"CSNDX.MI.Open","CSNDX.MI.High","CSNDX.MI.Low","CSNDX.MI.Close","CSNDX.MI.Volume","CSNDX.MI.Adjusted","Date"
655.27001953125,656.890014648438,651.5,653.030029296875,2122,653.030029296875,2021-04-12
654.609985351562,659.140014648438,654.25,657.859985351562,2176,657.859985351562,2021-04-13
659.150024414062,661.950012207031,653.22998046875,653.75,2856,653.75,2021-04-14
652.72998046875,660.02001953125,652.72998046875,659.070007324219,2920,659.070007324219,2021-04-15
659.380004882812,661.849975585938,657.880004882812,659.309997558594,4401,659.309997558594,2021-04-16
660.869995117188,661.059997558594,650.700012207031,653.080017089844,1963,653.080017089844,2021-04-19
649.869995117188,652,643.340026855469,643.340026855469,2389,643.340026855469,2021-04-20
646.330017089844,649.929992675781,644.760009765625,649.929992675781,5320,649.929992675781,2021-04-21
651.97998046875,654.239990234375,649.929992675781,654.239990234375,1092,654.239990234375,2021-04-22
644.799987792969,651.210021972656,643.580017089844,651.080017089844,2983,651.080017089844,2021-04-23
649.210021972656,653.72998046875,647.440002441406,653.030029296875,3652,653.030029296875,2021-04-26
655.989990234375,656.900024414062,650.27001953125,652.039978027344,2021,652.039978027344,2021-04-27
652.5,652.72998046875,649.059997558594,649.299987792969,3456,649.299987792969,2021-04-28
652.409973144531,654.359985351562,647.299987792969,647.299987792969,4561,647.299987792969,2021-04-29
648.640014648438,652.450012207031,646.159973144531,651.390014648438,3495,651.390014648438,2021-04-30
651.039978027344,652.090026855469,645.099975585938,644.619995117188,3659,644.619995117188,2021-05-03
646.77001953125,646.77001953125,630.409973144531,631.219970703125,4907,631.219970703125,2021-05-04
637.090026855469,642,637,639.25,7065,639.25,2021-05-05
635.710021972656,636.359985351562,626.799987792969,632.599975585938,2163,632.599975585938,2021-05-06
637.169982910156,642.390014648438,635.25,640.510009765625,4576,640.510009765625,2021-05-07
634.609985351562,635.880004882812,624.659973144531,626.119995117188,5565,626.119995117188,2021-05-10
616.630004882812,616.630004882812,606.140014648438,617.070007324219,8471,617.070007324219,2021-05-11
618.950012207031,619.799987792969,609.710021972656,609.77001953125,4770,609.77001953125,2021-05-12
607.460021972656,617.549987792969,603.630004882812,612.780029296875,9202,612.780029296875,2021-05-13
615.179992675781,620.390014648438,614.030029296875,620.390014648438,4246,620.390014648438,2021-05-14
621.330017089844,622.280029296875,615.690002441406,616.140014648438,2511,616.140014648438,2021-05-17
621.47998046875,621.47998046875,615,617.010009765625,3410,617.010009765625,2021-05-18
605.239990234375,606.72998046875,594.97998046875,606.460021972656,4651,606.460021972656,2021-05-19
610.570007324219,622.75,609.780029296875,622.75,2486,622.75,2021-05-20
623.960021972656,627.349975585938,622.349975585938,623.169982910156,2856,623.169982910156,2021-05-21
621.969970703125,630.75,621.900024414062,630.75,5175,630.75,2021-05-24
632.010009765625,632.169982910156,628.309997558594,628.309997558594,1330,628.309997558594,2021-05-25
630.969970703125,633.400024414062,630.400024414062,633.280029296875,1534,633.280029296875,2021-05-26
631.700012207031,634.309997558594,630,634.299987792969,1920,634.299987792969,2021-05-27
633.429992675781,637.25,633.419982910156,635.489990234375,944,635.489990234375,2021-05-28
634.030029296875,634.030029296875,630.780029296875,630.780029296875,878,630.780029296875,2021-05-31
632.489990234375,635.609985351562,627.099975585938,629.320007324219,2443,629.320007324219,2021-06-01
630.739990234375,633.969970703125,630.030029296875,632.809997558594,1078,632.809997558594,2021-06-02
632.539978027344,632.820007324219,625.380004882812,631.369995117188,2868,631.369995117188,2021-06-03
631.099975585938,638.349975585938,629.099975585938,637.940002441406,4504,637.940002441406,2021-06-04
638.169982910156,638.169982910156,635.429992675781,634.969970703125,2421,634.969970703125,2021-06-07
639.72998046875,643.799987792969,637.239990234375,637.859985351562,3864,637.859985351562,2021-06-08
641.239990234375,641.969970703125,639.700012207031,641.299987792969,3253,641.299987792969,2021-06-09
640.22998046875,646.200012207031,637.47998046875,645.02001953125,3085,645.02001953125,2021-06-10
646.429992675781,651.640014648438,645.97998046875,651.440002441406,2602,651.440002441406,2021-06-11
654,654.380004882812,650.219970703125,653.190002441406,3207,653.190002441406,2021-06-14
657.549987792969,659.380004882812,654.140014648438,654.02001953125,2715,654.02001953125,2021-06-15
654.090026855469,655.940002441406,652.989990234375,654.22998046875,641,654.22998046875,2021-06-16
655.960021972656,670.739990234375,655.960021972656,670.679992675781,5876,670.679992675781,2021-06-17
673.25,673.409973144531,667.609985351562,668.210021972656,4697,668.210021972656,2021-06-18
668.25,670.369995117188,662.380004882812,668.609985351562,4476,668.609985351562,2021-06-21
669.580017089844,674.159973144531,667.400024414062,674.159973144531,4027,674.159973144531,2021-06-22
676.780029296875,677.080017089844,673.799987792969,674.580017089844,7720,674.580017089844,2021-06-23
677,682,676.789978027344,681.27001953125,2346,681.27001953125,2021-06-24
678.679992675781,680.210021972656,675.97998046875,678.950012207031,8581,678.950012207031,2021-06-25
679.219970703125,685.200012207031,679,685,1019,685,2021-06-28
685.909973144531,689.97998046875,685.909973144531,688.049987792969,4558,688.049987792969,2021-06-29
691.830017089844,694,689.950012207031,692.780029296875,1737,692.780029296875,2021-06-30
693,695.659973144531,690.02001953125,690.429992675781,3783,690.429992675781,2021-07-01
693.330017089844,699.539978027344,693.330017089844,697.919982910156,4203,697.919982910156,2021-07-02
699.260009765625,700,698.460021972656,699.450012207031,1728,699.450012207031,2021-07-05
697.530029296875,705.440002441406,697.169982910156,703.429992675781,1568,703.429992675781,2021-07-06
706.669982910156,710.700012207031,706.239990234375,706.77001953125,2660,706.77001953125,2021-07-07
706.239990234375,706.239990234375,692.640014648438,698.52001953125,4563,698.52001953125,2021-07-08
702.210021972656,704.679992675781,698.809997558594,704.349975585938,3013,704.349975585938,2021-07-09
705.140014648438,708.919982910156,702.989990234375,706.369995117188,2374,706.369995117188,2021-07-12
707.52001953125,716.409973144531,707.52001953125,716.330017089844,2854,716.330017089844,2021-07-13
712.429992675781,716.299987792969,712,712.369995117188,1566,712.369995117188,2021-07-14
711.72998046875,712.97998046875,705,708.580017089844,3038,708.580017089844,2021-07-15
706.640014648438,710.590026855469,703.260009765625,704.320007324219,2529,704.320007324219,2021-07-16
701.320007324219,702.219970703125,691.530029296875,697.599975585938,3413,697.599975585938,2021-07-19
701.280029296875,704.159973144531,697.159973144531,703.5,2007,703.5,2021-07-20
706.599975585938,708.599975585938,704.369995117188,707.059997558594,3890,707.059997558594,2021-07-21
711.700012207031,714.200012207031,708.390014648438,714.200012207031,2323,714.200012207031,2021-07-22
718.609985351562,723.099975585938,717.5,723.099975585938,3195,723.099975585938,2021-07-23
724.080017089844,724.080017089844,720,722.190002441406,3541,722.190002441406,2021-07-26
723.200012207031,724.5,708.049987792969,708.049987792969,4855,708.049987792969,2021-07-27
713.940002441406,721,713.859985351562,718.799987792969,3481,718.799987792969,2021-07-28
714.760009765625,715.97998046875,712.200012207031,715.200012207031,2045,715.200012207031,2021-07-29
704.849975585938,713.710021972656,704.099975585938,710.679992675781,3185,710.679992675781,2021-07-30
714.840026855469,715.150024414062,710.5,714.869995117188,1645,714.869995117188,2021-08-02
712.419982910156,712.880004882812,707.25,709.059997558594,596,709.059997558594,2021-08-03
716.099975585938,717.900024414062,712.799987792969,717.669982910156,1658,717.669982910156,2021-08-04
719.27001953125,722.799987792969,719.090026855469,722.659973144531,1777,722.659973144531,2021-08-05
723.340026855469,725.739990234375,723.070007324219,724.010009765625,757,724.010009765625,2021-08-06
722.940002441406,727,722.940002441406,726.489990234375,1632,726.489990234375,2021-08-09
727.47998046875,729.799987792969,722.849975585938,724.150024414062,1735,724.150024414062,2021-08-10
724.700012207031,727.010009765625,720,721.669982910156,996,721.669982910156,2021-08-11
721.429992675781,723.659973144531,719.739990234375,723.929992675781,994,723.929992675781,2021-08-12
725.789978027344,725.97998046875,723.02001953125,723.02001953125,480,723.02001953125,2021-08-13
723,724.210021972656,714.909973144531,717.830017089844,1464,717.830017089844,2021-08-16
724.099975585938,725,721.039978027344,722.859985351562,1121,722.859985351562,2021-08-17
723.619995117188,724.200012207031,721.530029296875,722.489990234375,1220,722.489990234375,2021-08-18
712.97998046875,721.5,710.369995117188,720.320007324219,4185,720.320007324219,2021-08-19
720.650024414062,729.900024414062,718,728.390014648438,5034,728.390014648438,2021-08-20
729.950012207031,734.940002441406,727.789978027344,735.039978027344,2479,735.039978027344,2021-08-23
739.059997558594,740.219970703125,736.080017089844,737.419982910156,1242,737.419982910156,2021-08-24
738.669982910156,740.75,737.150024414062,738.150024414062,1637,738.150024414062,2021-08-25
735.080017089844,737.460021972656,734.349975585938,735.119995117188,784,735.119995117188,2021-08-26
735.010009765625,738.200012207031,734.510009765625,737.289978027344,1151,737.289978027344,2021-08-27
738.809997558594,746.390014648438,738.700012207031,745.440002441406,3081,745.440002441406,2021-08-30
747.890014648438,747.890014648438,741.409973144531,744.640014648438,2681,744.640014648438,2021-08-31
747.830017089844,748.349975585938,745.109985351562,746.909973144531,4505,746.909973144531,2021-09-01
744.789978027344,746.5,743.609985351562,745.080017089844,2480,745.080017089844,2021-09-02
742.099975585938,744.090026855469,738.47998046875,744.030029296875,5102,744.030029296875,2021-09-03
745.929992675781,747.440002441406,745.929992675781,747.150024414062,1074,747.150024414062,2021-09-06
746.280029296875,746.489990234375,742.849975585938,746.299987792969,4045,746.299987792969,2021-09-07
746.299987792969,748.739990234375,742.940002441406,744.570007324219,2114,744.570007324219,2021-09-08
743.510009765625,748.77001953125,742.900024414062,745.739990234375,2055,745.739990234375,2021-09-09
744.419982910156,747.549987792969,741.450012207031,742.299987792969,1940,742.299987792969,2021-09-10
742.280029296875,744.97998046875,733.210021972656,735.549987792969,3544,735.549987792969,2021-09-13
736.75,740.489990234375,734.900024414062,737.72998046875,4092,737.72998046875,2021-09-14
737.02001953125,737.47998046875,731.700012207031,733.640014648438,1913,733.640014648438,2021-09-15
741.880004882812,742.77001953125,738.22998046875,738.869995117188,3897,738.869995117188,2021-09-16
744.919982910156,744.919982910156,737.609985351562,737.609985351562,3992,737.609985351562,2021-09-17
733.52001953125,733.900024414062,721.820007324219,722.219970703125,6664,722.219970703125,2021-09-20
726.590026855469,730.150024414062,721.900024414062,727.169982910156,5996,727.169982910156,2021-09-21
726.590026855469,729.840026855469,724.210021972656,729.840026855469,5910,729.840026855469,2021-09-22
733.830017089844,737.690002441406,731.429992675781,736.169982910156,4474,736.169982910156,2021-09-23
733.840026855469,735.739990234375,732.349975585938,734.510009765625,2933,734.510009765625,2021-09-24
741.190002441406,741.190002441406,729.340026855469,732.799987792969,5883,732.799987792969,2021-09-27
728.950012207031,728.950012207031,715.580017089844,715.309997558594,1799,715.309997558594,2021-09-28
719.049987792969,723.070007324219,718.5,719.039978027344,3661,719.039978027344,2021-09-29
723.650024414062,725.169982910156,721.099975585938,721.099975585938,1324,721.099975585938,2021-09-30
710.450012207031,717.789978027344,709.070007324219,715.630004882812,2966,715.630004882812,2021-10-01
714.210021972656,716.169982910156,700.119995117188,701.260009765625,2934,701.260009765625,2021-10-04
706.960021972656,716.400024414062,705,715.359985351562,1891,715.359985351562,2021-10-05
709.489990234375,717.590026855469,705.890014648438,715.27001953125,2605,715.27001953125,2021-10-06
727.299987792969,732.400024414062,726.380004882812,731.760009765625,5680,731.760009765625,2021-10-07
728.890014648438,730.210021972656,724.760009765625,724.760009765625,1323,724.760009765625,2021-10-08
719.539978027344,726.590026855469,717.169982910156,725.549987792969,3596,725.549987792969,2021-10-11
713.049987792969,723.359985351562,713.049987792969,718.159973144531,3246,718.159973144531,2021-10-12
715.320007324219,721.690002441406,714.570007324219,717.099975585938,1154,717.099975585938,2021-10-13
723.140014648438,731.150024414062,723.140014648438,731.150024414062,1493,731.150024414062,2021-10-14
733.440002441406,736,733.080017089844,735.809997558594,3321,735.809997558594,2021-10-15
735.179992675781,740.700012207031,733.22998046875,740.359985351562,3642,740.359985351562,2021-10-18
742.840026855469,746.640014648438,742.419982910156,746.330017089844,3138,746.330017089844,2021-10-19
746.599975585938,749.169982910156,746.390014648438,747.280029296875,1792,747.280029296875,2021-10-20
743.369995117188,748.909973144531,743.369995117188,747.760009765625,873,747.760009765625,2021-10-21
747.390014648438,750.52001953125,744.5,744.599975585938,2923,744.599975585938,2021-10-22
745.859985351562,750.900024414062,744.599975585938,750.27001953125,2835,750.27001953125,2021-10-25
758.989990234375,764.299987792969,757.349975585938,760.989990234375,2265,760.989990234375,2021-10-26
758.429992675781,762.549987792969,755.340026855469,762.119995117188,2542,762.119995117188,2021-10-27
760.070007324219,764.989990234375,758.349975585938,761.280029296875,1181,761.280029296875,2021-10-28
757.109985351562,769.640014648438,756.760009765625,769.549987792969,2905,769.549987792969,2021-10-29
775.75,777.130004882812,770.739990234375,773.200012207031,3613,773.200012207031,2021-11-01
772.349975585938,778.849975585938,772.349975585938,777.580017089844,2237,777.580017089844,2021-11-02
778.880004882812,780.47998046875,778.239990234375,779.679992675781,2230,779.679992675781,2021-11-03
790.390014648438,798.469970703125,789.52001953125,797.409973144531,7604,797.409973144531,2021-11-04
798.349975585938,806.109985351562,798.010009765625,802.489990234375,2693,802.489990234375,2021-11-05
797.080017089844,799.090026855469,796,797.640014648438,1893,797.640014648438,2021-11-08
794.690002441406,799.200012207031,789.27001953125,792.840026855469,4683,792.840026855469,2021-11-09
792.820007324219,793.52001953125,785,791.52001953125,3309,791.52001953125,2021-11-10
789.75,793.75,788.5,792.489990234375,1580,792.489990234375,2021-11-11
793.030029296875,799.109985351562,791.719970703125,799.109985351562,1383,799.109985351562,2021-11-12
800.380004882812,803.650024414062,798.72998046875,800.25,3438,800.25,2021-11-15
804.340026855469,812.239990234375,803.280029296875,812.239990234375,1266,812.239990234375,2021-11-16
815,816.97998046875,812.239990234375,817.369995117188,3434,817.369995117188,2021-11-17
816.429992675781,818.099975585938,813.219970703125,817.820007324219,1035,817.820007324219,2021-11-18
824.380004882812,831,824.380004882812,828.830017089844,1266,828.830017089844,2021-11-19
833.169982910156,841.760009765625,832.260009765625,834.169982910156,2432,834.169982910156,2021-11-22
820.489990234375,824.309997558594,809.919982910156,813.659973144531,2821,813.659973144531,2021-11-23
820.179992675781,822.599975585938,812.700012207031,822.599975585938,953,822.599975585938,2021-11-24
827,827.359985351562,824.909973144531,826.25,718,826.25,2021-11-25
814.390014648438,816,800.190002441406,802.969970703125,3737,802.969970703125,2021-11-26
812.52001953125,818.219970703125,809.630004882812,818.219970703125,3549,818.219970703125,2021-11-29
813.450012207031,817.710021972656,808.539978027344,808.539978027344,2125,808.539978027344,2021-11-30
814.690002441406,818.659973144531,810.47998046875,817.77001953125,3560,817.77001953125,2021-12-01
796.710021972656,798.460021972656,787,794.369995117188,2295,794.369995117188,2021-12-02
799.380004882812,804.330017089844,783.789978027344,785.780029296875,2484,785.780029296875,2021-12-03
789.799987792969,790.299987792969,779.820007324219,786.580017089844,2690,786.580017089844,2021-12-06
801.159973144531,818.070007324219,801.159973144531,817.989990234375,1346,817.989990234375,2021-12-07
819.429992675781,823,811.210021972656,813.559997558594,747,813.559997558594,2021-12-08
817.210021972656,818.97998046875,814.030029296875,817.590026855469,1396,817.590026855469,2021-12-09
809.150024414062,815.599975585938,806.440002441406,808.179992675781,1036,808.179992675781,2021-12-10
818.119995117188,822.380004882812,807.849975585938,808.739990234375,3914,808.739990234375,2021-12-13
808.530029296875,808.599975585938,790.22998046875,791.950012207031,2661,791.950012207031,2021-12-14
799.72998046875,800.200012207031,792.190002441406,792.190002441406,1571,792.190002441406,2021-12-15
819,822.849975585938,799.760009765625,799.760009765625,4615,799.760009765625,2021-12-16
791.320007324219,799.75,781.679992675781,794.25,2082,794.25,2021-12-17
782.940002441406,783.010009765625,775.969970703125,776.039978027344,3255,776.039978027344,2021-12-20
789.299987792969,791.659973144531,782.690002441406,789.450012207031,2329,789.450012207031,2021-12-21
799.409973144531,804.340026855469,795.359985351562,804.340026855469,1203,804.340026855469,2021-12-22
807.059997558594,814.710021972656,806.409973144531,814.710021972656,1114,814.710021972656,2021-12-23
813.780029296875,824.659973144531,813.780029296875,823.460021972656,4939,823.460021972656,2021-12-27
826.5,830.5,823.97998046875,823.97998046875,1037,823.97998046875,2021-12-28
826.940002441406,829.5,815.200012207031,819.049987792969,1353,819.049987792969,2021-12-29
824.200012207031,826.669982910156,821,825.590026855469,954,825.590026855469,2021-12-30
817.409973144531,822.369995117188,814.900024414062,820.950012207031,2035,820.950012207031,2022-01-03
826.72998046875,828.780029296875,809.059997558594,810.489990234375,4458,810.489990234375,2022-01-04
811.049987792969,812.140014648438,804.440002441406,806.929992675781,2807,806.929992675781,2022-01-05
789.200012207031,794.219970703125,780,790.739990234375,1762,790.739990234375,2022-01-06
786.359985351562,791.690002441406,773.489990234375,778.469970703125,2813,778.469970703125,2022-01-07
780.530029296875,780.530029296875,756.539978027344,763.690002441406,3057,763.690002441406,2022-01-10
779.219970703125,784.460021972656,772.469970703125,783.47998046875,5526,783.47998046875,2022-01-11
789.739990234375,792.190002441406,784.539978027344,786.409973144531,2215,786.409973144531,2022-01-12
781.849975585938,786.77001953125,776.289978027344,778.25,683,778.25,2022-01-13
763.919982910156,770.559997558594,757.090026855469,768.760009765625,2208,768.760009765625,2022-01-14
769.460021972656,774.900024414062,768.760009765625,772.469970703125,2298,772.469970703125,2022-01-17
764.960021972656,768.049987792969,757.849975585938,762.869995117188,7732,762.869995117188,2022-01-18
751.549987792969,765.200012207031,751.219970703125,753.580017089844,3730,753.580017089844,2022-01-19
753.090026855469,763.789978027344,749.830017089844,762.929992675781,1835,762.929992675781,2022-01-20
737.02001953125,740.390014648438,724.719970703125,736.849975585938,5997,736.849975585938,2022-01-21
726.369995117188,727.47998046875,699,699.090026855469,8553,699.090026855469,2022-01-24
712.630004882812,719.789978027344,704.539978027344,707.299987792969,4548,707.299987792969,2022-01-25
712.679992675781,725.559997558594,712.679992675781,723.719970703125,3020,723.719970703125,2022-01-26
706.940002441406,730,705.950012207031,724.719970703125,4919,724.719970703125,2022-01-27
717.630004882812,720.869995117188,702.400024414062,720.869995117188,4710,720.869995117188,2022-01-28
731.599975585938,743.5,729.590026855469,743.150024414062,2618,743.150024414062,2022-01-31
748.309997558594,751.580017089844,740.77001953125,749.830017089844,4801,749.830017089844,2022-02-01
760,763.799987792969,749.030029296875,749.760009765625,5094,749.760009765625,2022-02-02
743.219970703125,743.530029296875,727.109985351562,727.109985351562,5664,727.109985351562,2022-02-03
728.989990234375,730.030029296875,711.109985351562,720.210021972656,2780,720.210021972656,2022-02-04
727.510009765625,732.580017089844,723.010009765625,723.97998046875,1584,723.97998046875,2022-02-07
722.580017089844,727.830017089844,717.239990234375,727.830017089844,1929,727.830017089844,2022-02-08
732.570007324219,739.969970703125,732.109985351562,739.119995117188,2855,739.119995117188,2022-02-09
742.510009765625,743.25,731.47998046875,731.47998046875,1760,731.47998046875,2022-02-10
726.090026855469,732,722.690002441406,722.830017089844,581,722.830017089844,2022-02-11
709.890014648438,718.640014648438,701.450012207031,718.049987792969,4631,718.049987792969,2022-02-14
714.700012207031,726.299987792969,714.700012207031,723.260009765625,3240,723.260009765625,2022-02-15
723.409973144531,727.710021972656,717.130004882812,717.950012207031,2120,717.950012207031,2022-02-16
723.780029296875,723.859985351562,713.97998046875,715.5,676,715.5,2022-02-17
708.890014648438,710.539978027344,698.609985351562,699.869995117188,2108,699.869995117188,2022-02-18
700.47998046875,700.47998046875,687.799987792969,687.950012207031,2931,687.950012207031,2022-02-21
682.900024414062,701.919982910156,682.52001953125,693.640014648438,2294,693.640014648438,2022-02-22
696.210021972656,701.380004882812,687.359985351562,687.359985351562,1119,687.359985351562,2022-02-23
660.859985351562,687.359985351562,659.380004882812,684.859985351562,4012,684.859985351562,2022-02-24
698.760009765625,711.260009765625,696.890014648438,711.260009765625,3495,711.260009765625,2022-02-25
708.419982910156,718.309997558594,704.650024414062,718.119995117188,1929,718.119995117188,2022-02-28
719.469970703125,723.599975585938,712.450012207031,716.150024414062,1882,716.150024414062,2022-03-01
712.590026855469,723.710021972656,712.590026855469,721.97998046875,1611,721.97998046875,2022-03-02
724.299987792969,733.070007324219,718.549987792969,721.659973144531,1135,721.659973144531,2022-03-03
718.109985351562,722.609985351562,712.710021972656,713.630004882812,2384,713.630004882812,2022-03-04
706.919982910156,718.650024414062,704,706.869995117188,1756,706.869995117188,2022-03-07
687.780029296875,695.080017089844,682.030029296875,683.719970703125,3451,683.719970703125,2022-03-08
693.080017089844,700.049987792969,690,693.5,2085,693.5,2022-03-09
700.909973144531,701.210021972656,687.72998046875,688.940002441406,1900,688.940002441406,2022-03-10
698.549987792969,709.599975585938,695.039978027344,695.039978027344,2342,695.039978027344,2022-03-11
690.419982910156,691.5,676.640014648438,676.659973144531,1746,676.659973144531,2022-03-14
668.080017089844,690.799987792969,666,690.460021972656,5741,690.460021972656,2022-03-15
703.739990234375,711.47998046875,700.97998046875,708.650024414062,4102,708.650024414062,2022-03-16
715.659973144531,715.659973144531,707,711.109985351562,1178,711.109985351562,2022-03-17
715.969970703125,730.809997558594,715.859985351562,730.659973144531,3234,730.659973144531,2022-03-18
734.760009765625,741,729.580017089844,733.890014648438,4906,733.890014648438,2022-03-21
741,752.599975585938,736.77001953125,749.549987792969,3204,749.549987792969,2022-03-22
751.820007324219,754,746.239990234375,751.510009765625,1987,751.510009765625,2022-03-23
748.599975585938,753.429992675781,743.400024414062,750.460021972656,1532,750.460021972656,2022-03-24
757.559997558594,762.260009765625,749,753.510009765625,2013,753.510009765625,2022-03-25
759.320007324219,768.349975585938,756.580017089844,761.650024414062,2020,761.650024414062,2022-03-28
771.030029296875,773.890014648438,765,770.559997558594,3597,770.559997558594,2022-03-29
772.530029296875,772.530029296875,764.690002441406,766.880004882812,2815,766.880004882812,2022-03-30
766.510009765625,770.940002441406,763.359985351562,764.929992675781,2575,764.929992675781,2022-03-31
762.950012207031,765.299987792969,758.400024414062,758.609985351562,1399,758.609985351562,2022-04-01
761.719970703125,776.169982910156,759.739990234375,775.809997558594,2164,775.809997558594,2022-04-04
780.989990234375,782.450012207031,771,772.880004882812,2803,772.880004882812,2022-04-05
769.75,769.799987792969,748.400024414062,750.059997558594,2384,750.059997558594,2022-04-06
752.440002441406,757.200012207031,746.809997558594,746.809997558594,1944,746.809997558594,2022-04-07
759.049987792969,760.969970703125,746.900024414062,750,2432,750,2022-04-08
740.190002441406,741.52001953125,729,731.340026855469,2923,731.340026855469,2022-04-11
727.5,741.169982910156,725.119995117188,739.179992675781,993,739.179992675781,2022-04-12
734.070007324219,737.200012207031,728.010009765625,737.200012207031,1970,737.200012207031,2022-04-13
737.619995117188,740.909973144531,733.909973144531,736.369995117188,1597,736.369995117188,2022-04-14
732.669982910156,741.830017089844,724.599975585938,741.830017089844,1180,741.830017089844,2022-04-19
736.450012207031,745.75,731.159973144531,731.869995117188,5429,731.869995117188,2022-04-20
731.039978027344,741.239990234375,729.659973144531,733.090026855469,1371,733.090026855469,2022-04-21
719.140014648438,719.309997558594,711.570007324219,712.659973144531,5006,712.659973144531,2022-04-22
696.799987792969,709.130004882812,695.489990234375,702.630004882812,6187,702.630004882812,2022-04-25
711.840026855469,715.72998046875,695.909973144531,696.77001953125,3042,696.77001953125,2022-04-26
696.010009765625,708.27001953125,692.969970703125,702.880004882812,4604,702.880004882812,2022-04-27
711.190002441406,715.760009765625,703,708.530029296875,2996,708.530029296875,2022-04-28
715,720.849975585938,706,709.570007324219,2070,709.570007324219,2022-04-29
694.929992675781,698.859985351562,685.739990234375,692.630004882812,2706,692.630004882812,2022-05-02
703.369995117188,704.780029296875,696.130004882812,703.369995117188,7363,703.369995117188,2022-05-03
705.47998046875,706.090026855469,691.080017089844,691.080017089844,806,691.080017089844,2022-05-04
718.52001953125,719.549987792969,693.549987792969,696.469970703125,2087,696.469970703125,2022-05-05
691.010009765625,691.02001953125,670,683.260009765625,9763,683.260009765625,2022-05-06
678.369995117188,678.609985351562,658.950012207031,659.409973144531,10134,659.409973144531,2022-05-09
663.630004882812,671.369995117188,654.200012207031,655.969970703125,4054,655.969970703125,2022-05-10
665.849975585938,672.169982910156,651,659.890014648438,6769,659.890014648438,2022-05-11
641.179992675781,658.570007324219,637,650.659973144531,17876,650.659973144531,2022-05-12
658.049987792969,672.25,657.460021972656,669.590026855469,1900,669.590026855469,2022-05-13
667.340026855469,671.890014648438,663.5,666.659973144531,3036,666.659973144531,2022-05-16
669.140014648438,677.039978027344,662.799987792969,669.659973144531,4529,669.659973144531,2022-05-17
672.359985351562,672.419982910156,654.830017089844,654.830017089844,2976,654.830017089844,2022-05-18
641.950012207031,642.72998046875,631.820007324219,638.02001953125,11949,638.02001953125,2022-05-19
642.359985351562,647.02001953125,628.679992675781,631.380004882812,1826,631.380004882812,2022-05-20
639.900024414062,640.059997558594,625.909973144531,632.890014648438,5651,632.890014648438,2022-05-23
623.469970703125,626.469970703125,611.200012207031,613.869995117188,2574,613.869995117188,2022-05-24
627.919982910156,631.619995117188,620.719970703125,627.510009765625,4021,627.510009765625,2022-05-25
629.510009765625,645.049987792969,629.450012207031,642.900024414062,781,642.900024414062,2022-05-26
645.599975585938,664.849975585938,644.359985351562,664.849975585938,2578,664.849975585938,2022-05-27
676.239990234375,677.669982910156,669.900024414062,672.75,6072,672.75,2022-05-30
668.260009765625,671.150024414062,660.27001953125,664.289978027344,5618,664.289978027344,2022-05-31
667.890014648438,676.590026855469,664.289978027344,667.260009765625,5596,667.260009765625,2022-06-01
666.869995117188,669.25,659.210021972656,668.539978027344,3329,668.539978027344,2022-06-02
676.799987792969,677.099975585938,660.47998046875,662.070007324219,3513,662.070007324219,2022-06-03
667.580017089844,676.909973144531,667.27001953125,669.059997558594,3067,669.059997558594,2022-06-06
663.989990234375,669.659973144531,660,666.510009765625,1044,666.510009765625,2022-06-07
670,672.47998046875,667.200012207031,672.289978027344,1206,672.289978027344,2022-06-08
665.950012207031,672,660,667.469970703125,3469,667.469970703125,2022-06-09
655.27001953125,659.960021972656,636.640014648438,637.260009765625,7811,637.260009765625,2022-06-10
625.27001953125,625.760009765625,614.799987792969,618.190002441406,7785,618.190002441406,2022-06-13
621.849975585938,622.820007324219,611,615.349975585938,5090,615.349975585938,2022-06-14
615.380004882812,625.090026855469,613.309997558594,624.190002441406,5819,624.190002441406,2022-06-15
622.400024414062,622.739990234375,599.409973144531,601.880004882812,8114,601.880004882812,2022-06-16
603.260009765625,610.47998046875,601.190002441406,607.969970703125,17753,607.969970703125,2022-06-17
NA,NA,NA,NA,NA,NA,2022-06-20
653.566223144531,653.566223144531,653.566223144531,653.566223144531,0,653.566223144531,2022-06-21
652.484802246094,652.484802246094,652.484802246094,652.484802246094,0,652.484802246094,2022-06-22
662.096496582031,662.096496582031,662.096496582031,662.096496582031,0,662.096496582031,2022-06-23
685.187927246094,685.187927246094,685.187927246094,685.187927246094,0,685.187927246094,2022-06-24
679.648620605469,679.648620605469,679.648620605469,679.648620605469,0,679.648620605469,2022-06-27
658.677185058594,658.677185058594,658.677185058594,658.677185058594,0,658.677185058594,2022-06-28
659.860717773438,659.860717773438,659.860717773438,659.860717773438,0,659.860717773438,2022-06-29
651.121826171875,651.121826171875,651.121826171875,651.121826171875,0,651.121826171875,2022-06-30
655.754028320312,655.754028320312,655.754028320312,655.754028320312,0,655.754028320312,2022-07-01
NA,NA,NA,NA,NA,NA,2022-07-04
666.870788574219,666.870788574219,666.870788574219,666.870788574219,0,666.870788574219,2022-07-05
670.981872558594,670.981872558594,670.981872558594,670.981872558594,0,670.981872558594,2022-07-06
685.489990234375,685.489990234375,685.489990234375,685.489990234375,0,685.489990234375,2022-07-07
686.4423828125,686.4423828125,686.4423828125,686.4423828125,0,686.4423828125,2022-07-08
671.40869140625,671.40869140625,671.40869140625,671.40869140625,0,671.40869140625,2022-07-11
