"XGLE.MI.Open","XGLE.MI.High","XGLE.MI.Low","XGLE.MI.Close","XGLE.MI.Volume","XGLE.MI.Adjusted","Date"
212.889999389648,212.889999389648,211.270004272461,210.720001220703,3036,210.720001220703,2022-06-14
211.789993286133,215.100006103516,211.539993286133,213.509994506836,1515,213.509994506836,2022-06-15
213.419998168945,213.440002441406,211.039993286133,213.080001831055,8588,213.080001831055,2022-06-16
213.600006103516,214.850006103516,213.190002441406,214.339996337891,1735,214.339996337891,2022-06-17
213.660003662109,214.850006103516,213.050003051758,212.940002441406,396,212.940002441406,2022-06-20
212.800003051758,213.289993286133,212.429992675781,212.610000610352,1633,212.610000610352,2022-06-21
213.320007324219,215.119995117188,213.320007324219,214.869995117188,1658,214.869995117188,2022-06-22
216.429992675781,217.630004882812,216.429992675781,217.509994506836,722,217.509994506836,2022-06-23
218.389999389648,218.630004882812,216.399993896484,217.410003662109,5675,217.410003662109,2022-06-24
216.699996948242,216.710006713867,215.589996337891,216.050003051758,271,216.050003051758,2022-06-27
214.979995727539,215.350006103516,214.440002441406,214.690002441406,442,214.690002441406,2022-06-28
215.729995727539,215.809997558594,215.119995117188,216.839996337891,2331,216.839996337891,2022-06-29
217.389999389648,218.610000610352,217.389999389648,218.520004272461,9082,218.520004272461,2022-06-30
218.940002441406,221.669998168945,217.660003662109,221.059997558594,791,221.059997558594,2022-07-01
219.929992675781,219.929992675781,218.910003662109,218.880004882812,192,218.880004882812,2022-07-04
218.720001220703,220.820007324219,218.710006713867,220.919998168945,540,220.919998168945,2022-07-05
220.820007324219,222.789993286133,220.600006103516,221.169998168945,7600,221.169998168945,2022-07-06
219.649993896484,220.289993286133,219.210006713867,219.610000610352,995,219.610000610352,2022-07-07
220.300003051758,220.339996337891,219.070007324219,219.070007324219,2168,219.070007324219,2022-07-08
219.759994506836,220.520004272461,219.759994506836,220.479995727539,543,220.479995727539,2022-07-11
221.990005493164,222.830001831055,221.960006713867,222.550003051758,1025,222.550003051758,2022-07-12
221.910003662109,222.419998168945,221.220001220703,222.270004272461,4605,222.270004272461,2022-07-13
220.460006713867,220.740005493164,220.350006103516,221.119995117188,480,221.119995117188,2022-07-14
222.300003051758,222.300003051758,221.470001220703,222.039993286133,1424,222.039993286133,2022-07-15
220.869995117188,221.149993896484,220.429992675781,220.869995117188,439,220.869995117188,2022-07-18
221.270004272461,221.270004272461,220,220.240005493164,3233,220.240005493164,2022-07-19
220.789993286133,221.949996948242,220.089996337891,220.220001220703,549,220.220001220703,2022-07-20
219.190002441406,219.669998168945,218.440002441406,220.080001831055,2423,220.080001831055,2022-07-21
220.75,223.630004882812,220.75,223.169998168945,1909,223.169998168945,2022-07-22
223.070007324219,223.279998779297,222.210006713867,223.130004882812,2358,223.130004882812,2022-07-25
223.830001831055,224.839996337891,223.669998168945,224.509994506836,748,224.509994506836,2022-07-26
223.800003051758,224.380004882812,223.759994506836,224.199996948242,186,224.199996948242,2022-07-27
223.289993286133,226.570007324219,223.289993286133,226.75,407,226.75,2022-07-28
226.130004882812,227.529998779297,225.300003051758,227.529998779297,283,227.529998779297,2022-07-29
227.479995727539,228.490005493164,226.75,228.630004882812,536,228.630004882812,2022-08-01
229.339996337891,230.089996337891,228.369995117188,228.490005493164,2620,228.490005493164,2022-08-02
227.100006103516,227.320007324219,226.449996948242,227.320007324219,1359,227.320007324219,2022-08-03
227.070007324219,228.610000610352,226.860000610352,228.389999389648,642,228.389999389648,2022-08-04
228.490005493164,228.490005493164,227.75,226.289993286133,863,226.289993286133,2022-08-05
226.770004272461,226.929992675781,226.770004272461,226.75,165,226.75,2022-08-08
226.830001831055,227,225.710006713867,226.25,855,226.25,2022-08-09
226.75,227.169998168945,226.300003051758,226.759994506836,751,226.759994506836,2022-08-10
226.600006103516,226.759994506836,225.330001831055,225.649993896484,697,225.649993896484,2022-08-11
225,225.399993896484,224.729995727539,225.119995117188,298,225.119995117188,2022-08-12
226.190002441406,226.190002441406,224.779998779297,224.860000610352,939,224.860000610352,2022-08-16
224.570007324219,224.570007324219,222.929992675781,223.020004272461,595,223.020004272461,2022-08-17
222.160003662109,222.970001220703,222.160003662109,222.850006103516,59,222.850006103516,2022-08-18
221.699996948242,221.899993896484,220.610000610352,220.679992675781,1444,220.679992675781,2022-08-19
221.080001831055,221.289993286133,219.809997558594,219.509994506836,203,219.509994506836,2022-08-22
220.25,220.25,218.389999389648,219.160003662109,906,219.160003662109,2022-08-23
218.240005493164,218.619995117188,218.240005493164,218.479995727539,8,218.479995727539,2022-08-24
218.899993896484,219.179992675781,218.869995117188,219.179992675781,46,219.179992675781,2022-08-25
218.440002441406,218.919998168945,217.220001220703,217.809997558594,2072,217.809997558594,2022-08-26
215.940002441406,216.589996337891,215.619995117188,216.259994506836,134,216.259994506836,2022-08-29
216.429992675781,217.089996337891,216.149993896484,216.179992675781,204,216.179992675781,2022-08-30
216.559997558594,216.559997558594,215.474899291992,215.660003662109,83,215.660003662109,2022-08-31
214.729995727539,214.929992675781,214.399993896484,214.929992675781,494,214.929992675781,2022-09-01
215.130004882812,215.899993896484,214.389999389648,215.770004272461,4348,215.770004272461,2022-09-02
215.020004272461,215.160003662109,214.520004272461,214.940002441406,345,214.940002441406,2022-09-05
214.600006103516,216.580001831055,214.589996337891,214.679992675781,1088,214.679992675781,2022-09-06
214.410003662109,215.770004272461,214.410003662109,215.679992675781,154,215.679992675781,2022-09-07
215.770004272461,215.809997558594,213.740005493164,213.740005493164,2245,213.740005493164,2022-09-08
213,214.309997558594,212.710006713867,213.639999389648,2737,213.639999389648,2022-09-09
212.990005493164,214.490005493164,212.809997558594,214.220001220703,531,214.220001220703,2022-09-12
214.220001220703,214.220001220703,214.220001220703,214.220001220703,0,214.220001220703,2022-09-13
214.220001220703,214.220001220703,214.220001220703,214.220001220703,0,214.220001220703,2022-09-14
214.220001220703,214.220001220703,214.220001220703,214.220001220703,0,214.220001220703,2022-09-15
214.220001220703,214.220001220703,214.220001220703,214.220001220703,0,214.220001220703,2022-09-16
214.220001220703,214.220001220703,214.220001220703,214.220001220703,0,214.220001220703,2022-09-19
214.220001220703,214.220001220703,214.220001220703,214.220001220703,0,214.220001220703,2022-09-20
211.75,211.75,210.949996948242,211.190002441406,418,211.190002441406,2022-09-21
211.330001831055,212.380004882812,210.070007324219,210.070007324219,2952,210.070007324219,2022-09-22
211.009994506836,211.279998779297,208.5,209.160003662109,241,209.160003662109,2022-09-23
208.539993286133,208.770004272461,207.979995727539,208.119995117188,1131,208.119995117188,2022-09-26
207.639999389648,208.059997558594,205.610000610352,205.610000610352,2256,205.610000610352,2022-09-27
205.470001220703,207.539993286133,204.720001220703,207.160003662109,5017,207.160003662109,2022-09-28
206.600006103516,206.600006103516,205.860000610352,206.369995117188,851,206.369995117188,2022-09-29
207.649993896484,207.809997558594,207.300003051758,207.419998168945,587,207.419998168945,2022-09-30
207.210006713867,210.889999389648,207,210.860000610352,249,210.860000610352,2022-10-03
211.580001831055,212.470001220703,211.479995727539,210.910003662109,567,210.910003662109,2022-10-04
210.100006103516,210.160003662109,208.550003051758,208.910003662109,766,208.910003662109,2022-10-05
208.279998779297,208.949996948242,207.649993896484,207.649993896484,323,207.649993896484,2022-10-06
207.589996337891,207.589996337891,206.179992675781,206.179992675781,1151,206.179992675781,2022-10-07
206.229995727539,206.229995727539,204.979995727539,204.979995727539,1664,204.979995727539,2022-10-10
205.009994506836,205.300003051758,204.729995727539,205.289993286133,897,205.289993286133,2022-10-11
204.75,204.75,203.440002441406,204.080001831055,1126,204.080001831055,2022-10-12
205.559997558594,205.940002441406,203.199996948242,204.639999389648,1043,204.639999389648,2022-10-13
205.889999389648,206.199996948242,203.710006713867,203.710006713867,327,203.710006713867,2022-10-14
204.850006103516,205.369995117188,204.75,204.75,100,204.75,2022-10-17
204.75,205.169998168945,204.279998779297,204.800003051758,178,204.800003051758,2022-10-18
204.369995117188,204.589996337891,203.660003662109,203.660003662109,226,203.660003662109,2022-10-19
202.619995117188,204.119995117188,202.619995117188,203.770004272461,728,203.770004272461,2022-10-20
202.830001831055,203.350006103516,201.960006713867,203.199996948242,1893,203.199996948242,2022-10-21
203.770004272461,204.929992675781,203.770004272461,204.820007324219,963,204.820007324219,2022-10-24
206.059997558594,207.539993286133,206.050003051758,207.429992675781,2886,207.429992675781,2022-10-25
207.240005493164,208.130004882812,206.770004272461,208,953,208,2022-10-26
207.100006103516,210.490005493164,206.850006103516,210.270004272461,1417,210.270004272461,2022-10-27
209.779998779297,209.779998779297,208.080001831055,209.190002441406,7807,209.190002441406,2022-10-28
207.979995727539,208.639999389648,207.649993896484,207.580001831055,316,207.580001831055,2022-10-31
208.470001220703,209.369995117188,207.929992675781,208.039993286133,603,208.039993286133,2022-11-01
208.110000610352,208.270004272461,207.830001831055,207.869995117188,3929,207.869995117188,2022-11-02
206.699996948242,206.75,206.419998168945,206.600006103516,727,206.600006103516,2022-11-03
206.919998168945,207.339996337891,205.639999389648,206.009994506836,6728,206.009994506836,2022-11-04
205.610000610352,206.479995727539,205.479995727539,205.479995727539,1385,205.479995727539,2022-11-07
205.289993286133,206.529998779297,204.839996337891,206.570007324219,650,206.570007324219,2022-11-08
207,207.979995727539,206.729995727539,207.860000610352,1900,207.860000610352,2022-11-09
208,210.960006713867,207.529998779297,210.639999389648,1031,210.639999389648,2022-11-10
209.320007324219,209.929992675781,207.779998779297,208.229995727539,1258,208.229995727539,2022-11-11
208.880004882812,208.880004882812,207.960006713867,208,253,208,2022-11-14
208.339996337891,209.949996948242,208.339996337891,209.289993286133,1666,209.289993286133,2022-11-15
209.619995117188,211.029998779297,209.619995117188,210.570007324219,5191,210.570007324219,2022-11-16
211.75,211.75,210.470001220703,210.470001220703,588,210.470001220703,2022-11-17
210.520004272461,211.350006103516,210.039993286133,211.229995727539,3398,211.229995727539,2022-11-18
211.070007324219,211.850006103516,210.699996948242,211.559997558594,1003,211.559997558594,2022-11-21
211.360000610352,211.600006103516,210.75,211.470001220703,523,211.470001220703,2022-11-22
211.559997558594,212.919998168945,211.330001831055,212.779998779297,4999,212.779998779297,2022-11-23
213.479995727539,214.550003051758,213.479995727539,214.509994506836,4276,214.509994506836,2022-11-24
213.580001831055,213.600006103516,211.839996337891,212.139999389648,372,212.139999389648,2022-11-25
212.660003662109,212.660003662109,211.679992675781,211.679992675781,519,211.679992675781,2022-11-28
213.309997558594,213.449996948242,212.630004882812,212.979995727539,513,212.979995727539,2022-11-29
212.820007324219,212.820007324219,212.350006103516,212.470001220703,347,212.470001220703,2022-11-30
213.800003051758,214.820007324219,213.800003051758,214.419998168945,442,214.419998168945,2022-12-01
215.089996337891,215.399993896484,213.979995727539,214.110000610352,844,214.110000610352,2022-12-02
214.199996948242,214.199996948242,213.860000610352,213.860000610352,85,213.860000610352,2022-12-05
214.490005493164,215.179992675781,214.360000610352,215.119995117188,692,215.119995117188,2022-12-06
215.479995727539,215.630004882812,215,215.419998168945,231,215.419998168945,2022-12-07
215.539993286133,215.619995117188,214.899993896484,214.850006103516,65,214.850006103516,2022-12-08
214.369995117188,214.369995117188,213.020004272461,213.369995117188,2272,213.369995117188,2022-12-09
212.979995727539,214.070007324219,212.979995727539,213.289993286133,466,213.289993286133,2022-12-12
212.690002441406,214.600006103516,212.690002441406,213.669998168945,214,213.669998168945,2022-12-13
212.470001220703,212.860000610352,212.320007324219,212.75,643,212.75,2022-12-14
212.210006713867,212.720001220703,209.740005493164,209.990005493164,556,209.990005493164,2022-12-15
208.399993896484,208.669998168945,207.929992675781,208.669998168945,528,208.669998168945,2022-12-16
208.369995117188,208.369995117188,207.759994506836,208,210,208,2022-12-19
206.75,207.139999389648,206.440002441406,206.440002441406,860,206.440002441406,2022-12-20
206.660003662109,207.070007324219,206.460006713867,206.580001831055,200,206.580001831055,2022-12-21
206.940002441406,206.940002441406,205.809997558594,205.919998168945,29,205.919998168945,2022-12-22
206.029998779297,206.029998779297,205.490005493164,205.429992675781,729,205.429992675781,2022-12-23
204.850006103516,204.850006103516,203.669998168945,203.800003051758,401,203.800003051758,2022-12-27
204.169998168945,204.360000610352,203.570007324219,203.570007324219,2102,203.570007324219,2022-12-28
204.169998168945,204.320007324219,203.75,204.399993896484,336,204.399993896484,2022-12-29
203.899993896484,203.899993896484,202.940002441406,202.729995727539,57,202.729995727539,2022-12-30
203.860000610352,204.479995727539,203.639999389648,204.380004882812,46,204.380004882812,2023-01-02
204.059997558594,205.740005493164,204.050003051758,205.509994506836,759,205.509994506836,2023-01-03
206.639999389648,207.139999389648,206.639999389648,207.190002441406,468,207.190002441406,2023-01-04
206.720001220703,206.720001220703,206.339996337891,206.570007324219,280,206.570007324219,2023-01-05
207.220001220703,208.160003662109,207.220001220703,207.940002441406,24,207.940002441406,2023-01-06
206.949996948242,207.110000610352,206.949996948242,208.020004272461,77,208.020004272461,2023-01-09
207.389999389648,207.389999389648,207,207.029998779297,383,207.029998779297,2023-01-10
207.720001220703,208.630004882812,207.720001220703,208.800003051758,658,208.800003051758,2023-01-11
209.559997558594,209.839996337891,209.029998779297,209.470001220703,529,209.470001220703,2023-01-12
209.669998168945,210.479995727539,209.580001831055,209.339996337891,369,209.339996337891,2023-01-13
209.339996337891,209.339996337891,208.419998168945,209.110000610352,332,209.110000610352,2023-01-16
208.699996948242,211.100006103516,208.690002441406,210.639999389648,1905,210.639999389648,2023-01-17
210.899993896484,212.800003051758,210.600006103516,212.279998779297,755,212.279998779297,2023-01-18
212.429992675781,212.770004272461,211.130004882812,211.820007324219,1301,211.820007324219,2023-01-19
211.320007324219,211.320007324219,209.690002441406,209.690002441406,273,209.690002441406,2023-01-20
209.550003051758,209.559997558594,208.979995727539,209.070007324219,684,209.070007324219,2023-01-23
209.300003051758,209.949996948242,209.139999389648,209.949996948242,861,209.949996948242,2023-01-24
210.570007324219,210.919998168945,210.570007324219,209.889999389648,425,209.889999389648,2023-01-25
209.860000610352,209.880004882812,209.029998779297,208.899993896484,741,208.899993896484,2023-01-26
208.639999389648,208.639999389648,208.020004272461,208.539993286133,289,208.539993286133,2023-01-27
208.169998168945,208.169998168945,207.259994506836,207.259994506836,1212,207.259994506836,2023-01-30
208.070007324219,208.220001220703,207.520004272461,208.020004272461,911,208.020004272461,2023-01-31
208.460006713867,208.460006713867,207.910003662109,207.720001220703,1393,207.720001220703,2023-02-01
208.490005493164,211.699996948242,208.199996948242,211.699996948242,204,211.699996948242,2023-02-02
211.149993896484,211.149993896484,209.380004882812,209.610000610352,1431,209.610000610352,2023-02-03
209.039993286133,209.039993286133,208.100006103516,208.350006103516,979,208.350006103516,2023-02-06
208.369995117188,208.369995117188,207.820007324219,207.860000610352,902,207.860000610352,2023-02-07
206.929992675781,208.210006713867,206.929992675781,207.229995727539,1803,207.229995727539,2023-02-08
208.149993896484,208.679992675781,207.979995727539,208.059997558594,138,208.059997558594,2023-02-09
209.610000610352,209.610000610352,207.020004272461,207.169998168945,744,207.169998168945,2023-02-10
206.899993896484,207.479995727539,206.899993896484,207.190002441406,1749,207.190002441406,2023-02-13
207.539993286133,207.789993286133,206.509994506836,206.279998779297,957,206.279998779297,2023-02-14
206.509994506836,206.860000610352,205.509994506836,205.509994506836,1508,205.509994506836,2023-02-15
205.699996948242,205.919998168945,205,205.449996948242,400,205.449996948242,2023-02-16
204.360000610352,205.960006713867,204.270004272461,205.679992675781,1003,205.679992675781,2023-02-17
206.089996337891,206.199996948242,205.619995117188,205.559997558594,241,205.559997558594,2023-02-20
205,205.479995727539,204.419998168945,204.240005493164,772,204.240005493164,2023-02-21
204.520004272461,204.559997558594,203.899993896484,204.429992675781,1929,204.429992675781,2023-02-22
204.669998168945,204.669998168945,204.199996948242,205.229995727539,600,205.229995727539,2023-02-23
205.630004882812,205.630004882812,203.919998168945,204.429992675781,413,204.429992675781,2023-02-24
203.800003051758,203.860000610352,203.710006713867,203.580001831055,79,203.580001831055,2023-02-27
202.839996337891,202.869995117188,202,202.820007324219,337,202.820007324219,2023-02-28
202.050003051758,202.179992675781,201.860000610352,201.869995117188,578,201.869995117188,2023-03-01
201.360000610352,201.729995727539,201.360000610352,201.309997558594,855,201.309997558594,2023-03-02
202.100006103516,202.160003662109,201.800003051758,201.979995727539,1042,201.979995727539,2023-03-03
202.600006103516,203.119995117188,201.529998779297,201.759994506836,584,201.759994506836,2023-03-06
202.259994506836,202.649993896484,201.5,202.020004272461,439,202.020004272461,2023-03-07
201.940002441406,202.889999389648,201.809997558594,202.960006713867,186,202.960006713867,2023-03-08
202.470001220703,203.279998779297,202.190002441406,203.009994506836,2955,203.009994506836,2023-03-09
204.610000610352,204.699996948242,204.110000610352,204.589996337891,288,204.589996337891,2023-03-10
205.440002441406,209.020004272461,205.440002441406,207.399993896484,2272,207.399993896484,2023-03-13
208.360000610352,208.360000610352,205.210006713867,205.279998779297,869,205.279998779297,2023-03-14
204.949996948242,209.479995727539,204.710006713867,209.720001220703,1186,209.720001220703,2023-03-15
208,209.690002441406,207.690002441406,208.179992675781,3989,208.179992675781,2023-03-16
208.210006713867,210.630004882812,208.130004882812,209.639999389648,932,209.639999389648,2023-03-17
211.949996948242,212,210.369995117188,210.440002441406,887,210.440002441406,2023-03-20
209.830001831055,209.830001831055,208.029998779297,208.210006713867,1112,208.210006713867,2023-03-21
207.649993896484,207.759994506836,206.490005493164,207.429992675781,612,207.429992675781,2023-03-22
208.100006103516,209.509994506836,208.050003051758,209.369995117188,768,209.369995117188,2023-03-23
210.199996948242,211.699996948242,210,210.179992675781,638,210.179992675781,2023-03-24
210.179992675781,210.179992675781,208.660003662109,208.960006713867,2264,208.960006713867,2023-03-27
208.089996337891,208.130004882812,207.520004272461,208,909,208,2023-03-28
207.729995727539,208.339996337891,207.389999389648,207.789993286133,1046,207.789993286133,2023-03-29
208.789993286133,208.910003662109,206.5,206.740005493164,3501,206.740005493164,2023-03-30
206.979995727539,208.100006103516,206.699996948242,208.100006103516,2016,208.100006103516,2023-03-31
207.610000610352,208.919998168945,207.179992675781,208.729995727539,5481,208.729995727539,2023-04-03
208.429992675781,208.470001220703,207.369995117188,208.330001831055,603,208.330001831055,2023-04-04
207.919998168945,209.720001220703,207.889999389648,209.610000610352,2436,209.610000610352,2023-04-05
210,210.330001831055,209.550003051758,209.529998779297,11847,209.529998779297,2023-04-06
207.940002441406,208.720001220703,207.570007324219,207.600006103516,1184,207.600006103516,2023-04-11
207.770004272461,207.789993286133,206.600006103516,206.720001220703,3191,206.720001220703,2023-04-12
207.529998779297,207.529998779297,206.5,206.889999389648,7201,206.889999389648,2023-04-13
206.610000610352,207.029998779297,205.880004882812,205.880004882812,2591,205.880004882812,2023-04-14
205.949996948242,206.089996337891,205.270004272461,205.429992675781,1112,205.429992675781,2023-04-17
205.339996337891,205.949996948242,205.270004272461,205.720001220703,530,205.720001220703,2023-04-18
205,205.479995727539,205,205.110000610352,592,205.110000610352,2023-04-19
205.830001831055,205.830001831055,205.320007324219,205.860000610352,273,205.860000610352,2023-04-20
205.649993896484,205.880004882812,205.220001220703,205.300003051758,3125,205.300003051758,2023-04-21
205.639999389648,205.899993896484,205.149993896484,205.190002441406,584,205.190002441406,2023-04-24
205.899993896484,205.899993896484,205.5,206.690002441406,41,206.690002441406,2023-04-25
207.259994506836,207.259994506836,206.429992675781,206.660003662109,353,206.660003662109,2023-04-26
206.350006103516,206.399993896484,205.839996337891,205.679992675781,3127,205.679992675781,2023-04-27
206.190002441406,207.520004272461,206.190002441406,207.509994506836,744,207.509994506836,2023-04-28
206.490005493164,208.289993286133,206.490005493164,208.339996337891,1731,208.339996337891,2023-05-02
208.130004882812,208.639999389648,208.130004882812,208.399993896484,1258,208.399993896484,2023-05-03
208.009994506836,209.169998168945,207.529998779297,209.169998168945,2003,209.169998168945,2023-05-04
208.259994506836,208.399993896484,207.600006103516,207.770004272461,905,207.770004272461,2023-05-05
207.869995117188,207.869995117188,207.160003662109,207.389999389648,761,207.389999389648,2023-05-08
207.479995727539,207.679992675781,206.979995727539,206.899993896484,668,206.899993896484,2023-05-09
206.610000610352,207.869995117188,206.610000610352,207.589996337891,531,207.589996337891,2023-05-10
208.149993896484,209.220001220703,207.759994506836,208.770004272461,617,208.770004272461,2023-05-11
208.580001831055,208.610000610352,208.089996337891,208.089996337891,3054,208.089996337891,2023-05-12
207.699996948242,207.970001220703,207.410003662109,207.529998779297,715,207.529998779297,2023-05-15
208.039993286133,208.160003662109,206.880004882812,206.880004882812,1441,206.880004882812,2023-05-16
207.059997558594,207.679992675781,207.039993286133,207.110000610352,1334,207.110000610352,2023-05-17
206.619995117188,206.630004882812,205.460006713867,205.550003051758,1445,205.550003051758,2023-05-18
205.720001220703,206.149993896484,205.160003662109,206.149993896484,425,206.149993896484,2023-05-19
206.139999389648,206.470001220703,205.5,205.660003662109,4765,205.660003662109,2023-05-22
205.460006713867,205.559997558594,205.199996948242,205.539993286133,1238,205.539993286133,2023-05-23
205.139999389648,205.990005493164,205.139999389648,205.619995117188,1291,205.619995117188,2023-05-24
205.410003662109,206.020004272461,205.330001831055,205.199996948242,2171,205.199996948242,2023-05-25
204.720001220703,204.839996337891,204.339996337891,204.800003051758,784,204.800003051758,2023-05-26
204.820007324219,206.179992675781,204.820007324219,205.889999389648,443,205.889999389648,2023-05-29
206.639999389648,207.229995727539,206.5,207.509994506836,845,207.509994506836,2023-05-30
208.449996948242,208.919998168945,208.449996948242,208.460006713867,398,208.460006713867,2023-05-31
208,209.050003051758,207.970001220703,208.460006713867,408,208.460006713867,2023-06-01
208.649993896484,208.649993896484,208.419998168945,208.419998168945,62,208.419998168945,2023-06-02
207.729995727539,207.860000610352,207.300003051758,207.550003051758,443,207.550003051758,2023-06-05
207.710006713867,208.309997558594,207.300003051758,207.5,804,207.5,2023-06-06
207.770004272461,207.770004272461,206.699996948242,206.440002441406,1492,206.440002441406,2023-06-07
206.039993286133,206.710006713867,206.039993286133,206.820007324219,4247,206.820007324219,2023-06-08
206.820007324219,207.75,206.820007324219,207.570007324219,1183,207.570007324219,2023-06-09
207.800003051758,208.399993896484,207.610000610352,207.919998168945,716,207.919998168945,2023-06-12
207.899993896484,208.610000610352,207.380004882812,207.350006103516,1076,207.350006103516,2023-06-13
206.860000610352,207.429992675781,206.860000610352,207.009994506836,289,207.009994506836,2023-06-14
206.429992675781,207.100006103516,205.860000610352,206.410003662109,261,206.410003662109,2023-06-15
205.979995727539,207.389999389648,205.979995727539,207.320007324219,651,207.320007324219,2023-06-16
207.729995727539,207.729995727539,206.320007324219,206.419998168945,537,206.419998168945,2023-06-19
206.809997558594,207.990005493164,206.800003051758,207.869995117188,851,207.869995117188,2023-06-20
207.399993896484,207.869995117188,207.399993896484,207.619995117188,384,207.619995117188,2023-06-21
207.789993286133,207.979995727539,206.660003662109,206.710006713867,2407,206.710006713867,2023-06-22
207.220001220703,208.899993896484,207.220001220703,208.460006713867,1848,208.460006713867,2023-06-23
208.589996337891,209.169998168945,208.589996337891,209.169998168945,319,209.169998168945,2023-06-26
209.059997558594,209.289993286133,208.300003051758,208.300003051758,358,208.300003051758,2023-06-27
208.669998168945,209.190002441406,208.669998168945,208.979995727539,1762,208.979995727539,2023-06-28
209.009994506836,209.009994506836,207.559997558594,207.679992675781,582,207.679992675781,2023-06-29
207.550003051758,207.630004882812,207.309997558594,207.919998168945,1804,207.919998168945,2023-06-30
208.429992675781,208.429992675781,207.339996337891,207.410003662109,1150,207.410003662109,2023-07-03
207.199996948242,207.240005493164,206.699996948242,206.869995117188,1698,206.869995117188,2023-07-04
206.720001220703,207.690002441406,206.720001220703,206.820007324219,744,206.820007324219,2023-07-05
206.399993896484,206.630004882812,204.720001220703,204.770004272461,1507,204.770004272461,2023-07-06
204.850006103516,204.970001220703,204.5,204.770004272461,1223,204.770004272461,2023-07-07
204.660003662109,204.820007324219,204.210006713867,204.5,418,204.5,2023-07-10
204.899993896484,205.25,204.380004882812,204.300003051758,1376,204.300003051758,2023-07-11
204.789993286133,205.509994506836,204.649993896484,205.740005493164,1468,205.740005493164,2023-07-12
206.880004882812,207.490005493164,206.880004882812,207.020004272461,642,207.020004272461,2023-07-13
207.029998779297,207.309997558594,206.820007324219,206.789993286133,1174,206.789993286133,2023-07-14
207.5,207.5,206.710006713867,206.940002441406,1239,206.940002441406,2023-07-17
207.649993896484,208.949996948242,207.509994506836,208.710006713867,1826,208.710006713867,2023-07-18
209.529998779297,209.529998779297,208.279998779297,208.050003051758,1090,208.050003051758,2023-07-19
208,208,207.360000610352,207.360000610352,1143,207.360000610352,2023-07-20
207.570007324219,207.929992675781,207.309997558594,207.850006103516,1159,207.850006103516,2023-07-21
207.710006713867,208.649993896484,207.539993286133,208.240005493164,1386,208.240005493164,2023-07-24
208.100006103516,208.100006103516,207.929992675781,208.100006103516,220,208.100006103516,2023-07-25
208.039993286133,208.139999389648,207.289993286133,207.289993286133,245,207.289993286133,2023-07-26
207.529998779297,208.020004272461,207.289993286133,207.759994506836,141,207.759994506836,2023-07-27
206.679992675781,207.889999389648,206.679992675781,207.449996948242,1329,207.449996948242,2023-07-28
207.080001831055,207.360000610352,206.830001831055,207.320007324219,431,207.320007324219,2023-07-31
207.320007324219,207.619995117188,206.470001220703,206.509994506836,1987,206.509994506836,2023-08-01
206.699996948242,207.270004272461,206.669998168945,206.669998168945,564,206.669998168945,2023-08-02
206.300003051758,206.580001831055,205.889999389648,206.179992675781,681,206.179992675781,2023-08-03
205.679992675781,206.210006713867,205.479995727539,206.440002441406,1423,206.440002441406,2023-08-04
206.789993286133,206.789993286133,205.720001220703,206.190002441406,612,206.190002441406,2023-08-07
207.089996337891,208.110000610352,207.089996337891,207.809997558594,275,207.809997558594,2023-08-08
208.020004272461,208.020004272461,207.289993286133,207.289993286133,959,207.289993286133,2023-08-09
207.350006103516,207.570007324219,207.050003051758,207.139999389648,926,207.139999389648,2023-08-10
206.600006103516,206.699996948242,205.880004882812,205.919998168945,629,205.919998168945,2023-08-11
206.179992675781,206.179992675781,205.919998168945,205.679992675781,89,205.679992675781,2023-08-14
205.300003051758,205.5,205.059997558594,205.350006103516,418,205.350006103516,2023-08-16
204.889999389648,204.889999389648,204.729995727539,204.619995117188,25,204.619995117188,2023-08-17
205.559997558594,205.559997558594,205.460006713867,205.460006713867,31,205.460006713867,2023-08-18
205.449996948242,205.479995727539,204.960006713867,204.509994506836,69,204.509994506836,2023-08-21
204.820007324219,205.369995117188,204.820007324219,205.389999389648,46,205.389999389648,2023-08-22
205.940002441406,207.330001831055,205.940002441406,207.259994506836,1515,207.259994506836,2023-08-23
208.110000610352,208.110000610352,207.100006103516,207.270004272461,1382,207.270004272461,2023-08-24
207.110000610352,207.229995727539,206.679992675781,206.690002441406,260,206.690002441406,2023-08-25
206.520004272461,206.910003662109,206.509994506836,206.589996337891,308,206.589996337891,2023-08-28
206.990005493164,207.509994506836,206.449996948242,207.429992675781,852,207.429992675781,2023-08-29
206.880004882812,207.190002441406,206.429992675781,207.100006103516,712,207.100006103516,2023-08-30
207.130004882812,208.169998168945,207.130004882812,208.169998168945,862,208.169998168945,2023-08-31
207.899993896484,208.389999389648,207.160003662109,206.929992675781,466,206.929992675781,2023-09-01
206.889999389648,206.889999389648,206.449996948242,206.429992675781,290,206.429992675781,2023-09-04
206.449996948242,206.460006713867,206.009994506836,205.889999389648,777,205.889999389648,2023-09-05
205.429992675781,205.940002441406,205.320007324219,205.259994506836,646,205.259994506836,2023-09-06
205.639999389648,205.960006713867,205.619995117188,205.919998168945,672,205.919998168945,2023-09-07
206.110000610352,206.169998168945,205.839996337891,206.119995117188,396,206.119995117188,2023-09-08
205.779998779297,205.889999389648,205.399993896484,205.399993896484,228,205.399993896484,2023-09-11
205.699996948242,205.800003051758,205.429992675781,205.440002441406,8727,205.440002441406,2023-09-12
