"SGLD.MI.Open","SGLD.MI.High","SGLD.MI.Low","SGLD.MI.Close","SGLD.MI.Volume","SGLD.MI.Adjusted","Date"
149.139999389648,150.190002441406,148.759994506836,148.789993286133,15287,148.789993286133,2021-07-20
149,149.160003662109,147.729995727539,148.089996337891,9992,148.089996337891,2021-07-21
147.869995117188,148.470001220703,147.100006103516,148.610000610352,21009,148.610000610352,2021-07-22
148.669998168945,148.720001220703,147.380004882812,148.240005493164,9647,148.240005493164,2021-07-23
148.570007324219,148.759994506836,147.320007324219,147.410003662109,4791,147.410003662109,2021-07-26
147.449996948242,147.929992675781,146.949996948242,147.389999389648,9125,147.389999389648,2021-07-27
147.889999389648,147.990005493164,147.259994506836,147.570007324219,5997,147.570007324219,2021-07-28
148.520004272461,149.029998779297,148.179992675781,149,24924,149,2021-07-29
148.889999389648,149.039993286133,148.5,148.809997558594,9358,148.809997558594,2021-07-30
147.339996337891,147.990005493164,147.059997558594,147.830001831055,6543,147.830001831055,2021-08-02
147.539993286133,148.009994506836,147.25,147.690002441406,6767,147.690002441406,2021-08-03
147.880004882812,149.029998779297,147.820007324219,147.770004272461,11072,147.770004272461,2021-08-04
147.990005493164,148.229995727539,147.050003051758,147.369995117188,11101,147.369995117188,2021-08-05
147.309997558594,147.699996948242,144.800003051758,144.860000610352,19949,144.860000610352,2021-08-06
143.710006713867,144.169998168945,142.300003051758,142.419998168945,21430,142.419998168945,2021-08-09
143.020004272461,143.300003051758,142,142.630004882812,22523,142.630004882812,2021-08-10
143.080001831055,144.389999389648,143,144.25,12349,144.25,2021-08-11
144.559997558594,144.889999389648,143.899993896484,144.360000610352,14340,144.360000610352,2021-08-12
145.070007324219,145.830001831055,144.600006103516,145.630004882812,6061,145.630004882812,2021-08-13
145.860000610352,146.940002441406,145.580001831055,146.759994506836,9099,146.759994506836,2021-08-16
147.389999389648,147.809997558594,147,147.259994506836,21557,147.259994506836,2021-08-17
147.949996948242,148,147,147.259994506836,15768,147.259994506836,2021-08-18
147.630004882812,148.25,147.169998168945,147.539993286133,11926,147.539993286133,2021-08-19
148.070007324219,148.169998168945,147.360000610352,147.809997558594,5523,147.809997558594,2021-08-20
147.630004882812,148.910003662109,147.309997558594,148.880004882812,15394,148.880004882812,2021-08-23
148.649993896484,149,148.490005493164,148.850006103516,7769,148.850006103516,2021-08-24
147.970001220703,148.229995727539,146.860000610352,147.130004882812,20242,147.130004882812,2021-08-25
146.919998168945,147.940002441406,146.649993896484,147.690002441406,6070,147.690002441406,2021-08-26
148.320007324219,148.429992675781,147,148.410003662109,10136,148.410003662109,2021-08-27
148.860000610352,149.070007324219,148.5,148.589996337891,4008,148.589996337891,2021-08-30
148.600006103516,148.699996948242,147.369995117188,148.110000610352,6821,148.110000610352,2021-08-31
148.759994506836,148.850006103516,147.759994506836,148.100006103516,5305,148.100006103516,2021-09-01
148.309997558594,148.399993896484,147.419998168945,147.869995117188,4383,147.869995117188,2021-09-02
147.809997558594,149.320007324219,147.600006103516,149.220001220703,12218,149.220001220703,2021-09-03
148.979995727539,149.020004272461,148.5,148.690002441406,6367,148.690002441406,2021-09-06
148.330001831055,148.380004882812,146.5,146.729995727539,10694,146.729995727539,2021-09-07
146.929992675781,147.380004882812,146.029998779297,146.720001220703,11325,146.720001220703,2021-09-08
146.509994506836,147.130004882812,146.300003051758,146.699996948242,11552,146.699996948242,2021-09-09
147.460006713867,147.460006713867,146.529998779297,146.949996948242,7526,146.949996948242,2021-09-10
146.889999389648,147.449996948242,146.660003662109,147,4846,147,2021-09-13
146.75,148,145.949996948242,147.850006103516,17979,147.850006103516,2021-09-14
147.589996337891,147.740005493164,146.729995727539,146.779998779297,10637,146.779998779297,2021-09-15
146.509994506836,146.729995727539,143.720001220703,144.460006713867,11620,144.460006713867,2021-09-16
144.880004882812,145.190002441406,144,144.539993286133,8515,144.539993286133,2021-09-17
144.690002441406,145.759994506836,144.690002441406,145.440002441406,12318,145.440002441406,2021-09-20
145.369995117188,147.050003051758,145.190002441406,147.050003051758,10995,147.050003051758,2021-09-21
146.679992675781,146.800003051758,146.210006713867,146.550003051758,11721,146.550003051758,2021-09-22
145.699996948242,146.610000610352,143.990005493164,144.160003662109,23167,144.160003662109,2021-09-23
144.720001220703,145.020004272461,143.850006103516,144.789993286133,16097,144.789993286133,2021-09-24
145.350006103516,145.490005493164,144.440002441406,144.990005493164,15406,144.990005493164,2021-09-27
144.220001220703,144.479995727539,143.240005493164,144.059997558594,13589,144.059997558594,2021-09-28
144.410003662109,144.970001220703,143.720001220703,144.25,10912,144.25,2021-09-29
144.210006713867,147.169998168945,144.059997558594,147.039993286133,15965,147.039993286133,2021-09-30
146.75,147.220001220703,145.929992675781,146.809997558594,8292,146.809997558594,2021-10-01
146.589996337891,147.309997558594,145.520004272461,146.970001220703,7659,146.970001220703,2021-10-04
146.559997558594,146.880004882812,146.139999389648,146.470001220703,8478,146.470001220703,2021-10-05
146.389999389648,147.699996948242,146.190002441406,147.5,17550,147.5,2021-10-06
147.440002441406,147.850006103516,146.800003051758,147.089996337891,12949,147.089996337891,2021-10-07
147.25,148.940002441406,146.880004882812,146.970001220703,14514,146.970001220703,2021-10-08
146.610000610352,147.059997558594,146.509994506836,146.970001220703,9443,146.970001220703,2021-10-11
147.449996948242,148.389999389648,147.020004272461,147.789993286133,5762,147.789993286133,2021-10-12
147.679992675781,150.050003051758,147.5,149.839996337891,13015,149.839996337891,2021-10-13
149.619995117188,150.110000610352,149.289993286133,150.050003051758,15134,150.050003051758,2021-10-14
149.300003051758,149.300003051758,147.289993286133,147.869995117188,17342,147.869995117188,2021-10-15
147.440002441406,147.660003662109,146.960006713867,147.479995727539,14947,147.479995727539,2021-10-18
147.75,148.289993286133,147.210006713867,147.309997558594,9977,147.309997558594,2021-10-19
147.649993896484,148.630004882812,147.580001831055,148.229995727539,9583,148.229995727539,2021-10-20
148.059997558594,148.580001831055,147.699996948242,148,18916,148,2021-10-21
149.070007324219,150.600006103516,148.830001831055,149.710006713867,17943,149.710006713867,2021-10-22
149.350006103516,150.820007324219,149.190002441406,150.610000610352,13115,150.610000610352,2021-10-25
150.490005493164,150.490005493164,148.600006103516,149.190002441406,12883,149.190002441406,2021-10-26
149.190002441406,149.660003662109,148.75,149.570007324219,8129,149.570007324219,2021-10-27
150.339996337891,150.539993286133,148.600006103516,149.389999389648,10885,149.389999389648,2021-10-28
148.759994506836,149.350006103516,147.679992675781,148.809997558594,10211,148.809997558594,2021-10-29
149.149993896484,150.100006103516,148.979995727539,149.610000610352,3560,149.610000610352,2021-11-01
149.470001220703,149.860000610352,149.119995117188,149.330001831055,7170,149.330001831055,2021-11-02
148.869995117188,149.160003662109,147,147.259994506836,13774,147.259994506836,2021-11-03
148.460006713867,150.660003662109,148.440002441406,150.210006713867,13092,150.210006713867,2021-11-04
150.449996948242,151.970001220703,149.990005493164,151.830001831055,15701,151.830001831055,2021-11-05
152.070007324219,152.699996948242,151.550003051758,152.220001220703,14369,152.220001220703,2021-11-08
152.039993286133,152.869995117188,151.970001220703,152.619995117188,59299,152.619995117188,2021-11-09
152.669998168945,156.350006103516,152.460006713867,155.940002441406,19570,155.940002441406,2021-11-10
156.669998168945,157.470001220703,156.600006103516,157.119995117188,18639,157.119995117188,2021-11-11
156.940002441406,157.619995117188,156.050003051758,157.339996337891,15254,157.339996337891,2021-11-12
157.300003051758,158,157.119995117188,157.910003662109,16031,157.910003662109,2021-11-15
158.539993286133,159.720001220703,158.190002441406,158.270004272461,24022,158.270004272461,2021-11-16
158.839996337891,159.740005493164,158.779998779297,159.490005493164,19259,159.490005493164,2021-11-17
159.5,159.580001831055,158.360000610352,158.740005493164,25186,158.740005493164,2021-11-18
158.449996948242,159.970001220703,158.199996948242,158.880004882812,20619,158.880004882812,2021-11-19
158.369995117188,158.550003051758,155.949996948242,155.979995727539,20663,155.979995727539,2021-11-22
155.550003051758,155.639999389648,153.050003051758,153.199996948242,19632,153.199996948242,2021-11-23
154.279998779297,154.75,153.740005493164,154.619995117188,10488,154.619995117188,2021-11-24
154.699996948242,154.759994506836,154.229995727539,154.369995117188,11689,154.369995117188,2021-11-25
155.630004882812,155.639999389648,153.5,153.5,19097,153.5,2021-11-26
154.160003662109,154.809997558594,153.100006103516,153.199996948242,17600,153.199996948242,2021-11-29
153,153.759994506836,152.399993896484,152.369995117188,16246,152.369995117188,2021-11-30
151.990005493164,152.960006713867,151.75,152.470001220703,17006,152.470001220703,2021-12-01
151.899993896484,151.899993896484,150.419998168945,151.100006103516,18788,151.100006103516,2021-12-02
151.630004882812,152.25,151.350006103516,152.179992675781,6753,152.179992675781,2021-12-03
152.869995117188,152.869995117188,152.179992675781,152.690002441406,6184,152.690002441406,2021-12-06
152.690002441406,153.509994506836,152.619995117188,153.679992675781,20763,153.679992675781,2021-12-07
153.25,153.600006103516,152.050003051758,152.199996948242,6758,152.199996948242,2021-12-08
152.520004272461,152.649993896484,151.770004272461,152.380004882812,16131,152.380004882812,2021-12-09
151.910003662109,153.110000610352,151.770004272461,152.649993896484,10859,152.649993896484,2021-12-10
153.059997558594,153.660003662109,152.800003051758,153.220001220703,10973,153.220001220703,2021-12-13
153.110000610352,153.119995117188,151.259994506836,152.220001220703,12543,152.220001220703,2021-12-14
151.820007324219,152.220001220703,151.589996337891,151.75,10426,151.75,2021-12-15
152.729995727539,153.869995117188,152.380004882812,153.770004272461,16001,153.770004272461,2021-12-16
154.570007324219,155,154.199996948242,154.710006713867,10602,154.710006713867,2021-12-17
154.660003662109,154.759994506836,153.5,153.589996337891,13405,153.589996337891,2021-12-20
153.690002441406,154.350006103516,153.160003662109,153.309997558594,9780,153.309997558594,2021-12-21
153.520004272461,153.649993896484,153.050003051758,153.639999389648,10087,153.639999389648,2021-12-22
154.240005493164,154.889999389648,153.979995727539,154.600006103516,13821,154.600006103516,2021-12-23
154.539993286133,154.990005493164,154.169998168945,154.770004272461,10743,154.770004272461,2021-12-27
155.029998779297,155.479995727539,154.770004272461,154.800003051758,16616,154.800003051758,2021-12-28
154.440002441406,154.820007324219,152.899993896484,153.789993286133,14400,153.789993286133,2021-12-29
153.850006103516,154.850006103516,153.589996337891,154.800003051758,9247,154.800003051758,2021-12-30
155.649993896484,155.789993286133,153.899993896484,154.199996948242,23970,154.199996948242,2022-01-03
154.589996337891,155.550003051758,154.320007324219,155.490005493164,18393,155.490005493164,2022-01-04
155.399993896484,156.110000610352,155.240005493164,155.690002441406,12529,155.690002441406,2022-01-05
154.309997558594,154.309997558594,152.789993286133,153.220001220703,14256,153.220001220703,2022-01-06
153.100006103516,153.5,152.300003051758,152.679992675781,24130,152.679992675781,2022-01-07
153.029998779297,153.899993896484,153.029998779297,153.270004272461,10534,153.270004272461,2022-01-10
154.25,154.600006103516,153.919998168945,154.570007324219,29911,154.570007324219,2022-01-11
154.690002441406,154.949996948242,154.199996948242,154.229995727539,8181,154.229995727539,2022-01-12
154.029998779297,154.080001831055,152.929992675781,153.210006713867,10274,153.210006713867,2022-01-13
154.160003662109,154.380004882812,153.5,154.029998779297,11677,154.029998779297,2022-01-14
154.190002441406,154.630004882812,154.130004882812,154.25,8466,154.25,2022-01-17
154.059997558594,155.139999389648,153.600006103516,154.690002441406,10264,154.690002441406,2022-01-18
154.729995727539,156.899993896484,154.649993896484,156.759994506836,18799,156.759994506836,2022-01-19
156.699996948242,157.570007324219,156.580001831055,157,15366,157,2022-01-20
157,157.050003051758,156.100006103516,156.389999389648,27610,156.389999389648,2022-01-21
157.089996337891,157.619995117188,156.580001831055,156.839996337891,14247,156.839996337891,2022-01-24
157.490005493164,158.860000610352,157.259994506836,158.330001831055,17859,158.330001831055,2022-01-25
158.059997558594,158.690002441406,156.949996948242,157.110000610352,16526,157.110000610352,2022-01-26
156.539993286133,157.160003662109,155.600006103516,155.759994506836,8845,155.759994506836,2022-01-27
155.910003662109,156.029998779297,154.490005493164,154.550003051758,21948,154.550003051758,2022-01-28
154.949996948242,155.679992675781,154.690002441406,155.059997558594,10013,155.059997558594,2022-01-31
154.830001831055,155.470001220703,154.660003662109,155.419998168945,25327,155.419998168945,2022-02-01
154.029998779297,154.949996948242,153.970001220703,154.850006103516,10824,154.850006103516,2022-02-02
154.429992675781,154.820007324219,151.490005493164,152.75,20586,152.75,2022-02-03
152.639999389648,153.110000610352,151.729995727539,152.470001220703,16823,152.470001220703,2022-02-04
153.360000610352,153.860000610352,153.009994506836,153.660003662109,11541,153.660003662109,2022-02-07
154.220001220703,154.899993896484,153.770004272461,154.660003662109,6699,154.660003662109,2022-02-08
154.809997558594,154.990005493164,154.360000610352,154.809997558594,12527,154.809997558594,2022-02-09
155.139999389648,155.619995117188,154.5,154.860000610352,11018,154.860000610352,2022-02-10
155.199996948242,155.839996337891,154.940002441406,155.509994506836,10265,155.509994506836,2022-02-11
158,160.229995727539,157.899993896484,159.419998168945,31564,159.419998168945,2022-02-14
160.360000610352,160.449996948242,157.220001220703,157.419998168945,24996,157.419998168945,2022-02-15
157.779998779297,158.639999389648,157.470001220703,158.550003051758,31182,158.550003051758,2022-02-16
159.350006103516,161.539993286133,159.259994506836,161.259994506836,34802,161.259994506836,2022-02-17
161.070007324219,162,160.399993896484,161.520004272461,46667,161.520004272461,2022-02-18
160.899993896484,162,160.699996948242,161.729995727539,21982,161.729995727539,2022-02-21
163.419998168945,163.649993896484,161.289993286133,162.160003662109,35247,162.160003662109,2022-02-22
161.75,163.050003051758,161.149993896484,163,18536,163,2022-02-23
167.039993286133,171,164,166.789993286133,73857,166.789993286133,2022-02-24
165.210006713867,165.839996337891,161.860000610352,162.100006103516,42032,162.100006103516,2022-02-25
164.070007324219,165.529998779297,163.190002441406,163.479995727539,26372,163.479995727539,2022-02-28
164.479995727539,168,164.410003662109,168,53143,168,2022-03-01
169.270004272461,169.529998779297,165.289993286133,166.949996948242,52545,166.949996948242,2022-03-02
168.520004272461,169.139999389648,167.990005493164,168.710006713867,47298,168.710006713867,2022-03-03
170.020004272461,173.899993896484,169.839996337891,173.589996337891,495494,173.589996337891,2022-03-04
177.020004272461,179,173.759994506836,176.149993896484,71218,176.149993896484,2022-03-07
179.660003662109,183.820007324219,177.169998168945,183.039993286133,226242,183.039993286133,2022-03-08
180.910003662109,181.350006103516,172.75,174.5,114318,174.5,2022-03-09
173.470001220703,176.270004272461,172.889999389648,174.869995117188,110454,174.869995117188,2022-03-10
175.089996337891,175.830001831055,172.080001831055,175.300003051758,85995,175.300003051758,2022-03-11
174.520004272461,174.520004272461,172.009994506836,172.199996948242,149895,172.199996948242,2022-03-14
169.679992675781,170.25,165.809997558594,169.979995727539,54233,169.979995727539,2022-03-15
168.979995727539,169.350006103516,166.779998779297,167.550003051758,26131,167.550003051758,2022-03-16
169.460006713867,170.570007324219,168.990005493164,168.990005493164,28541,168.990005493164,2022-03-17
169.050003051758,170.330001831055,168.479995727539,168.479995727539,13864,168.479995727539,2022-03-18
168.380004882812,169.779998779297,167.440002441406,169.490005493164,35869,169.490005493164,2022-03-21
170.110000610352,170.169998168945,167.399993896484,168.699996948242,16354,168.699996948242,2022-03-22
168.600006103516,170.699996948242,168.559997558594,169.910003662109,16201,169.910003662109,2022-03-23
171.199996948242,173.179992675781,170.419998168945,172.75,20401,172.75,2022-03-24
171.589996337891,172.619995117188,170.300003051758,172.119995117188,36432,172.119995117188,2022-03-25
171.059997558594,171.600006103516,169.559997558594,170.610000610352,14900,170.610000610352,2022-03-28
169.080001831055,169.130004882812,164.300003051758,166.449996948242,26029,166.449996948242,2022-03-29
167.320007324219,168,166.179992675781,167.600006103516,21359,167.600006103516,2022-03-30
166.820007324219,169.5,166.690002441406,169.360000610352,12551,169.360000610352,2022-03-31
168.800003051758,169.520004272461,168.199996948242,168.830001831055,27223,168.830001831055,2022-04-01
169.050003051758,170.410003662109,168.929992675781,169.820007324219,49162,169.820007324219,2022-04-04
170.160003662109,171.380004882812,169.600006103516,170.429992675781,16369,170.429992675781,2022-04-05
170.25,171.259994506836,170,170.789993286133,28980,170.789993286133,2022-04-06
170.630004882812,171.740005493164,170.449996948242,171.309997558594,19508,171.309997558594,2022-04-07
171.880004882812,173.960006713867,171.630004882812,173.009994506836,27714,173.009994506836,2022-04-08
172.660003662109,174.75,172.059997558594,173.389999389648,26140,173.389999389648,2022-04-11
174.490005493164,175.960006713867,173.449996948242,175.710006713867,18733,175.710006713867,2022-04-12
175.779998779297,177.070007324219,175.509994506836,176.080001831055,15090,176.080001831055,2022-04-13
174.949996948242,177,174.360000610352,175.960006713867,43278,175.960006713867,2022-04-14
177.070007324219,180.639999389648,174.630004882812,175.020004272461,33539,175.020004272461,2022-04-19
173.830001831055,174.330001831055,173.210006713867,174.020004272461,12372,174.020004272461,2022-04-20
173.350006103516,173.979995727539,172.100006103516,172.910003662109,12243,172.910003662109,2022-04-21
174.419998168945,174.820007324219,172.25,173.119995117188,19692,173.119995117188,2022-04-22
172.949996948242,173.199996948242,170.279998779297,171.020004272461,6633,171.020004272461,2022-04-25
171.949996948242,173.410003662109,171.580001831055,172.5,16439,172.5,2022-04-26
172.860000610352,174.360000610352,171.899993896484,172.690002441406,26508,172.690002441406,2022-04-27
172.940002441406,174.130004882812,172.389999389648,173.630004882812,23271,173.630004882812,2022-04-28
175.440002441406,176,174.679992675781,174.929992675781,24929,174.929992675781,2022-04-29
172.770004272461,173.220001220703,170.460006713867,171.440002441406,32622,171.440002441406,2022-05-02
171.029998779297,172.240005493164,169.869995117188,171.839996337891,21035,171.839996337891,2022-05-03
171.520004272461,172.059997558594,170.830001831055,170.990005493164,13705,170.990005493164,2022-05-04
173.059997558594,175.070007324219,172.5,173.089996337891,21649,173.089996337891,2022-05-05
172.720001220703,173,171.389999389648,172.690002441406,12781,172.690002441406,2022-05-06
172.320007324219,172.320007324219,170.279998779297,170.479995727539,17949,170.479995727539,2022-05-09
170.5,171,169.369995117188,169.369995117188,27553,169.369995117188,2022-05-10
169.009994506836,170,168.800003051758,169.910003662109,29511,169.910003662109,2022-05-11
170.889999389648,171.779998779297,170.330001831055,170.610000610352,15196,170.610000610352,2022-05-12
169.630004882812,169.960006713867,167.789993286133,168.220001220703,33760,168.220001220703,2022-05-13
168.009994506836,168.75,166,168.330001831055,46203,168.330001831055,2022-05-16
169,169,167,167.160003662109,12368,167.160003662109,2022-05-17
166.630004882812,167.460006713867,166.179992675781,167.380004882812,29653,167.380004882812,2022-05-18
167.470001220703,169.050003051758,167,168.779998779297,18446,168.779998779297,2022-05-19
169.039993286133,169.199996948242,167.910003662109,169.130004882812,13411,169.130004882812,2022-05-20
168.990005493164,169.460006713867,167.770004272461,167.779998779297,6216,167.779998779297,2022-05-23
167.270004272461,168.380004882812,167.100006103516,168.199996948242,7736,168.199996948242,2022-05-24
167.979995727539,168.710006713867,167.410003662109,167.460006713867,20114,167.460006713867,2022-05-25
167.429992675781,167.429992675781,166.059997558594,166.330001831055,10059,166.330001831055,2022-05-26
166.910003662109,168,166.809997558594,167.360000610352,8527,167.360000610352,2022-05-27
167.380004882812,167.570007324219,166.389999389648,166.550003051758,11062,166.550003051758,2022-05-30
167.029998779297,167.440002441406,165.940002441406,165.990005493164,11697,165.990005493164,2022-05-31
165.490005493164,167.399993896484,164.509994506836,167.399993896484,38934,167.399993896484,2022-06-01
167.690002441406,168.679992675781,167.279998779297,168.330001831055,10705,168.330001831055,2022-06-02
167.809997558594,168.179992675781,167.100006103516,167.100006103516,6049,167.100006103516,2022-06-03
167.160003662109,167.509994506836,166.460006713867,166.75,10039,166.75,2022-06-06
166.669998168945,167.75,166.669998168945,167.289993286133,12054,167.289993286133,2022-06-07
167.279998779297,167.490005493164,166.25,167.350006103516,8710,167.350006103516,2022-06-08
166.949996948242,167.389999389648,166,167.190002441406,12033,167.190002441406,2022-06-09
167.710006713867,171.339996337891,167.5,171.339996337891,29178,171.339996337891,2022-06-10
171.899993896484,172.009994506836,169,169.289993286133,23813,169.289993286133,2022-06-13
169.369995117188,169.479995727539,168.100006103516,168.240005493164,10808,168.240005493164,2022-06-14
168.240005493164,170.25,167.610000610352,169.169998168945,9391,169.169998168945,2022-06-15
169.770004272461,170.559997558594,168.429992675781,169.520004272461,11240,169.520004272461,2022-06-16
169.740005493164,170.639999389648,169.399993896484,170.220001220703,12126,170.220001220703,2022-06-17
169.369995117188,169.479995727539,168.589996337891,168.729995727539,14192,168.729995727539,2022-06-20
168.470001220703,168.850006103516,167.619995117188,168.419998168945,8519,168.419998168945,2022-06-21
168.399993896484,169.300003051758,167.710006713867,167.960006713867,8466,167.960006713867,2022-06-22
167.729995727539,169.5,167.699996948242,168.809997558594,10873,168.809997558594,2022-06-23
167.25,168.179992675781,167,167.710006713867,11844,167.710006713867,2022-06-24
168.059997558594,168.320007324219,165.759994506836,165.919998168945,15908,165.919998168945,2022-06-27
166.899993896484,167.75,166.470001220703,167.059997558594,13430,167.059997558594,2022-06-28
167.589996337891,168.580001831055,166.529998779297,167.699996948242,6736,167.699996948242,2022-06-29
168.100006103516,169.470001220703,166.889999389648,167.080001831055,12691,167.080001831055,2022-06-30
166.270004272461,168.399993896484,165.270004272461,167.619995117188,14068,167.619995117188,2022-07-01
167.880004882812,168.660003662109,166.880004882812,167.490005493164,8753,167.490005493164,2022-07-04
167.580001831055,169.520004272461,166.529998779297,166.529998779297,13723,166.529998779297,2022-07-05
166.529998779297,167.759994506836,164.710006713867,165.289993286133,11633,165.289993286133,2022-07-06
165.289993286133,166.029998779297,164.889999389648,165.660003662109,16764,165.660003662109,2022-07-07
165.779998779297,166.779998779297,164.699996948242,165.649993896484,20202,165.649993896484,2022-07-08
166.039993286133,167.25,165.839996337891,166.570007324219,8630,166.570007324219,2022-07-11
167.240005493164,167.820007324219,166.160003662109,166.399993896484,10188,166.399993896484,2022-07-12
166.169998168945,167,164.75,166.660003662109,6337,166.660003662109,2022-07-13
165.960006713867,166.139999389648,164.440002441406,164.649993896484,9337,164.649993896484,2022-07-14
164.550003051758,164.699996948242,163.199996948242,163.410003662109,10787,163.410003662109,2022-07-15
163.929992675781,164.339996337891,162.5,162.690002441406,11960,162.690002441406,2022-07-18
162.429992675781,162.429992675781,161.169998168945,161.929992675781,21603,161.929992675781,2022-07-19
160.860000610352,162.330001831055,160.809997558594,161.710006713867,6249,161.710006713867,2022-07-20
159.990005493164,162.690002441406,159,162.289993286133,16980,162.289993286133,2022-07-21
162.610000610352,164.369995117188,162.610000610352,163.679992675781,8096,163.679992675781,2022-07-22
163.740005493164,163.820007324219,162,162.479995727539,11766,162.479995727539,2022-07-25
163.279998779297,164.220001220703,162.899993896484,163.990005493164,24212,163.990005493164,2022-07-26
163.990005493164,164.589996337891,163.300003051758,164.020004272461,4188,164.020004272461,2022-07-27
164.809997558594,167.100006103516,164.809997558594,167.009994506836,8026,167.009994506836,2022-07-28
166.690002441406,167.440002441406,166.419998168945,167.289993286133,4429,167.289993286133,2022-07-29
166.630004882812,167.630004882812,166.199996948242,166.559997558594,7434,166.559997558594,2022-08-01
167.539993286133,169.320007324219,167.199996948242,168.619995117188,11597,168.619995117188,2022-08-02
168.139999389648,168.300003051758,166.839996337891,167.679992675781,7206,167.679992675781,2022-08-03
168.360000610352,169.919998168945,168.279998779297,168.899993896484,6540,168.899993896484,2022-08-04
169.160003662109,169.25,167.779998779297,168.970001220703,10363,168.970001220703,2022-08-05
168.610000610352,169.589996337891,168.240005493164,169.139999389648,11652,169.139999389648,2022-08-08
169.139999389648,169.899993896484,168.869995117188,169.440002441406,13271,169.440002441406,2022-08-09
169.550003051758,169.75,167.720001220703,168,6204,168,2022-08-10
167.490005493164,168.029998779297,166.669998168945,167.330001831055,539337,167.330001831055,2022-08-11
168.059997558594,169.229995727539,167.619995117188,169.25,8542,169.25,2022-08-12
169.449996948242,169.710006713867,168.539993286133,168.539993286133,8706,168.539993286133,2022-08-16
169.039993286133,169.039993286133,167.570007324219,167.619995117188,9673,167.619995117188,2022-08-17
167.740005493164,168.660003662109,167.600006103516,168.050003051758,7814,168.050003051758,2022-08-18
168.100006103516,168.929992675781,167.889999389648,168.279998779297,5150,168.279998779297,2022-08-19
168,168.839996337891,167.070007324219,168.779998779297,5643,168.779998779297,2022-08-22
169.210006713867,169.600006103516,168.600006103516,169.389999389648,8926,169.389999389648,2022-08-23
169.669998168945,170.399993896484,169.399993896484,169.940002441406,9435,169.940002441406,2022-08-24
170.029998779297,170.910003662109,169.889999389648,170.309997558594,15624,170.309997558594,2022-08-25
170.419998168945,170.419998168945,167.800003051758,167.809997558594,9480,167.809997558594,2022-08-26
167.660003662109,168.5,166.960006713867,168.300003051758,8830,168.300003051758,2022-08-29
167.570007324219,167.639999389648,166.339996337891,166.389999389648,11992,166.389999389648,2022-08-30
166.119995117188,166.410003662109,165.149993896484,165.210006713867,14358,165.210006713867,2022-08-31
164.720001220703,165,163.800003051758,164.690002441406,17664,164.690002441406,2022-09-01
164.970001220703,165.729995727539,164.649993896484,165.229995727539,9825,165.229995727539,2022-09-02
166.929992675781,167.070007324219,166.589996337891,166.660003662109,12134,166.660003662109,2022-09-05
166.600006103516,167.100006103516,166.080001831055,166.160003662109,15938,166.160003662109,2022-09-06
165.869995117188,166.559997558594,165.660003662109,166.210006713867,6956,166.210006713867,2022-09-07
166.529998779297,166.570007324219,165.199996948242,165.770004272461,17578,165.770004272461,2022-09-08
165.550003051758,166.020004272461,164.699996948242,165.270004272461,7710,165.270004272461,2022-09-09
163.690002441406,165.389999389648,163.479995727539,165.199996948242,16724,165.199996948242,2022-09-12
165.199996948242,165.199996948242,165.199996948242,165.199996948242,0,165.199996948242,2022-09-13
165.199996948242,165.199996948242,165.199996948242,165.199996948242,0,165.199996948242,2022-09-14
165.199996948242,165.199996948242,165.199996948242,165.199996948242,0,165.199996948242,2022-09-15
165.199996948242,165.199996948242,165.199996948242,165.199996948242,0,165.199996948242,2022-09-16
165.199996948242,165.199996948242,165.199996948242,165.199996948242,0,165.199996948242,2022-09-19
165.199996948242,165.199996948242,165.199996948242,165.199996948242,0,165.199996948242,2022-09-20
163.220001220703,163.610000610352,162.809997558594,163.160003662109,15566,163.160003662109,2022-09-21
163.050003051758,164.990005493164,162.710006713867,164.399993896484,41139,164.399993896484,2022-09-22
164.860000610352,165.100006103516,162.639999389648,163.630004882812,43407,163.630004882812,2022-09-23
163.800003051758,164.850006103516,163.800003051758,164.25,27354,164.25,2022-09-26
164.080001831055,164.720001220703,163.800003051758,164.300003051758,12147,164.300003051758,2022-09-27
164.240005493164,166.470001220703,163.320007324219,165.789993286133,19622,165.789993286133,2022-09-28
164.619995117188,165.059997558594,163.449996948242,163.869995117188,22018,163.869995117188,2022-09-29
164.610000610352,165.610000610352,164.089996337891,165.039993286133,18845,165.039993286133,2022-09-30
164.229995727539,166.529998779297,163.600006103516,166.070007324219,23445,166.070007324219,2022-10-03
166.919998168945,167.5,166.270004272461,167.229995727539,55425,167.229995727539,2022-10-04
167.009994506836,167.889999389648,165.910003662109,167.479995727539,33279,167.479995727539,2022-10-05
167.960006713867,168.570007324219,167.479995727539,168.429992675781,16324,168.429992675781,2022-10-06
168.75,169.039993286133,167.949996948242,167.949996948242,16301,167.949996948242,2022-10-07
167.740005493164,167.880004882812,165.850006103516,166.460006713867,35670,166.460006713867,2022-10-10
166.259994506836,166.369995117188,165.5,166.240005493164,25657,166.240005493164,2022-10-11
166.119995117188,166.679992675781,165.949996948242,166.199996948242,6696,166.199996948242,2022-10-12
166.300003051758,166.779998779297,163.740005493164,164.179992675781,38729,164.179992675781,2022-10-13
164.990005493164,165.020004272461,163.089996337891,163.320007324219,58785,163.320007324219,2022-10-14
163.860000610352,165.270004272461,163.550003051758,163.610000610352,22002,163.610000610352,2022-10-17
162.169998168945,162.610000610352,162,162.100006103516,17688,162.100006103516,2022-10-18
