"EST.MI.Open","EST.MI.High","EST.MI.Low","EST.MI.Close","EST.MI.Volume","EST.MI.Adjusted","Date"
17.6499996185303,17.6499996185303,17.6040000915527,17.3759994506836,1181,17.3759994506836,2021-02-18
17.431999206543,17.5359992980957,17.431999206543,17.4759998321533,513,17.4759998321533,2021-02-19
17.3640003204346,17.3640003204346,17.2140007019043,17.2520008087158,3692,17.2520008087158,2021-02-22
17.0599994659424,17.0599994659424,16.8419990539551,16.9440002441406,1009,16.9440002441406,2021-02-23
17.0860004425049,17.0860004425049,16.9519996643066,17.0179996490479,927,17.0179996490479,2021-02-24
17.2059993743896,17.2059993743896,17.1159992218018,17.0340003967285,204,17.0340003967285,2021-02-25
16.923999786377,16.923999786377,16.7299995422363,16.8199996948242,1652,16.8199996948242,2021-02-26
17.0440006256104,17.0860004425049,16.9640007019043,17.181999206543,1530,17.181999206543,2021-03-01
17.181999206543,17.3080005645752,17.076000213623,17.1459999084473,70617,17.1459999084473,2021-03-02
17.2360000610352,17.2700004577637,16.9799995422363,16.9860000610352,815,16.9860000610352,2021-03-03
16.7180004119873,16.8579998016357,16.7180004119873,16.8859996795654,10297,16.8859996795654,2021-03-04
16.7859992980957,16.8020000457764,16.7660007476807,16.6860008239746,286,16.6860008239746,2021-03-05
16.8680000305176,16.9500007629395,16.7759990692139,16.8859996795654,788966,16.8859996795654,2021-03-08
16.988000869751,17.1240005493164,16.988000869751,17.17799949646,555,17.17799949646,2021-03-09
17.3080005645752,17.3080005645752,17.2439994812012,17.2360000610352,856,17.2360000610352,2021-03-10
17.3999996185303,17.3999996185303,17.2399997711182,17.2880001068115,2037,17.2880001068115,2021-03-11
17.2880001068115,17.2880001068115,17.2880001068115,17.2880001068115,0,17.2880001068115,2021-03-12
17.3920001983643,17.3920001983643,17.25,17.2660007476807,2383,17.2660007476807,2021-03-15
17.3439998626709,17.3439998626709,17.1940002441406,17.1660003662109,141,17.1660003662109,2021-03-16
16.9179992675781,16.9179992675781,16.7339992523193,16.8360004425049,200,16.8360004425049,2021-03-17
16.92799949646,17.0160007476807,16.8579998016357,17.0480003356934,480,17.0480003356934,2021-03-18
16.9360008239746,16.9360008239746,16.8700008392334,16.8920001983643,394,16.8920001983643,2021-03-19
16.8999996185303,16.9419994354248,16.8999996185303,16.8999996185303,113,16.8999996185303,2021-03-22
16.761999130249,16.7800006866455,16.761999130249,16.7740001678467,359,16.7740001678467,2021-03-23
16.576000213623,16.7259998321533,16.5599994659424,16.6720008850098,5872,16.6720008850098,2021-03-24
16.6979999542236,16.6979999542236,16.5,16.5300006866455,3720,16.5300006866455,2021-03-25
16.6580009460449,16.7339992523193,16.6580009460449,16.7679996490479,2106,16.7679996490479,2021-03-26
16.9419994354248,16.9740009307861,16.8080005645752,16.8999996185303,52015,16.8999996185303,2021-03-29
16.8239994049072,16.8239994049072,16.8239994049072,16.9039993286133,2555,16.9039993286133,2021-03-30
16.9179992675781,16.9720001220703,16.9179992675781,16.9179992675781,598,16.9179992675781,2021-03-31
16.9619998931885,17.1480007171631,16.9619998931885,17.0580005645752,1460,17.0580005645752,2021-04-01
17.2700004577637,17.4599990844727,17.2700004577637,17.4540004730225,290,17.4540004730225,2021-04-06
17.4440002441406,17.4640007019043,17.3239994049072,17.4099998474121,949,17.4099998474121,2021-04-07
17.4200000762939,17.4419994354248,17.3759994506836,17.3899993896484,14889,17.3899993896484,2021-04-08
17.3299999237061,17.3479995727539,17.2800006866455,17.2880001068115,6368,17.2880001068115,2021-04-09
17.2479991912842,17.326000213623,17.2479991912842,17.3339996337891,67,17.3339996337891,2021-04-12
17.2999992370605,17.2999992370605,17.1919994354248,17.1900005340576,1000,17.1900005340576,2021-04-13
17.318000793457,17.3419990539551,17.3159999847412,17.3899993896484,1069,17.3899993896484,2021-04-14
17.3759994506836,17.4300003051758,17.3680000305176,17.4340000152588,1462,17.4340000152588,2021-04-15
17.4500007629395,17.5,17.4300003051758,17.4479999542236,525,17.4479999542236,2021-04-16
17.3959999084473,17.5699996948242,17.3460006713867,17.3059997558594,2432,17.3059997558594,2021-04-19
17.1860008239746,17.2779998779297,17.1860008239746,17.2660007476807,2532,17.2660007476807,2021-04-20
17.318000793457,17.318000793457,17.1299991607666,17.2259998321533,967,17.2259998321533,2021-04-21
17.3080005645752,17.3980007171631,17.2959995269775,17.2759990692139,16622,17.2759990692139,2021-04-22
17.2660007476807,17.2660007476807,17.1620006561279,17.2479991912842,4941,17.2479991912842,2021-04-23
17.25,17.3040008544922,17.25,17.4020004272461,200,17.4020004272461,2021-04-26
17.4479999542236,17.4479999542236,17.4479999542236,17.4120006561279,197,17.4120006561279,2021-04-27
17.5020008087158,17.5839996337891,17.5,17.5799999237061,1103,17.5799999237061,2021-04-28
17.6499996185303,17.9160003662109,17.6499996185303,17.8020000457764,5175,17.8020000457764,2021-04-29
17.6700000762939,17.7719993591309,17.6700000762939,17.6700000762939,18,17.6700000762939,2021-04-30
17.7320003509521,17.8540000915527,17.6639995574951,17.7700004577637,13719,17.7700004577637,2021-05-03
17.6560001373291,17.6560001373291,17.4640007019043,17.492000579834,860,17.492000579834,2021-05-04
17.7779998779297,17.7779998779297,17.7159996032715,17.8159999847412,921,17.8159999847412,2021-05-05
17.9540004730225,17.9540004730225,17.7800006866455,17.8360004425049,3045,17.8360004425049,2021-05-06
18,18.1700000762939,18,18.2019996643066,2880,18.2019996643066,2021-05-07
18.3020000457764,18.3659992218018,18.2000007629395,18.2999992370605,12291,18.2999992370605,2021-05-10
18.1539993286133,18.2740001678467,18.0599994659424,18.3439998626709,5619,18.3439998626709,2021-05-11
18.4160003662109,18.4160003662109,18.0580005645752,18.0739994049072,5885,18.0739994049072,2021-05-12
18.0100002288818,18.0100002288818,18.0100002288818,18.3379993438721,250,18.3379993438721,2021-05-13
18.1299991607666,18.3799991607666,18.1280002593994,18.4419994354248,11702,18.4419994354248,2021-05-14
18.5520000457764,18.746000289917,18.5520000457764,18.7399997711182,11978,18.7399997711182,2021-05-17
18.8999996185303,18.9699993133545,18.826000213623,18.8759994506836,7002,18.8759994506836,2021-05-18
18.7339992523193,18.7520008087158,18.6180000305176,18.7220001220703,2936,18.7220001220703,2021-05-19
18.7600002288818,19.0419998168945,18.7600002288818,19.0599994659424,9615,19.0599994659424,2021-05-20
19.007999420166,19.1620006561279,18.9899997711182,19.0799999237061,13527,19.0799999237061,2021-05-21
19.181999206543,19.181999206543,19.1340007781982,19.1499996185303,145,19.1499996185303,2021-05-24
19.2000007629395,19.2439994812012,19.0960006713867,19.2280006408691,649,19.2280006408691,2021-05-25
19.2240009307861,19.2240009307861,19.1720008850098,19.253999710083,32,19.253999710083,2021-05-26
19.3500003814697,19.5100002288818,19.3500003814697,19.4440002441406,687,19.4440002441406,2021-05-27
19.6499996185303,19.7000007629395,19.6100006103516,19.7520008087158,803,19.7520008087158,2021-05-28
19.9039993286133,19.9400005340576,19.7819995880127,19.7740001678467,1097,19.7740001678467,2021-05-31
20.1499996185303,20.1499996185303,19.9340000152588,19.92799949646,4781,19.92799949646,2021-06-01
19.9780006408691,20.0849990844727,19.9780006408691,19.9799995422363,74441,19.9799995422363,2021-06-02
20.0499992370605,20.0900001525879,19.9899997711182,20.0750007629395,1550,20.0750007629395,2021-06-03
20.0900001525879,20.2099990844727,19.9740009307861,20.1949996948242,477,20.1949996948242,2021-06-04
20.2099990844727,20.3999996185303,20.2099990844727,20.1949996948242,1417,20.1949996948242,2021-06-07
20.0949993133545,20.2649993896484,20.0949993133545,20.1550006866455,5140,20.1550006866455,2021-06-08
20.1550006866455,20.1550006866455,20.0349998474121,20.0149993896484,2054,20.0149993896484,2021-06-09
19.988000869751,20.2000007629395,19.988000869751,20.1800003051758,500,20.1800003051758,2021-06-10
20.0949993133545,20.1949996948242,20.0200004577637,20.0249996185303,2791,20.0249996185303,2021-06-11
20.0949993133545,20.1049995422363,19.9519996643066,20.0300006866455,1212,20.0300006866455,2021-06-14
20.1200008392334,20.1200008392334,19.9179992675781,19.8519992828369,1767,19.8519992828369,2021-06-15
19.9039993286133,19.9519996643066,19.8020000457764,19.8460006713867,2871,19.8460006713867,2021-06-16
19.6660003662109,19.7719993591309,19.6499996185303,19.6319999694824,13665,19.6319999694824,2021-06-17
19.6560001373291,19.6560001373291,19.5520000457764,19.5620002746582,1515,19.5620002746582,2021-06-18
19.5799999237061,19.7719993591309,19.5799999237061,19.7140007019043,213,19.7140007019043,2021-06-21
19.7999992370605,19.7999992370605,19.6700000762939,19.7819995880127,890,19.7819995880127,2021-06-22
19.7719993591309,19.8040008544922,19.7719993591309,19.8460006713867,85,19.8460006713867,2021-06-23
20.0200004577637,20.1000003814697,20.0200004577637,20.0849990844727,125,20.0849990844727,2021-06-24
20.2099990844727,20.2399997711182,20.1350002288818,20.1650009155273,2028,20.1650009155273,2021-06-25
20.0750007629395,20.0849990844727,20.0750007629395,20.2000007629395,1745,20.2000007629395,2021-06-28
20.1749992370605,20.1749992370605,19.9340000152588,19.9360008239746,6908,19.9360008239746,2021-06-29
19.8640003204346,19.8640003204346,19.673999786377,19.5939998626709,3647,19.5939998626709,2021-06-30
19.7339992523193,19.9080009460449,19.6459999084473,19.8959999084473,17586,19.8959999084473,2021-07-01
19.8959999084473,19.9659996032715,19.7959995269775,19.8159999847412,5928,19.8159999847412,2021-07-02
19.9820003509521,19.9820003509521,19.9060001373291,19.9479999542236,2969,19.9479999542236,2021-07-05
19.9179992675781,19.9580001831055,19.8020000457764,19.7199993133545,1580,19.7199993133545,2021-07-06
19.8600006103516,19.9820003509521,19.8600006103516,19.9360008239746,1841,19.9360008239746,2021-07-07
19.6840000152588,19.7299995422363,19.4820003509521,19.6019992828369,2762,19.6019992828369,2021-07-08
19.5499992370605,19.7959995269775,19.5499992370605,19.7600002288818,3623,19.7600002288818,2021-07-09
19.7679996490479,19.8080005645752,19.6580009460449,19.7940006256104,6968,19.7940006256104,2021-07-12
19.7800006866455,19.8299999237061,19.7299995422363,19.7080001831055,597,19.7080001831055,2021-07-13
19.6459999084473,19.7439994812012,19.6259994506836,19.6180000305176,6546,19.6180000305176,2021-07-14
19.6539993286133,19.7259998321533,19.6359996795654,19.7259998321533,191,19.7259998321533,2021-07-15
19.6700000762939,19.7299995422363,19.6679992675781,19.7000007629395,913,19.7000007629395,2021-07-16
19.4020004272461,19.4020004272461,19.1319999694824,19.173999786377,746,19.173999786377,2021-07-19
19.2719993591309,19.3199996948242,19.2660007476807,19.318000793457,1963,19.318000793457,2021-07-20
19.5620002746582,19.5620002746582,19.5620002746582,19.5960006713867,429,19.5960006713867,2021-07-21
19.6499996185303,19.6720008850098,19.5599994659424,19.5739994049072,3843,19.5739994049072,2021-07-22
19.5659999847412,19.5739994049072,19.5659999847412,19.5620002746582,3064,19.5620002746582,2021-07-23
19.4060001373291,19.4360008239746,19.3759994506836,19.4200000762939,1321,19.4200000762939,2021-07-26
19.3659992218018,19.3920001983643,19.3659992218018,19.3540000915527,176,19.3540000915527,2021-07-27
19.5219993591309,19.5219993591309,19.4680004119873,19.5060005187988,1218,19.5060005187988,2021-07-28
19.6000003814697,19.8040008544922,19.6000003814697,19.8640003204346,560,19.8640003204346,2021-07-29
19.8600006103516,19.8600006103516,19.826000213623,19.8479995727539,1771,19.8479995727539,2021-07-30
19.8460006713867,20.0100002288818,19.8460006713867,20.0100002288818,9718,20.0100002288818,2021-08-02
20.1100006103516,20.1949996948242,20.0599994659424,20.0249996185303,7526,20.0249996185303,2021-08-03
20.1700000762939,20.2549991607666,20.1499996185303,20.1900005340576,8036,20.1900005340576,2021-08-04
20.1299991607666,20.2450008392334,20.125,20.2399997711182,5294,20.2399997711182,2021-08-05
20.2150001525879,20.2549991607666,20.2150001525879,20.1849994659424,410,20.1849994659424,2021-08-06
20.1800003051758,20.2150001525879,20.1800003051758,20.2250003814697,1003,20.2250003814697,2021-08-09
20.1100006103516,20.1800003051758,20.1049995422363,20.1749992370605,3173,20.1749992370605,2021-08-10
20.1200008392334,20.2150001525879,20.0650005340576,20.2549991607666,2820,20.2549991607666,2021-08-11
20.1849994659424,20.2999992370605,20.1849994659424,20.3600006103516,1589,20.3600006103516,2021-08-12
20.3349990844727,20.4050006866455,20.3150005340576,20.3850002288818,4404,20.3850002288818,2021-08-13
20.3299999237061,20.4099998474121,20.3299999237061,20.4050006866455,1117,20.4050006866455,2021-08-16
20.3999996185303,20.5550003051758,20.3999996185303,20.6450004577637,5969,20.6450004577637,2021-08-17
20.6200008392334,20.7199993133545,20.5750007629395,20.7250003814697,1175,20.7250003814697,2021-08-18
20.4150009155273,20.4249992370605,20.2299995422363,20.3600006103516,700,20.3600006103516,2021-08-19
20.2700004577637,20.4249992370605,20.2700004577637,20.3700008392334,496,20.3700008392334,2021-08-20
20.5400009155273,20.6299991607666,20.5400009155273,20.6149997711182,3574,20.6149997711182,2021-08-23
20.5900001525879,20.6350002288818,20.5599994659424,20.6599998474121,892,20.6599998474121,2021-08-24
20.6299991607666,20.7950000762939,20.625,20.7450008392334,1491,20.7450008392334,2021-08-25
20.6299991607666,20.7049999237061,20.6299991607666,20.6049995422363,675,20.6049995422363,2021-08-26
20.6299991607666,20.6299991607666,20.5100002288818,20.6700000762939,245,20.6700000762939,2021-08-27
20.7999992370605,21,20.7999992370605,20.9950008392334,1292,20.9950008392334,2021-08-30
21.0949993133545,21.2250003814697,21.0949993133545,21.2250003814697,1389,21.2250003814697,2021-08-31
21.3349990844727,21.4650001525879,21.3250007629395,21.4650001525879,2542,21.4650001525879,2021-09-01
21.4650001525879,21.4650001525879,21.3150005340576,21.4300003051758,2409,21.4300003051758,2021-09-02
21.4400005340576,21.4400005340576,21.3349990844727,21.4150009155273,832,21.4150009155273,2021-09-03
21.5849990844727,21.6800003051758,21.5149993896484,21.6550006866455,3719,21.6550006866455,2021-09-06
21.6399993896484,21.6399993896484,21.5300006866455,21.5450000762939,3484,21.5450000762939,2021-09-07
21.5100002288818,21.5100002288818,21.3549995422363,21.3799991607666,382,21.3799991607666,2021-09-08
21.1749992370605,21.2399997711182,21.1200008392334,21.1949996948242,2297,21.1949996948242,2021-09-09
21.4249992370605,21.4249992370605,21.3250007629395,21.3299999237061,271,21.3299999237061,2021-09-10
21.4300003051758,21.4300003051758,21.3600006103516,21.4249992370605,3263,21.4249992370605,2021-09-13
21.4050006866455,21.5100002288818,21.4050006866455,21.5149993896484,951,21.5149993896484,2021-09-14
21.3199996948242,21.3850002288818,21.2450008392334,21.3349990844727,4453,21.3349990844727,2021-09-15
21.3349990844727,21.3349990844727,21.3349990844727,21.3349990844727,0,21.3349990844727,2021-09-16
21.1499996185303,21.1800003051758,20.9400005340576,20.9750003814697,5532,20.9750003814697,2021-09-17
20.6350002288818,20.6350002288818,20.4300003051758,20.4349994659424,994,20.4349994659424,2021-09-20
20.6149997711182,20.6149997711182,20.3799991607666,20.4349994659424,468,20.4349994659424,2021-09-21
20.5799999237061,20.8299999237061,20.5799999237061,20.8250007629395,195930,20.8250007629395,2021-09-22
21,21,20.8150005340576,20.8349990844727,181,20.8349990844727,2021-09-23
20.8199996948242,20.8299999237061,20.7299995422363,20.6100006103516,529,20.6100006103516,2021-09-24
20.7549991607666,20.7549991607666,20.5249996185303,20.5750007629395,676,20.5750007629395,2021-09-27
20.5699996948242,20.5750007629395,20.4300003051758,20.3549995422363,20644,20.3549995422363,2021-09-28
20.5650005340576,20.5699996948242,20.5650005340576,20.4799995422363,10052,20.4799995422363,2021-09-29
20.7649993896484,20.9449996948242,20.9300003051758,20.9099998474121,4800,20.9099998474121,2021-09-30
20.8449993133545,21.2800006866455,20.8449993133545,21.2800006866455,741,21.2800006866455,2021-10-01
21.2549991607666,21.3500003814697,21.0349998474121,21.1550006866455,2470,21.1550006866455,2021-10-04
21.3500003814697,21.3899993896484,21.3449993133545,21.3850002288818,564,21.3850002288818,2021-10-05
21.2199993133545,21.4950008392334,21.2199993133545,21.3950004577637,904,21.3950004577637,2021-10-06
21.5049991607666,21.6450004577637,21.4950008392334,21.5400009155273,468120,21.5400009155273,2021-10-07
21.6700000762939,21.7099990844727,21.6700000762939,21.6700000762939,3181,21.6700000762939,2021-10-08
21.7399997711182,22.1299991607666,21.7399997711182,22.1350002288818,2599,22.1350002288818,2021-10-11
21.9799995422363,22.2099990844727,21.9799995422363,22.3150005340576,6770,22.3150005340576,2021-10-12
22.2600002288818,22.2600002288818,22.1049995422363,22.2049999237061,422,22.2049999237061,2021-10-13
22.2950000762939,22.2950000762939,22.1499996185303,22.2600002288818,4827,22.2600002288818,2021-10-14
22.1200008392334,22.2250003814697,22.0100002288818,22.2250003814697,1568,22.2250003814697,2021-10-15
22.2299995422363,22.2299995422363,22.0300006866455,22.0699996948242,1960,22.0699996948242,2021-10-18
22.1800003051758,22.1800003051758,21.9449996948242,21.9650001525879,2205,21.9650001525879,2021-10-19
21.8999996185303,22,21.8349990844727,21.875,6220,21.875,2021-10-20
21.8199996948242,21.8199996948242,21.6849994659424,21.7350006103516,406,21.7350006103516,2021-10-21
21.7849998474121,21.8349990844727,21.6749992370605,21.6749992370605,1582,21.6749992370605,2021-10-22
21.6149997711182,21.8349990844727,21.6149997711182,21.6949996948242,671,21.6949996948242,2021-10-25
21.8349990844727,21.8349990844727,21.7450008392334,21.7700004577637,434,21.7700004577637,2021-10-26
21.6949996948242,21.7000007629395,21.5499992370605,21.5550003051758,2312,21.5550003051758,2021-10-27
21.5049991607666,21.5300006866455,21.375,21.4549999237061,34461,21.4549999237061,2021-10-28
21.5650005340576,21.5650005340576,21.4599990844727,21.5499992370605,342,21.5499992370605,2021-10-29
21.6350002288818,21.7199993133545,21.5200004577637,21.7099990844727,6813,21.7099990844727,2021-11-01
21.6450004577637,21.6450004577637,21.5599994659424,21.6350002288818,2361,21.6350002288818,2021-11-02
21.7099990844727,21.7849998474121,21.5799999237061,21.5900001525879,4135,21.5900001525879,2021-11-03
21.8600006103516,22.0100002288818,21.8600006103516,22.0349998474121,5819,22.0349998474121,2021-11-04
21.9899997711182,22.125,21.7199993133545,21.9950008392334,14053,21.9950008392334,2021-11-05
22.0100002288818,22.0100002288818,21.7950000762939,21.8400001525879,7845,21.8400001525879,2021-11-08
21.8549995422363,21.8549995422363,21.7000007629395,21.6350002288818,1481,21.6350002288818,2021-11-09
21.6499996185303,21.6499996185303,21.3449993133545,21.3050003051758,3626,21.3050003051758,2021-11-10
21.2199993133545,21.2749996185303,21.2000007629395,21.2399997711182,620,21.2399997711182,2021-11-11
21.2800006866455,21.2800006866455,21.0149993896484,21.1100006103516,643,21.1100006103516,2021-11-12
21.0100002288818,21.2399997711182,20.8250007629395,20.9599990844727,4407,20.9599990844727,2021-11-15
20.9099998474121,20.9099998474121,20.8649997711182,20.8349990844727,60,20.8349990844727,2021-11-16
20.9400005340576,20.9650001525879,20.6900005340576,20.7299995422363,6969,20.7299995422363,2021-11-17
20.6900005340576,20.6900005340576,20.3799991607666,20.4200000762939,1771,20.4200000762939,2021-11-18
20.5,20.5,20.0100002288818,20.1350002288818,1732,20.1350002288818,2021-11-19
20.125,20.125,19.8700008392334,19.8999996185303,11302,19.8999996185303,2021-11-22
19.673999786377,20.1299991607666,19.6599998474121,20.0650005340576,8900,20.0650005340576,2021-11-23
20.2049999237061,20.2600002288818,20.1049995422363,20.2199993133545,3076,20.2199993133545,2021-11-24
20.2649993896484,20.2649993896484,20.2000007629395,20.1450004577637,203,20.1450004577637,2021-11-25
19.4300003051758,19.5179996490479,19.4300003051758,19.1639995574951,106,19.1639995574951,2021-11-26
19.4519996643066,19.4680004119873,19.3619995117188,19.568000793457,3251,19.568000793457,2021-11-29
19.3159999847412,19.996000289917,19.3159999847412,19.9519996643066,1450,19.9519996643066,2021-11-30
20.1550006866455,20.4050006866455,20.1550006866455,20.4050006866455,16283,20.4050006866455,2021-12-01
20.1149997711182,20.2299995422363,20.0750007629395,20.2350006103516,14208,20.2350006103516,2021-12-02
20.3150005340576,20.3199996948242,20.0149993896484,20.0650005340576,2942,20.0650005340576,2021-12-03
20.1299991607666,20.1299991607666,20.1299991607666,20.1149997711182,124,20.1149997711182,2021-12-06
20.3950004577637,20.4799995422363,20.2900009155273,20.4249992370605,5223,20.4249992370605,2021-12-07
20.4249992370605,20.4249992370605,20.2700004577637,20.3449993133545,1676,20.3449993133545,2021-12-08
20.3899993896484,20.3899993896484,20.3899993896484,20.2950000762939,12,20.2950000762939,2021-12-09
20.3700008392334,20.4150009155273,20.3700008392334,20.3199996948242,2198,20.3199996948242,2021-12-10
20.4050006866455,20.4050006866455,20.2049999237061,20.1450004577637,429,20.1450004577637,2021-12-13
20.125,20.1700000762939,20.0400009155273,20.1399993896484,2648,20.1399993896484,2021-12-14
20.2000007629395,20.2000007629395,19.7919998168945,19.7919998168945,1336,19.7919998168945,2021-12-15
19.9979991912842,20.0699996948242,19.9979991912842,20.0900001525879,271,20.0900001525879,2021-12-16
20.1650009155273,20.1650009155273,20.1650009155273,20.0650005340576,10,20.0650005340576,2021-12-17
19.7399997711182,19.8139991760254,19.7280006408691,19.9699993133545,830,19.9699993133545,2021-12-20
20.125,20.125,19.992000579834,20.125,141,20.125,2021-12-21
20.0650005340576,20.1550006866455,20.0200004577637,20.0049991607666,1500,20.0049991607666,2021-12-22
20.1399993896484,20.1399993896484,20.1399993896484,20.1450004577637,8,20.1450004577637,2021-12-23
20.1299991607666,20.2950000762939,20.125,20.3050003051758,4855,20.3050003051758,2021-12-27
20.4300003051758,20.5149993896484,20.3649997711182,20.5049991607666,1135,20.5049991607666,2021-12-28
20.5499992370605,20.5650005340576,20.4500007629395,20.5750007629395,879,20.5750007629395,2021-12-29
20.5149993896484,20.6800003051758,20.5149993896484,20.6900005340576,1242,20.6900005340576,2021-12-30
20.7700004577637,21.0049991607666,20.7700004577637,21.0049991607666,2010,21.0049991607666,2022-01-03
21.0499992370605,21.1450004577637,21.0200004577637,21.1200008392334,1713,21.1200008392334,2022-01-04
21.1800003051758,21.2000007629395,21.1000003814697,21.2299995422363,1656,21.2299995422363,2022-01-05
20.9549999237061,21.0249996185303,20.9549999237061,21.0900001525879,551,21.0900001525879,2022-01-06
21.1399993896484,21.4050006866455,21.1000003814697,21.3500003814697,1076,21.3500003814697,2022-01-07
21.5,21.5900001525879,21.2849998474121,21.3099994659424,5989,21.3099994659424,2022-01-10
21.3999996185303,21.8500003814697,21.3999996185303,21.875,12556,21.875,2022-01-11
22,22.3999996185303,21.9650001525879,22.4500007629395,4521,22.4500007629395,2022-01-12
22.4500007629395,22.4500007629395,22.2999992370605,22.3400001525879,1261,22.3400001525879,2022-01-13
22.1000003814697,22.1800003051758,21.9850006103516,21.9599990844727,2143,21.9599990844727,2022-01-14
22.0550003051758,22.1350002288818,21.9300003051758,22.1149997711182,912,22.1149997711182,2022-01-17
21.7800006866455,21.7800006866455,21.6149997711182,21.5849990844727,7418,21.5849990844727,2022-01-18
21.6800003051758,21.8299999237061,21.6650009155273,21.7350006103516,341,21.7350006103516,2022-01-19
21.6450004577637,21.6800003051758,21.625,21.6499996185303,1053,21.6499996185303,2022-01-20
21.3400001525879,21.3400001525879,21.2000007629395,21.2649993896484,521,21.2649993896484,2022-01-21
21.0699996948242,21.0699996948242,20.3050003051758,20.3349990844727,6467,20.3349990844727,2022-01-24
20.4799995422363,20.6350002288818,20.3199996948242,20.4400005340576,2489,20.4400005340576,2022-01-25
20.8549995422363,20.8950004577637,20.7849998474121,20.8999996185303,1749,20.8999996185303,2022-01-26
20.9599990844727,21.1000003814697,20.9500007629395,21.0100002288818,2183,21.0100002288818,2022-01-27
20.5750007629395,20.6749992370605,20.4750003814697,20.6700000762939,1177,20.6700000762939,2022-01-28
20.9099998474121,20.9699993133545,20.8199996948242,20.8999996185303,17004,20.8999996185303,2022-01-31
21.1350002288818,21.2099990844727,21.0200004577637,21.1900005340576,763,21.1900005340576,2022-02-01
21.1650009155273,21.3449993133545,21.1650009155273,21.3199996948242,1889,21.3199996948242,2022-02-02
21.3199996948242,21.3999996185303,21.2950000762939,21.1949996948242,1604,21.1949996948242,2022-02-03
21.1849994659424,21.1849994659424,20.75,20.7749996185303,1082,20.7749996185303,2022-02-04
20.8400001525879,20.9099998474121,20.7049999237061,20.8850002288818,6899,20.8850002288818,2022-02-07
21.0900001525879,21.0900001525879,21.0900001525879,21.2849998474121,1,21.2849998474121,2022-02-08
21.4850006103516,21.5200004577637,21.4699993133545,21.5300006866455,1443,21.5300006866455,2022-02-09
21.5300006866455,21.5300006866455,21.5300006866455,21.5300006866455,0,21.5300006866455,2022-02-10
20.9899997711182,21.0949993133545,20.9650001525879,21.1100006103516,3431,21.1100006103516,2022-02-11
20.2549991607666,20.6200008392334,20.2000007629395,20.6000003814697,2722,20.6000003814697,2022-02-14
21.2950000762939,21.2950000762939,21.2950000762939,21.2950000762939,20,21.2950000762939,2022-02-15
21.2049999237061,21.2049999237061,21.1000003814697,21.2250003814697,2843,21.2250003814697,2022-02-16
21.2700004577637,21.2700004577637,20.9599990844727,20.7999992370605,68,20.7999992370605,2022-02-17
20.7399997711182,20.8050003051758,20.7399997711182,20.4099998474121,986,20.4099998474121,2022-02-18
20.2450008392334,20.2450008392334,19.7199993133545,19.6620006561279,355,19.6620006561279,2022-02-21
19.0060005187988,19.82200050354,18.9839992523193,19.7600002288818,15380,19.7600002288818,2022-02-22
19.826000213623,19.826000213623,19.6259994506836,19.2520008087158,41,19.2520008087158,2022-02-23
19.1499996185303,19.1499996185303,16.75,16.9039993286133,34299,16.9039993286133,2022-02-24
17,18.2759990692139,17,18.4340000152588,36106,18.4340000152588,2022-02-25
17.5459995269775,18.0960006713867,17.5459995269775,17.7999992370605,2025,17.7999992370605,2022-02-28
18.1000003814697,18.3899993896484,17.2000007629395,17.2660007476807,1859,17.2660007476807,2022-03-01
16.8880004882812,17.2639999389648,16.7999992370605,17.3899993896484,1204,17.3899993896484,2022-03-02
17.5,17.826000213623,17.1280002593994,17.1580009460449,4335,17.1580009460449,2022-03-03
16.9939994812012,16.9939994812012,16.238000869751,16.2320003509521,7700,16.2320003509521,2022-03-04
15.9799995422363,15.9799995422363,15.3660001754761,15.7959995269775,4886,15.7959995269775,2022-03-07
15.8879995346069,16.3799991607666,15.8879995346069,16.0179996490479,5242,16.0179996490479,2022-03-08
16.7180004119873,17.3099994659424,16.7180004119873,17.2900009155273,1649,17.2900009155273,2022-03-09
17.1019992828369,17.2339992523193,16.7800006866455,16.8899993896484,2666,16.8899993896484,2022-03-10
17.1660003662109,17.6060009002686,17.1660003662109,17.507999420166,5310,17.507999420166,2022-03-11
17.5599994659424,17.6159992218018,17.3439998626709,17.3360004425049,29592,17.3360004425049,2022-03-14
17.3579998016357,17.5459995269775,17.3579998016357,17.6019992828369,8168,17.6019992828369,2022-03-15
18.1480007171631,18.3980007171631,17.9740009307861,18.3980007171631,10009,18.3980007171631,2022-03-16
18.6420001983643,18.6439990997314,18.3360004425049,18.7759990692139,6546,18.7759990692139,2022-03-17
18.5020008087158,18.5020008087158,18.3379993438721,18.3719997406006,970,18.3719997406006,2022-03-18
18.5480003356934,18.5480003356934,18.3400001525879,18.3740005493164,202,18.3740005493164,2022-03-21
18.6299991607666,18.6439990997314,18.5779991149902,18.6159992218018,246,18.6159992218018,2022-03-22
18.6200008392334,18.6200008392334,18.5319995880127,18.5259990692139,485,18.5259990692139,2022-03-23
18.3799991607666,18.6119995117188,18.3560009002686,18.4799995422363,689,18.4799995422363,2022-03-24
18.496000289917,18.496000289917,18.2999992370605,18.3740005493164,23232,18.3740005493164,2022-03-25
18.3959999084473,18.5939998626709,18.3959999084473,18.42799949646,2040,18.42799949646,2022-03-28
18.5440006256104,19.1700000762939,18.5219993591309,19.2140007019043,1733,19.2140007019043,2022-03-29
