"XEON.MI.Open","XEON.MI.High","XEON.MI.Low","XEON.MI.Close","XEON.MI.Volume","XEON.MI.Adjusted","Date"
135.733901977539,135.779907226562,135.733901977539,135.760192871094,156,135.760192871094,2021-03-24
135.777893066406,135.792999267578,135.731903076172,135.759902954102,3672,135.759902954102,2021-03-25
135.743301391602,135.775894165039,135.729904174805,135.753692626953,1220,135.753692626953,2021-03-26
135.736801147461,135.736801147461,135.723907470703,135.745697021484,52,135.745697021484,2021-03-29
135.73469543457,135.777603149414,135.73469543457,135.748397827148,5377,135.748397827148,2021-03-30
135.732498168945,135.775100708008,135.718902587891,135.743698120117,820,135.743698120117,2021-03-31
135.716903686523,135.762893676758,135.716903686523,135.738998413086,2942,135.738998413086,2021-04-01
135.760498046875,135.760498046875,135.707901000977,135.735595703125,2302,135.735595703125,2021-04-06
135.75,135.750900268555,135.717193603516,135.72900390625,287,135.72900390625,2021-04-07
135.742294311523,135.755294799805,135.715103149414,135.72900390625,172,135.72900390625,2021-04-08
135.712799072266,135.744903564453,135.69889831543,135.723693847656,572,135.723693847656,2021-04-09
135.729995727539,135.753005981445,135.729995727539,135.721298217773,1513,135.721298217773,2021-04-12
135.710006713867,135.731201171875,135.703994750977,135.721496582031,257,135.721496582031,2021-04-13
135.701797485352,135.744094848633,135.701797485352,135.717895507812,740,135.717895507812,2021-04-14
135.727203369141,135.738098144531,135.685897827148,135.710098266602,696,135.710098266602,2021-04-15
135.697799682617,135.733901977539,135.683898925781,135.708602905273,1435,135.708602905273,2021-04-16
135.710006713867,135.718399047852,135.710006713867,135.701995849609,112,135.701995849609,2021-04-19
135.699996948242,135.699996948242,135.675903320312,135.697906494141,3174,135.697906494141,2021-04-20
135.714096069336,135.718902587891,135.672897338867,135.695907592773,7621,135.695907592773,2021-04-21
135.716903686523,135.727096557617,135.681106567383,135.699401855469,2324,135.699401855469,2021-04-22
135.699996948242,135.709701538086,135.668899536133,135.695007324219,116,135.695007324219,2021-04-23
135.703094482422,135.71760559082,135.662902832031,135.688598632812,1655,135.688598632812,2021-04-26
135.675003051758,135.690002441406,135.65299987793,135.68229675293,1723,135.68229675293,2021-04-27
135.698699951172,135.718002319336,135.657897949219,135.682998657227,5170,135.682998657227,2021-04-28
135.696594238281,135.712097167969,135.696594238281,135.694595336914,292,135.694595336914,2021-04-29
135.694396972656,135.741806030273,135.667205810547,135.685592651367,2165,135.685592651367,2021-04-30
135.694900512695,135.694900512695,135.642303466797,135.668594360352,2213,135.668594360352,2021-05-03
135.696105957031,135.696105957031,135.658294677734,135.670806884766,3553,135.670806884766,2021-05-04
135.683395385742,135.683395385742,135.656204223633,135.670104980469,872,135.670104980469,2021-05-05
135.654098510742,135.681396484375,135.632995605469,135.663101196289,492,135.663101196289,2021-05-06
135.651901245117,135.67919921875,135.651901245117,135.664596557617,577,135.664596557617,2021-05-07
135.672607421875,135.678894042969,135.632904052734,135.632904052734,1630,135.632904052734,2021-05-10
135.670394897461,135.670394897461,135.629898071289,135.652297973633,1539,135.652297973633,2021-05-11
135.641494750977,135.672897338867,135.641006469727,135.651794433594,881,135.651794433594,2021-05-12
135.666107177734,135.6708984375,135.638793945312,135.649505615234,1311,135.649505615234,2021-05-13
135.636596679688,135.66389465332,135.636596679688,135.648300170898,309,135.648300170898,2021-05-14
135.66389465332,135.66389465332,135.63020324707,135.647903442383,861,135.647903442383,2021-05-17
135.628005981445,135.639999389648,135.628005981445,135.641296386719,193,135.641296386719,2021-05-18
135.625793457031,135.65299987793,135.611892700195,135.639694213867,4715,135.639694213867,2021-05-19
135.649993896484,135.671997070312,135.649993896484,135.639495849609,5749,135.639495849609,2021-05-20
135.621505737305,135.648696899414,135.620803833008,135.636703491211,421,135.636703491211,2021-05-21
135.642105102539,135.655303955078,135.642105102539,135.655303955078,4202,135.655303955078,2021-05-24
135.639999389648,135.639999389648,135.61279296875,135.627105712891,114,135.627105712891,2021-05-25
135.637802124023,135.651306152344,135.610595703125,135.625305175781,509,135.625305175781,2021-05-26
135.6083984375,135.635604858398,135.60270690918,135.620101928711,818,135.620101928711,2021-05-27
135.633499145508,135.646301269531,135.619995117188,135.622192382812,3843,135.622192382812,2021-05-28
135.64030456543,135.64030456543,135.580001831055,135.621200561523,13521,135.621200561523,2021-05-31
135.624801635742,135.638305664062,135.597793579102,135.613998413086,23560,135.613998413086,2021-06-01
135.622604370117,135.626205444336,135.622604370117,135.606704711914,7169,135.606704711914,2021-06-02
135.59309387207,135.641006469727,135.59309387207,135.608306884766,2721,135.608306884766,2021-06-03
135.620498657227,135.639007568359,135.591003417969,135.608093261719,4399,135.608093261719,2021-06-04
135.611694335938,135.632995605469,135.611694335938,135.600402832031,4617,135.600402832031,2021-06-07
135.600006103516,135.621505737305,135.572692871094,135.593597412109,2644,135.593597412109,2021-06-08
135.580093383789,135.607299804688,135.580093383789,135.592803955078,3791,135.592803955078,2021-06-09
135.605102539062,135.652496337891,135.577896118164,135.598907470703,9881,135.598907470703,2021-06-10
135.575698852539,135.602905273438,135.575698852539,135.587493896484,746,135.587493896484,2021-06-11
135.569198608398,135.596405029297,135.559997558594,135.579406738281,4704,135.579406738281,2021-06-14
135.567092895508,135.597396850586,135.546997070312,135.57780456543,3934,135.57780456543,2021-06-15
135.591995239258,135.591995239258,135.553695678711,135.573196411133,2113,135.573196411133,2021-06-16
135.589797973633,135.589797973633,135.559997558594,135.572692871094,1451,135.572692871094,2021-06-17
135.580001831055,135.591293334961,135.580001831055,135.577697753906,1885,135.577697753906,2021-06-18
135.581298828125,135.581298828125,135.554092407227,135.554092407227,14,135.554092407227,2021-06-21
135.551895141602,135.578994750977,135.541702270508,135.563095092773,1372,135.563095092773,2021-06-22
135.549697875977,135.549697875977,135.538696289062,135.561004638672,655,135.561004638672,2021-06-23
135.570007324219,135.574600219727,135.547607421875,135.559799194336,298,135.559799194336,2021-06-24
135.545394897461,135.5751953125,135.534805297852,135.555801391602,809,135.555801391602,2021-06-25
135.565902709961,135.568496704102,135.538803100586,135.550598144531,1224,135.550598144531,2021-06-28
135.536804199219,135.563903808594,135.516006469727,135.548492431641,2692,135.548492431641,2021-06-29
135.561706542969,135.561798095703,135.523803710938,135.5458984375,913,135.5458984375,2021-06-30
135.559692382812,135.567092895508,135.550003051758,135.546203613281,667,135.546203613281,2021-07-01
135.53010559082,135.568206787109,135.53010559082,135.543395996094,301,135.543395996094,2021-07-02
135.560501098633,135.572006225586,135.513702392578,135.541595458984,2952,135.541595458984,2021-07-05
135.539993286133,135.55940246582,135.539993286133,135.534393310547,4897,135.534393310547,2021-07-06
135.546600341797,135.559295654297,135.529998779297,135.534606933594,7445,135.534606933594,2021-07-07
135.544494628906,135.565002441406,135.544494628906,135.54069519043,109016,135.54069519043,2021-07-08
135.542404174805,135.555297851562,135.542404174805,135.53840637207,10569,135.53840637207,2021-07-09
135.508697509766,135.555999755859,135.508697509766,135.52799987793,17730,135.52799987793,2021-07-12
135.520004272461,135.54719543457,135.508697509766,135.528594970703,4091,135.528594970703,2021-07-13
135.531402587891,135.544296264648,135.509994506836,135.512893676758,2978,135.512893676758,2021-07-14
135.529296875,135.529296875,135.481002807617,135.508499145508,4719,135.508499145508,2021-07-15
135.509994506836,135.527099609375,135.509994506836,135.512496948242,961,135.512496948242,2021-07-16
135.520004272461,135.530197143555,135.520004272461,135.506500244141,1079,135.506500244141,2021-07-19
135.491195678711,135.528900146484,135.491195678711,135.509201049805,8487,135.509201049805,2021-07-20
135.516006469727,135.516098022461,135.516006469727,135.510101318359,1584,135.510101318359,2021-07-21
135.486801147461,135.51969909668,135.486801147461,135.49870300293,369,135.49870300293,2021-07-22
135.484603881836,135.517700195312,135.464004516602,135.491394042969,3176,135.491394042969,2021-07-23
135.491394042969,135.505294799805,135.467697143555,135.492904663086,2173,135.492904663086,2021-07-26
135.479995727539,135.479995727539,135.475799560547,135.488800048828,558,135.488800048828,2021-07-27
135.473693847656,135.500900268555,135.473693847656,135.486404418945,104,135.486404418945,2021-07-28
135.498794555664,135.498794555664,135.471694946289,135.482803344727,467,135.482803344727,2021-07-29
135.490005493164,135.496597290039,135.490005493164,135.482803344727,159,135.482803344727,2021-07-30
135.490005493164,135.498596191406,135.452697753906,135.473205566406,914,135.473205566406,2021-08-02
135.48779296875,135.495407104492,135.460601806641,135.473297119141,1052,135.473297119141,2021-08-03
135.470001220703,135.485504150391,135.470001220703,135.469802856445,58,135.469802856445,2021-08-04
135.479995727539,135.4833984375,135.479995727539,135.468307495117,63,135.468307495117,2021-08-05
135.44270324707,135.491394042969,135.44270324707,135.467407226562,965,135.467407226562,2021-08-06
135.488204956055,135.488296508789,135.460998535156,135.460998535156,2676,135.460998535156,2021-08-09
135.460006713867,135.460006713867,135.445205688477,135.45979309082,315,135.45979309082,2021-08-10
135.470306396484,135.483306884766,135.443099975586,135.461303710938,222,135.461303710938,2021-08-11
135.440902709961,135.440902709961,135.440902709961,135.455993652344,946,135.455993652344,2021-08-12
135.438705444336,135.438705444336,135.438705444336,135.444396972656,23,135.444396972656,2021-08-13
135.449996948242,135.45930480957,135.425506591797,135.444793701172,372,135.444793701172,2021-08-16
135.429901123047,135.470306396484,135.423400878906,135.444000244141,949,135.444000244141,2021-08-17
135.427703857422,135.427703857422,135.427703857422,135.440307617188,119,135.440307617188,2021-08-18
135.45280456543,135.45280456543,135.45280456543,135.439300537109,14,135.439300537109,2021-08-19
135.450607299805,135.463302612305,135.450607299805,135.436798095703,267,135.436798095703,2021-08-20
135.436798095703,135.436798095703,135.436798095703,135.436798095703,0,135.436798095703,2021-08-23
135.414505004883,135.414505004883,135.414505004883,135.425994873047,12,135.425994873047,2021-08-24
135.412399291992,135.449996948242,135.412399291992,135.424392700195,2509,135.424392700195,2021-08-25
135.410202026367,135.457000732422,135.410202026367,135.42610168457,1602,135.42610168457,2021-08-26
135.408203125,135.440002441406,135.408203125,135.416305541992,29,135.416305541992,2021-08-27
135.401397705078,135.401397705078,135.401397705078,135.411102294922,164,135.411102294922,2021-08-30
135.411102294922,135.411102294922,135.411102294922,135.411102294922,0,135.411102294922,2021-08-31
135.397094726562,135.424301147461,135.397094726562,135.410202026367,340,135.410202026367,2021-09-01
135.422103881836,135.422103881836,135.422103881836,135.406997680664,30,135.406997680664,2021-09-02
135.392700195312,135.392700195312,135.381698608398,135.403793334961,622,135.403793334961,2021-09-03
135.425598144531,135.425598144531,135.410003662109,135.398498535156,267,135.398498535156,2021-09-06
135.384002685547,135.411193847656,135.384002685547,135.397399902344,1587,135.397399902344,2021-09-07
135.381805419922,135.381805419922,135.370697021484,135.392700195312,582,135.392700195312,2021-09-08
135.389999389648,135.406692504883,135.389999389648,135.393493652344,1369,135.393493652344,2021-09-09
135.377395629883,135.404602050781,135.367004394531,135.393096923828,317,135.393096923828,2021-09-10
135.370895385742,135.370895385742,135.370895385742,135.380294799805,2328,135.380294799805,2021-09-13
135.368606567383,135.399993896484,135.368606567383,135.384704589844,972,135.384704589844,2021-09-14
135.366500854492,135.40559387207,135.355697631836,135.378601074219,644,135.378601074219,2021-09-15
135.391494750977,135.391494750977,135.389999389648,135.378494262695,239,135.378494262695,2021-09-16
135.362106323242,135.362106323242,135.362106323242,135.373794555664,39,135.373794555664,2021-09-17
135.382705688477,135.40299987793,135.380004882812,135.372100830078,2508,135.372100830078,2021-09-20
135.344497680664,135.394302368164,135.344497680664,135.353302001953,657,135.353302001953,2021-09-21
135.351104736328,135.378295898438,135.341293334961,135.363098144531,387,135.363098144531,2021-09-22
135.376098632812,135.376098632812,135.376098632812,135.361694335938,6,135.361694335938,2021-09-23
135.346603393555,135.373794555664,135.346603393555,135.358505249023,170,135.358505249023,2021-09-24
135.340103149414,135.340103149414,135.340103149414,135.352600097656,100,135.352600097656,2021-09-27
135.337799072266,135.365005493164,135.337799072266,135.352493286133,255,135.352493286133,2021-09-28
135.339996337891,135.362899780273,135.326904296875,135.362899780273,1004,135.362899780273,2021-09-29
135.360595703125,135.360595703125,135.322692871094,135.34489440918,1241,135.34489440918,2021-09-30
135.358505249023,135.363403320312,135.358505249023,135.344192504883,400,135.344192504883,2021-10-01
135.351806640625,135.363403320312,135.32470703125,135.335800170898,645,135.335800170898,2021-10-04
135.322601318359,135.322601318359,135.302001953125,135.332107543945,3304,135.332107543945,2021-10-05
135.320404052734,135.330001831055,135.320404052734,135.320404052734,446,135.320404052734,2021-10-06
135.355895996094,135.355895996094,135.307693481445,135.349304199219,3703,135.349304199219,2021-10-07
135.315994262695,135.343200683594,135.306503295898,135.328399658203,341,135.328399658203,2021-10-08
135.330001831055,135.33659362793,135.309494018555,135.309494018555,166,135.309494018555,2021-10-11
135.307495117188,135.307495117188,135.307403564453,135.318695068359,434,135.318695068359,2021-10-12
135.305206298828,135.339904785156,135.305206298828,135.318801879883,886,135.318801879883,2021-10-13
135.303100585938,135.338195800781,135.296600341797,135.316696166992,555,135.316696166992,2021-10-14
135.300796508789,135.328002929688,135.300796508789,135.328002929688,446,135.328002929688,2021-10-15
135.309997558594,135.321105957031,135.289993286133,135.305694580078,21814,135.305694580078,2021-10-18
135.309997558594,135.320602416992,135.285705566406,135.301895141602,19266,135.301895141602,2021-10-19
135.289794921875,135.289993286133,135.281600952148,135.295303344727,1687,135.295303344727,2021-10-20
135.28759765625,135.314804077148,135.28759765625,135.303604125977,823,135.303604125977,2021-10-21
135.312606811523,135.312606811523,135.285400390625,135.294692993164,339,135.294692993164,2021-10-22
135.289993286133,135.289993286133,135.278793334961,135.288803100586,1587,135.288803100586,2021-10-25
135.276596069336,135.303802490234,135.268096923828,135.288696289062,298,135.288696289062,2021-10-26
135.301605224609,135.301605224609,135.27409362793,135.27409362793,4351,135.27409362793,2021-10-27
135.263000488281,135.27229309082,135.101898193359,135.278701782227,2997,135.278701782227,2021-10-28
135.270004272461,135.270004272461,135.259994506836,135.279693603516,455,135.279693603516,2021-10-29
135.290496826172,135.290496826172,135.290496826172,135.274993896484,1,135.274993896484,2021-11-01
135.288299560547,135.290802001953,135.288299560547,135.272506713867,2194,135.272506713867,2021-11-02
135.258895874023,135.259994506836,135.251007080078,135.27099609375,61429,135.27099609375,2021-11-03
135.289199829102,135.289199829102,135.247100830078,135.268798828125,984,135.268798828125,2021-11-04
135.245101928711,135.281600952148,135.245101928711,135.263595581055,700,135.263595581055,2021-11-05
135.247802734375,135.259994506836,135.247802734375,135.259994506836,4026,135.259994506836,2021-11-08
135.246200561523,135.246200561523,135.246200561523,135.259994506836,1534,135.259994506836,2021-11-09
135.243301391602,135.243301391602,135.233093261719,135.237396240234,38216,135.237396240234,2021-11-10
135.237396240234,135.237396240234,135.237396240234,135.237396240234,0,135.237396240234,2021-11-11
135.237396240234,135.237396240234,135.237396240234,135.237396240234,0,135.237396240234,2021-11-12
135.259399414062,135.270095825195,135.259399414062,135.270095825195,829,135.270095825195,2021-11-15
135.230392456055,135.230392456055,135.221099853516,135.240997314453,553,135.240997314453,2021-11-16
135.22819519043,135.22819519043,135.226593017578,135.237899780273,837,135.237899780273,2021-11-17
135.218994140625,135.218994140625,135.218399047852,135.239501953125,720,135.239501953125,2021-11-18
135.239501953125,135.239501953125,135.239501953125,135.239501953125,0,135.239501953125,2021-11-19
135.244400024414,135.252502441406,135.244400024414,135.252502441406,2067,135.252502441406,2021-11-22
135.252502441406,135.252502441406,135.252502441406,135.252502441406,0,135.252502441406,2021-11-23
135.203094482422,135.212799072266,135.203094482422,135.223907470703,4286,135.223907470703,2021-11-24
135.223907470703,135.223907470703,135.223907470703,135.223907470703,0,135.223907470703,2021-11-25
135.223907470703,135.223907470703,135.223907470703,135.223907470703,0,135.223907470703,2021-11-26
135.203201293945,135.228897094727,135.203201293945,135.221206665039,3183,135.221206665039,2021-11-29
135.221206665039,135.221206665039,135.221206665039,135.221206665039,0,135.221206665039,2021-11-30
135.221206665039,135.221206665039,135.221206665039,135.221206665039,0,135.221206665039,2021-12-01
135.221206665039,135.221206665039,135.221206665039,135.221206665039,0,135.221206665039,2021-12-02
135.221206665039,135.221206665039,135.221206665039,135.221206665039,0,135.221206665039,2021-12-03
135.22590637207,135.22590637207,135.213394165039,135.201095581055,152,135.201095581055,2021-12-06
135.184005737305,135.222900390625,135.184005737305,135.206802368164,3992,135.206802368164,2021-12-07
135.192306518555,135.192306518555,135.192306518555,135.198196411133,93,135.198196411133,2021-12-08
135.171096801758,135.171096801758,135.171096801758,135.171096801758,23,135.171096801758,2021-12-09
135.171096801758,135.171096801758,135.171096801758,135.171096801758,0,135.171096801758,2021-12-10
135.171096801758,135.171096801758,135.171096801758,135.171096801758,0,135.171096801758,2021-12-13
135.169998168945,135.226898193359,135.168701171875,135.181900024414,2726,135.181900024414,2021-12-14
135.16650390625,135.16650390625,135.157104492188,135.177307128906,1772,135.177307128906,2021-12-15
135.177307128906,135.177307128906,135.177307128906,135.177307128906,0,135.177307128906,2021-12-16
135.162094116211,135.162094116211,135.153106689453,135.178497314453,341,135.178497314453,2021-12-17
135.169097900391,135.169097900391,135.160003662109,135.167694091797,9001,135.167694091797,2021-12-20
135.18049621582,135.192504882812,135.18049621582,135.166107177734,229,135.166107177734,2021-12-21
135.178207397461,135.189895629883,135.178207397461,135.164199829102,310,135.164199829102,2021-12-22
135.148895263672,135.148895263672,135.148895263672,135.160202026367,58,135.160202026367,2021-12-23
135.194198608398,135.194198608398,135.194198608398,135.194198608398,2590,135.194198608398,2021-12-27
135.194198608398,135.194198608398,135.160003662109,135.141693115234,443,135.141693115234,2021-12-28
135.141693115234,135.141693115234,135.141693115234,135.141693115234,0,135.141693115234,2021-12-29
135.119506835938,135.119506835938,134.950607299805,135.121505737305,250,135.121505737305,2021-12-30
135.118804931641,135.159194946289,135.118804931641,135.133102416992,4719,135.133102416992,2022-01-03
135.121795654297,135.121795654297,135.121795654297,135.128799438477,150,135.128799438477,2022-01-04
135.147506713867,135.147506713867,135.147506713867,135.134094238281,108,135.134094238281,2022-01-05
135.145202636719,135.145202636719,135.118103027344,135.127899169922,482,135.127899169922,2022-01-06
135.143005371094,135.143005371094,135.115905761719,135.115905761719,122,135.115905761719,2022-01-07
135.115905761719,135.115905761719,135.115905761719,135.115905761719,0,135.115905761719,2022-01-10
135.115905761719,135.115905761719,135.115905761719,135.115905761719,0,135.115905761719,2022-01-11
135.115905761719,135.115905761719,135.115905761719,135.115905761719,0,135.115905761719,2022-01-12
135.102203369141,135.102203369141,135.09309387207,135.113006591797,1479,135.113006591797,2022-01-13
135.127395629883,135.127395629883,135.127395629883,135.106704711914,8,135.106704711914,2022-01-14
135.106704711914,135.106704711914,135.106704711914,135.106704711914,0,135.106704711914,2022-01-17
135.106704711914,135.106704711914,135.106704711914,135.106704711914,0,135.106704711914,2022-01-18
135.094604492188,135.094604492188,135.094604492188,135.094604492188,64,135.094604492188,2022-01-19
135.114105224609,135.114105224609,135.082702636719,135.082702636719,1733,135.082702636719,2022-01-20
135.111892700195,135.111892700195,135.076095581055,135.107604980469,550,135.107604980469,2022-01-21
135.070098876953,135.070098876953,135.070098876953,135.098098754883,15,135.098098754883,2022-01-24
135.113906860352,135.113906860352,135.113006591797,135.113006591797,2858,135.113006591797,2022-01-25
135.111892700195,135.111892700195,135.08430480957,135.095794677734,204,135.095794677734,2022-01-26
135.082305908203,135.109893798828,135.082305908203,135.109893798828,1206,135.109893798828,2022-01-27
135.080307006836,135.098907470703,135.080307006836,135.098907470703,846,135.098907470703,2022-01-28
135.089202880859,135.108993530273,135.054092407227,135.054092407227,1921,135.054092407227,2022-01-31
135.060501098633,135.087600708008,135.052093505859,135.071899414062,416,135.071899414062,2022-02-01
135.085296630859,135.085296630859,135.085296630859,135.072494506836,139,135.072494506836,2022-02-02
135.072494506836,135.072494506836,135.072494506836,135.072494506836,0,135.072494506836,2022-02-03
135.045104980469,135.045104980469,135.045104980469,135.066802978516,287,135.066802978516,2022-02-04
135.072799682617,135.072799682617,135.072799682617,135.060592651367,181,135.060592651367,2022-02-07
135.044906616211,135.072006225586,135.044906616211,135.057601928711,90,135.057601928711,2022-02-08
135.069702148438,135.069702148438,135.069702148438,135.054992675781,55,135.054992675781,2022-02-09
135.067504882812,135.081497192383,135.067504882812,135.050796508789,880,135.050796508789,2022-02-10
135.063400268555,135.063400268555,135.063400268555,135.047897338867,370,135.047897338867,2022-02-11
135.072998046875,135.074096679688,135.072998046875,135.074096679688,1160,135.074096679688,2022-02-14
135.029403686523,135.029403686523,135.029403686523,135.042694091797,316,135.042694091797,2022-02-15
135.054397583008,135.070007324219,135.04069519043,135.054306030273,228,135.054306030273,2022-02-16
135.065704345703,135.065704345703,135.065704345703,135.045303344727,2,135.045303344727,2022-02-17
135.0498046875,135.0498046875,135.0498046875,135.033294677734,130,135.033294677734,2022-02-18
135.029098510742,135.029098510742,135.029098510742,135.046905517578,115,135.046905517578,2022-02-21
135.041107177734,135.041107177734,135.041107177734,135.022705078125,31,135.022705078125,2022-02-22
135.05029296875,135.05029296875,135.05029296875,135.05029296875,1269,135.05029296875,2022-02-23
135.036804199219,135.036804199219,135.01220703125,134.955703735352,496,134.955703735352,2022-02-24
134.955703735352,134.955703735352,134.955703735352,134.955703735352,0,134.955703735352,2022-02-25
135,135.042892456055,134.981597900391,135.014297485352,1040,135.014297485352,2022-02-28
135.025695800781,135.040496826172,134.971298217773,135.014205932617,1350,135.014205932617,2022-03-01
134.972305297852,135.080001831055,134.972305297852,135.080001831055,10048,135.080001831055,2022-03-02
135.034805297852,135.039901733398,134.990097045898,134.990097045898,1967,134.990097045898,2022-03-03
135.019104003906,135.037902832031,135.019104003906,135.007705688477,256,135.007705688477,2022-03-04
135.011901855469,135.011901855469,134.957794189453,134.957794189453,393,134.957794189453,2022-03-07
135.010406494141,135.231292724609,134.966003417969,135.231292724609,84592,135.231292724609,2022-03-08
135.008102416992,135.055206298828,135.008102416992,135.038192749023,19507,135.038192749023,2022-03-09
135.031799316406,135.031799316406,134.979995727539,134.979995727539,284,134.979995727539,2022-03-10
135.020706176758,135.020706176758,135.020706176758,135.020706176758,166,135.020706176758,2022-03-11
134.996398925781,134.996398925781,134.970001220703,134.970001220703,131,134.970001220703,2022-03-14
134.99479675293,135.012893676758,134.970001220703,134.970001220703,2283,134.970001220703,2022-03-15
134.992492675781,134.992492675781,134.990005493164,134.990005493164,119,134.990005493164,2022-03-16
135.00390625,135.014801025391,134.976806640625,135.014801025391,451,135.014801025391,2022-03-17
134.988204956055,135.013107299805,134.939102172852,135.013107299805,1138,135.013107299805,2022-03-18
134.980895996094,134.99299621582,134.953796386719,134.99299621582,858,134.99299621582,2022-03-21
134.979293823242,134.979293823242,134.938598632812,134.938598632812,1160,134.938598632812,2022-03-22
134.977096557617,134.99690246582,134.928100585938,134.99690246582,595,134.99690246582,2022-03-23
134.974899291992,134.992904663086,134.931304931641,134.958892822266,505,134.958892822266,2022-03-24
134.972702026367,134.990798950195,134.923095703125,134.990798950195,532,134.990798950195,2022-03-25
134.951797485352,134.963394165039,134.951797485352,134.956497192383,96,134.956497192383,2022-03-28
134.960403442383,134.981903076172,134.919998168945,134.978805541992,1769,134.978805541992,2022-03-29
134.96159362793,134.978698730469,134.96159362793,134.978698730469,2465,134.978698730469,2022-03-30
134.932205200195,134.95930480957,134.914199829102,134.932205200195,823,134.932205200195,2022-03-31
134.929901123047,134.957000732422,134.91650390625,134.957000732422,747,134.957000732422,2022-04-01
134.949798583984,134.949798583984,134.901092529297,134.922698974609,921,134.922698974609,2022-04-04
134.947998046875,134.995193481445,134.947998046875,134.947998046875,1660,134.947998046875,2022-04-05
134.918792724609,134.947006225586,134.906005859375,134.946197509766,1156,134.946197509766,2022-04-06
134.916595458984,134.916595458984,134.916595458984,134.916595458984,77,134.916595458984,2022-04-07
134.953598022461,134.953598022461,134.914306640625,134.950897216797,5779,134.950897216797,2022-04-08
134.907104492188,134.907104492188,134.907104492188,134.907104492188,273,134.907104492188,2022-04-11
134.932495117188,134.945999145508,134.897994995117,134.940307617188,1945,134.940307617188,2022-04-12
134.930206298828,134.939193725586,134.930206298828,134.939193725586,2720,134.939193725586,2022-04-13
134.901000976562,134.922805786133,134.901000976562,134.922805786133,2211,134.922805786133,2022-04-14
134.888793945312,134.920806884766,134.88200378418,134.920806884766,10559,134.920806884766,2022-04-19
134.914505004883,134.914505004883,134.887496948242,134.887496948242,133,134.887496948242,2022-04-20
134.915496826172,134.915496826172,134.915496826172,134.915496826172,400,134.915496826172,2022-04-21
134.910003662109,134.914001464844,134.910003662109,134.914001464844,532,134.914001464844,2022-04-22
134.914001464844,134.914001464844,134.914001464844,134.914001464844,0,134.914001464844,2022-04-25
134.914306640625,134.914306640625,134.865905761719,134.865905761719,1525,134.865905761719,2022-04-26
134.892593383789,134.912200927734,134.892593383789,134.896194458008,1413,134.896194458008,2022-04-27
134.909698486328,134.909698486328,134.909698486328,134.909698486328,1981,134.909698486328,2022-04-28
134.880905151367,134.908004760742,134.850006103516,134.908004760742,4711,134.908004760742,2022-04-29
134.910003662109,134.910003662109,134.910003662109,134.888397216797,1,134.888397216797,2022-05-02
134.871994018555,134.871994018555,134.858505249023,134.871994018555,170,134.871994018555,2022-05-03
134.896896362305,134.896896362305,134.849105834961,134.871994018555,443,134.871994018555,2022-05-04
134.858093261719,134.858093261719,134.846099853516,134.849105834961,1170,134.849105834961,2022-05-05
134.888397216797,134.888397216797,134.888397216797,134.888397216797,133,134.888397216797,2022-05-06
134.86799621582,134.919296264648,134.86799621582,134.919296264648,8768,134.919296264648,2022-05-09
134.865905761719,134.892700195312,134.852600097656,134.852600097656,5838,134.852600097656,2022-05-10
134.842498779297,134.858093261719,134.842498779297,134.843505859375,4536,134.843505859375,2022-05-11
134.861404418945,134.880004882812,134.854293823242,134.854293823242,2917,134.854293823242,2022-05-12
134.85920715332,134.895294189453,134.822006225586,134.895294189453,2306,134.895294189453,2022-05-13
134.84700012207,134.886001586914,134.815093994141,134.815093994141,541,134.815093994141,2022-05-16
134.884002685547,134.884002685547,134.818298339844,134.836898803711,13579,134.836898803711,2022-05-17
134.815704345703,134.815704345703,134.815704345703,134.832397460938,20,134.832397460938,2022-05-18
134.827102661133,134.845993041992,134.80810546875,134.82389831543,1481,134.82389831543,2022-05-19
134.824798583984,134.862899780273,134.824798583984,134.853897094727,716,134.853897094727,2022-05-20
134.831802368164,134.831802368164,134.831802368164,134.831802368164,31,134.831802368164,2022-05-23
134.815902709961,134.865005493164,134.815902709961,134.861801147461,1014,134.861801147461,2022-05-24
134.789306640625,134.851898193359,134.789306640625,134.833801269531,996,134.833801269531,2022-05-25
134.849899291992,134.849899291992,134.849899291992,134.849899291992,685,134.849899291992,2022-05-26
134.809204101562,134.838897705078,134.798599243164,134.838897705078,2037,134.838897705078,2022-05-27
134.809005737305,134.835403442383,134.786102294922,134.815902709961,600,134.815902709961,2022-05-30
134.805892944336,134.87060546875,134.805892944336,134.819396972656,448,134.819396972656,2022-05-31
134.798294067383,134.839004516602,134.798294067383,134.811996459961,1570,134.811996459961,2022-06-01
134.811996459961,134.811996459961,134.811996459961,134.811996459961,0,134.811996459961,2022-06-02
134.834899902344,134.837905883789,134.834899902344,134.837905883789,426,134.837905883789,2022-06-03
134.787796020508,134.787796020508,134.7666015625,134.7666015625,2137,134.7666015625,2022-06-06
134.806198120117,134.806198120117,134.769104003906,134.778106689453,1486,134.778106689453,2022-06-07
134.796203613281,134.796203613281,134.796203613281,134.804397583008,170,134.804397583008,2022-06-08
134.799301147461,134.835403442383,134.748596191406,134.753402709961,1140,134.753402709961,2022-06-09
134.77799987793,134.833999633789,134.766098022461,134.833999633789,714,134.833999633789,2022-06-10
134.771697998047,134.771697998047,134.740600585938,134.740600585938,1372,134.740600585938,2022-06-13
