"CSPXJ.MI.Open","CSPXJ.MI.High","CSPXJ.MI.Low","CSPXJ.MI.Close","CSPXJ.MI.Volume","CSPXJ.MI.Adjusted","Date"
148.360000610352,148.880004882812,147.899993896484,148.880004882812,3101,148.880004882812,2021-03-26
148.880004882812,149.610000610352,148.729995727539,149.5,3190,149.5,2021-03-29
149.429992675781,149.699996948242,148.779998779297,149.699996948242,4830,149.699996948242,2021-03-30
149.009994506836,149.539993286133,148.460006713867,149.380004882812,1595,149.380004882812,2021-03-31
148.899993896484,149.899993896484,148.850006103516,149.899993896484,1802,149.899993896484,2021-04-01
150,150.460006713867,149.660003662109,150.320007324219,7946,150.320007324219,2021-04-06
149.220001220703,149.229995727539,148.389999389648,148.929992675781,4856,148.929992675781,2021-04-07
150.880004882812,151.020004272461,150.059997558594,150.220001220703,8547,150.220001220703,2021-04-08
150.220001220703,150.479995727539,149.940002441406,150.130004882812,2956,150.130004882812,2021-04-09
149.330001831055,149.570007324219,148.949996948242,149.070007324219,1229,149.070007324219,2021-04-12
149.690002441406,149.880004882812,149.149993896484,149.690002441406,2561,149.690002441406,2021-04-13
150.570007324219,151.229995727539,150.490005493164,151.229995727539,2695,151.229995727539,2021-04-14
151.899993896484,152.850006103516,151.899993896484,152.529998779297,6374,152.529998779297,2021-04-15
152.520004272461,152.520004272461,152.070007324219,152.460006713867,3277,152.460006713867,2021-04-16
152.570007324219,152.770004272461,151.529998779297,151.660003662109,4205,151.660003662109,2021-04-19
151.800003051758,151.800003051758,149.309997558594,149.399993896484,2743,149.399993896484,2021-04-20
150,150.919998168945,149.899993896484,150.830001831055,1770,150.830001831055,2021-04-21
151.589996337891,151.660003662109,151.020004272461,151.660003662109,1620,151.660003662109,2021-04-22
151.550003051758,151.559997558594,150.940002441406,151.559997558594,1314,151.559997558594,2021-04-23
151.800003051758,152.399993896484,151.410003662109,152.289993286133,1990,152.289993286133,2021-04-26
152.020004272461,152.020004272461,151.320007324219,151.619995117188,4297,151.619995117188,2021-04-27
151.789993286133,152.350006103516,151.740005493164,152.350006103516,1466,152.350006103516,2021-04-28
152.830001831055,152.889999389648,151.869995117188,151.949996948242,3003,151.949996948242,2021-04-29
151.070007324219,151.160003662109,150.589996337891,150.919998168945,1695,150.919998168945,2021-04-30
150.600006103516,150.800003051758,150.309997558594,150.669998168945,933,150.669998168945,2021-05-03
151.619995117188,152.149993896484,150.110000610352,150.270004272461,3923,150.270004272461,2021-05-04
151.740005493164,152.740005493164,151.740005493164,152.740005493164,4229,152.740005493164,2021-05-05
152.779998779297,152.779998779297,151.520004272461,152.350006103516,5409,152.350006103516,2021-05-06
152.779998779297,153.220001220703,152.449996948242,153.220001220703,7228,153.220001220703,2021-05-07
154.089996337891,154.330001831055,153.919998168945,154.320007324219,5712,154.320007324219,2021-05-10
151.830001831055,151.830001831055,150.300003051758,151.139999389648,5071,151.139999389648,2021-05-11
151.669998168945,151.669998168945,151.080001831055,151.080001831055,2578,151.080001831055,2021-05-12
149.169998168945,150.160003662109,147.690002441406,149.899993896484,3148,149.899993896484,2021-05-13
150.020004272461,150.839996337891,149.660003662109,150.839996337891,7861,150.839996337891,2021-05-14
150.520004272461,150.520004272461,149.389999389648,150.070007324219,2806,150.070007324219,2021-05-17
151.710006713867,151.710006713867,150.669998168945,151.059997558594,6019,151.059997558594,2021-05-18
148.429992675781,148.660003662109,147.220001220703,147.649993896484,11789,147.649993896484,2021-05-19
149.809997558594,150.580001831055,149.25,150.580001831055,818,150.580001831055,2021-05-20
149.690002441406,150.559997558594,149.690002441406,150.339996337891,2762,150.339996337891,2021-05-21
150.279998779297,150.539993286133,149.919998168945,150.539993286133,1221,150.539993286133,2021-05-24
151.380004882812,151.470001220703,151.020004272461,151.020004272461,2771,151.020004272461,2021-05-25
151.660003662109,151.889999389648,151.410003662109,151.869995117188,5625,151.869995117188,2021-05-26
152.020004272461,152.919998168945,151.869995117188,152.860000610352,2035,152.860000610352,2021-05-27
153.169998168945,153.770004272461,153.160003662109,153.440002441406,4867,153.440002441406,2021-05-28
152.369995117188,152.369995117188,151.600006103516,151.380004882812,866,151.380004882812,2021-05-31
152.619995117188,153.160003662109,152.440002441406,152.770004272461,4044,152.770004272461,2021-06-01
153.100006103516,153.529998779297,153.100006103516,153.529998779297,269,153.529998779297,2021-06-02
152.940002441406,153.429992675781,152.380004882812,153.139999389648,39803,153.139999389648,2021-06-03
153.5,154.369995117188,153.330001831055,154.130004882812,1941,154.130004882812,2021-06-04
154.119995117188,154.350006103516,153.600006103516,153.660003662109,1200,153.660003662109,2021-06-07
154.080001831055,154.309997558594,153.690002441406,153.869995117188,3967,153.869995117188,2021-06-08
153.610000610352,153.639999389648,152.910003662109,153.470001220703,2317,153.470001220703,2021-06-09
153.740005493164,154.389999389648,153.270004272461,154.179992675781,1470,154.179992675781,2021-06-10
154.179992675781,154.75,154.080001831055,154.559997558594,1110,154.559997558594,2021-06-11
155.029998779297,155.309997558594,154.5,154.699996948242,2583,154.699996948242,2021-06-14
154.720001220703,154.850006103516,154.169998168945,154.360000610352,10043,154.360000610352,2021-06-15
154.639999389648,155.100006103516,154.380004882812,155.100006103516,2303,155.100006103516,2021-06-16
155.520004272461,155.610000610352,155.100006103516,155.509994506836,2061,155.509994506836,2021-06-17
154.800003051758,155.029998779297,153.429992675781,153.720001220703,8052,153.720001220703,2021-06-18
152.690002441406,153.919998168945,152.509994506836,153.919998168945,3525,153.919998168945,2021-06-21
153.779998779297,153.830001831055,152.910003662109,153.830001831055,8102,153.830001831055,2021-06-22
153.710006713867,153.710006713867,153.289993286133,153.5,1374,153.5,2021-06-23
153.449996948242,154.050003051758,153.419998168945,154.039993286133,5918,154.039993286133,2021-06-24
154.199996948242,154.369995117188,153.970001220703,154.270004272461,1903,154.270004272461,2021-06-25
154.339996337891,154.460006713867,153.630004882812,153.630004882812,2222,153.630004882812,2021-06-28
154.050003051758,154.179992675781,153.770004272461,153.929992675781,2229,153.929992675781,2021-06-29
153.179992675781,153.949996948242,152.770004272461,153.839996337891,2062,153.839996337891,2021-06-30
153.539993286133,153.75,152.570007324219,153.139999389648,1589,153.139999389648,2021-07-01
153.25,153.770004272461,153.169998168945,153.770004272461,2138,153.770004272461,2021-07-02
153.839996337891,154.330001831055,153.690002441406,154.25,5723,154.25,2021-07-05
154.270004272461,154.529998779297,153.039993286133,153.190002441406,8219,153.190002441406,2021-07-06
154.539993286133,155.110000610352,154.429992675781,154.990005493164,1710,154.990005493164,2021-07-07
152.289993286133,152.449996948242,151.039993286133,151.970001220703,3339,151.970001220703,2021-07-08
151.929992675781,153.520004272461,151.899993896484,153.520004272461,6572,153.520004272461,2021-07-09
153.460006713867,154.110000610352,152.669998168945,154.110000610352,1003,154.110000610352,2021-07-12
154.410003662109,154.75,154.330001831055,154.75,2489,154.75,2021-07-13
154.460006713867,154.919998168945,154.289993286133,154.520004272461,2064,154.520004272461,2021-07-14
153.830001831055,154.080001831055,153.270004272461,153.779998779297,852,153.779998779297,2021-07-15
154.399993896484,154.490005493164,153.429992675781,153.800003051758,1046,153.800003051758,2021-07-16
152.139999389648,152.139999389648,149.690002441406,150.470001220703,1328,150.470001220703,2021-07-19
151.160003662109,151.820007324219,150.479995727539,151.539993286133,1069,151.539993286133,2021-07-20
152.169998168945,153.130004882812,151.820007324219,152.910003662109,7095,152.910003662109,2021-07-21
154.429992675781,154.759994506836,153.699996948242,154.160003662109,1164,154.160003662109,2021-07-22
153.990005493164,154.589996337891,153.979995727539,154.550003051758,840,154.550003051758,2021-07-23
152.800003051758,153.529998779297,152.360000610352,153.419998168945,7129,153.419998168945,2021-07-26
151.539993286133,152.419998168945,151.240005493164,151.240005493164,2539,151.240005493164,2021-07-27
151.009994506836,151.910003662109,150.720001220703,151.720001220703,2973,151.720001220703,2021-07-28
152.479995727539,152.809997558594,152.160003662109,152.559997558594,4098,152.559997558594,2021-07-29
151.910003662109,152.479995727539,151.509994506836,152.330001831055,1368,152.330001831055,2021-07-30
153.089996337891,153.460006713867,152.830001831055,153.460006713867,1395,153.460006713867,2021-08-02
153.479995727539,153.509994506836,152.779998779297,153.259994506836,498,153.259994506836,2021-08-03
154.360000610352,154.759994506836,153.630004882812,154.210006713867,626,154.210006713867,2021-08-04
154.5,154.830001831055,154.279998779297,154.830001831055,5920,154.830001831055,2021-08-05
154.830001831055,155.410003662109,154.830001831055,155.179992675781,1214,155.179992675781,2021-08-06
155.539993286133,155.539993286133,155.179992675781,155.429992675781,549,155.429992675781,2021-08-09
155.720001220703,156.119995117188,155.479995727539,155.949996948242,606,155.949996948242,2021-08-10
156.240005493164,156.679992675781,156.139999389648,156.490005493164,932,156.490005493164,2021-08-11
155.860000610352,156.210006713867,155.479995727539,155.880004882812,932,155.880004882812,2021-08-12
156.479995727539,156.610000610352,156.029998779297,156.279998779297,1125,156.279998779297,2021-08-13
155.029998779297,155.479995727539,154.869995117188,155.380004882812,663,155.380004882812,2021-08-16
153.850006103516,153.850006103516,153.139999389648,153.429992675781,820,153.429992675781,2021-08-17
153.970001220703,153.979995727539,153.380004882812,153.699996948242,803,153.699996948242,2021-08-18
151.710006713867,152.139999389648,150.830001831055,151.960006713867,1058,151.960006713867,2021-08-19
150.5,152.009994506836,150.5,151.910003662109,500,151.910003662109,2021-08-20
152.289993286133,152.690002441406,151.770004272461,152.690002441406,685,152.690002441406,2021-08-23
152.990005493164,153.380004882812,152.899993896484,153.380004882812,783,153.380004882812,2021-08-24
153.580001831055,153.899993896484,153.490005493164,153.759994506836,303,153.759994506836,2021-08-25
152.809997558594,152.970001220703,152.570007324219,152.669998168945,359,152.669998168945,2021-08-26
152.679992675781,153.580001831055,152.679992675781,153.580001831055,461,153.580001831055,2021-08-27
153.320007324219,153.759994506836,153.149993896484,153.699996948242,202,153.699996948242,2021-08-30
153.559997558594,153.600006103516,152.600006103516,153.220001220703,1268,153.220001220703,2021-08-31
153.850006103516,154.169998168945,153.720001220703,154.089996337891,2270,154.089996337891,2021-09-01
154.270004272461,154.619995117188,154.009994506836,154.619995117188,754,154.619995117188,2021-09-02
154.630004882812,156.100006103516,154.139999389648,154.389999389648,838,154.389999389648,2021-09-03
155.339996337891,156.059997558594,155.339996337891,156.020004272461,819,156.020004272461,2021-09-06
155.399993896484,155.410003662109,155.059997558594,155.160003662109,437,155.160003662109,2021-09-07
154,155.300003051758,153.960006713867,154.619995117188,50922,154.619995117188,2021-09-08
152.619995117188,153.759994506836,152.270004272461,153.580001831055,1858,153.580001831055,2021-09-09
153.720001220703,154.179992675781,153.119995117188,153.360000610352,3210,153.360000610352,2021-09-10
154.220001220703,154.559997558594,153.660003662109,153.839996337891,7212,153.839996337891,2021-09-13
152.589996337891,152.910003662109,152,152.309997558594,2732,152.309997558594,2021-09-14
151.820007324219,151.820007324219,151,151.320007324219,780,151.320007324219,2021-09-15
151.929992675781,151.929992675781,150.910003662109,151.119995117188,2281,151.119995117188,2021-09-16
150.490005493164,150.729995727539,149.679992675781,150.089996337891,1371,150.089996337891,2021-09-17
147.160003662109,147.160003662109,145.289993286133,146.179992675781,2830,146.179992675781,2021-09-20
148.460006713867,149.050003051758,147.449996948242,148.440002441406,971,148.440002441406,2021-09-21
148.929992675781,149.710006713867,148.529998779297,149.679992675781,961,149.679992675781,2021-09-22
150.149993896484,150.710006713867,149.699996948242,150.710006713867,2230,150.710006713867,2021-09-23
148.740005493164,148.860000610352,148.100006103516,148.580001831055,2331,148.580001831055,2021-09-24
149.830001831055,149.830001831055,148.820007324219,149.570007324219,1532,149.570007324219,2021-09-27
148.130004882812,148.179992675781,146.479995727539,146.479995727539,2155,146.479995727539,2021-09-28
147.979995727539,148.679992675781,147.809997558594,148.270004272461,3188,148.270004272461,2021-09-29
150.270004272461,150.270004272461,149.460006713867,149.539993286133,2917,149.539993286133,2021-09-30
147.369995117188,149.449996948242,147.369995117188,148.440002441406,1752,148.440002441406,2021-10-01
149.169998168945,149.830001831055,148.490005493164,148.490005493164,766,148.490005493164,2021-10-04
149.759994506836,151.240005493164,149.75,151.240005493164,8645,151.240005493164,2021-10-05
148.929992675781,149.690002441406,148.589996337891,149.419998168945,1205,149.419998168945,2021-10-06
151.020004272461,152.320007324219,150.929992675781,152.320007324219,2545,152.320007324219,2021-10-07
152.210006713867,152.600006103516,151.679992675781,152.190002441406,5280,152.190002441406,2021-10-08
151.940002441406,152.809997558594,151.479995727539,152.809997558594,1868,152.809997558594,2021-10-11
151.240005493164,152.770004272461,151.240005493164,152.770004272461,3054,152.770004272461,2021-10-12
152.25,152.940002441406,152.029998779297,152.940002441406,1960,152.940002441406,2021-10-13
152.820007324219,154.039993286133,152.820007324219,153.970001220703,2108,153.970001220703,2021-10-14
154.25,154.589996337891,153.860000610352,154.589996337891,1750,154.589996337891,2021-10-15
153.75,154.309997558594,153.5,154.309997558594,2235,154.309997558594,2021-10-18
155.169998168945,156.119995117188,154.910003662109,156.119995117188,1481,156.119995117188,2021-10-19
156.25,157.130004882812,156.25,157.050003051758,2448,157.050003051758,2021-10-20
155.830001831055,156.190002441406,155.619995117188,155.619995117188,2128,155.619995117188,2021-10-21
156.270004272461,156.619995117188,155.990005493164,155.990005493164,1271,155.990005493164,2021-10-22
156.539993286133,157.710006713867,156.539993286133,157.660003662109,1705,157.660003662109,2021-10-25
157.630004882812,158.070007324219,157.589996337891,157.899993896484,972,157.899993896484,2021-10-26
157.550003051758,157.929992675781,156.649993896484,157.119995117188,1446,157.119995117188,2021-10-27
157.210006713867,157.220001220703,155.919998168945,156.649993896484,5149,156.649993896484,2021-10-28
155.410003662109,156.759994506836,154.940002441406,156.759994506836,1000,156.759994506836,2021-10-29
156.199996948242,156.820007324219,156.119995117188,156.600006103516,575,156.600006103516,2021-11-01
155.369995117188,155.770004272461,155.139999389648,155.389999389648,487,155.389999389648,2021-11-02
155.570007324219,155.649993896484,154.979995727539,155.119995117188,2155,155.119995117188,2021-11-03
156.309997558594,156.330001831055,155.529998779297,155.75,3273,155.75,2021-11-04
156.020004272461,157.399993896484,155.910003662109,157.029998779297,2208,157.029998779297,2021-11-05
157.119995117188,157.889999389648,156.600006103516,157.300003051758,3431,157.300003051758,2021-11-08
156.110000610352,156.429992675781,155.160003662109,155.440002441406,3492,155.440002441406,2021-11-09
155.639999389648,156.210006713867,155,156.190002441406,1401,156.190002441406,2021-11-10
155.440002441406,155.830001831055,155.039993286133,155.729995727539,983,155.729995727539,2021-11-11
156.020004272461,156.360000610352,155.619995117188,156.360000610352,3112,156.360000610352,2021-11-12
157.460006713867,157.880004882812,157.229995727539,157.880004882812,3015,157.880004882812,2021-11-15
157.929992675781,158.240005493164,157.820007324219,158.220001220703,4823,158.220001220703,2021-11-16
157.059997558594,157.070007324219,156.339996337891,156.490005493164,1542,156.490005493164,2021-11-17
156.509994506836,156.570007324219,155.139999389648,155.490005493164,24458,155.490005493164,2021-11-18
156.320007324219,156.470001220703,155.330001831055,155.75,1712,155.75,2021-11-19
156.660003662109,156.889999389648,156.089996337891,156.710006713867,1106,156.710006713867,2021-11-22
156.539993286133,157.039993286133,156.130004882812,156.649993896484,1037,156.649993896484,2021-11-23
157.630004882812,157.770004272461,156.830001831055,157.389999389648,2254,157.389999389648,2021-11-24
157.589996337891,157.589996337891,156.940002441406,157.539993286133,820,157.539993286133,2021-11-25
152.399993896484,152.880004882812,150.529998779297,150.899993896484,4764,150.899993896484,2021-11-26
151.429992675781,152.389999389648,151.339996337891,151.339996337891,2526,151.339996337891,2021-11-29
148.869995117188,149.889999389648,147.919998168945,149.149993896484,9153,149.149993896484,2021-11-30
150,151.100006103516,150,150.899993896484,5142,150.899993896484,2021-12-01
149.309997558594,150.130004882812,148.440002441406,149.740005493164,2250,149.740005493164,2021-12-02
150.100006103516,150.300003051758,148.789993286133,148.899993896484,1430,148.899993896484,2021-12-03
149.860000610352,151.240005493164,148.919998168945,151.100006103516,2326,151.100006103516,2021-12-06
152.289993286133,154.25,152.169998168945,154.029998779297,786,154.029998779297,2021-12-07
153.589996337891,154.020004272461,153.160003662109,153.160003662109,1554,153.160003662109,2021-12-08
153.649993896484,153.649993896484,152.889999389648,153.369995117188,4395,153.369995117188,2021-12-09
152.850006103516,153.889999389648,152.850006103516,152.940002441406,2039,152.940002441406,2021-12-10
153,153.449996948242,151.440002441406,151.660003662109,2083,151.660003662109,2021-12-13
151.330001831055,151.990005493164,150.300003051758,150.600006103516,4479,150.600006103516,2021-12-14
151.149993896484,151.360000610352,150.289993286133,150.339996337891,6084,150.339996337891,2021-12-15
151.179992675781,152.410003662109,151.179992675781,151.699996948242,2875,151.699996948242,2021-12-16
150.880004882812,150.960006713867,149.940002441406,150.770004272461,2765,150.770004272461,2021-12-17
148.949996948242,149.809997558594,148.669998168945,148.889999389648,2069,148.889999389648,2021-12-20
150.029998779297,151.270004272461,150.020004272461,151.270004272461,4175,151.270004272461,2021-12-21
151.070007324219,152.080001831055,150.830001831055,152.080001831055,1254,152.080001831055,2021-12-22
152.190002441406,153.339996337891,152.190002441406,153.339996337891,2680,153.339996337891,2021-12-23
152.800003051758,153.929992675781,152.789993286133,153.779998779297,2201,153.779998779297,2021-12-27
154.5,154.929992675781,154.330001831055,154.809997558594,1602,154.809997558594,2021-12-28
155.089996337891,155.089996337891,154.229995727539,154.229995727539,838,154.229995727539,2021-12-29
155.080001831055,155.330001831055,154.529998779297,155.160003662109,674,155.160003662109,2021-12-30
153.75,154.460006713867,153.550003051758,154.460006713867,3147,154.460006713867,2022-01-03
156.539993286133,156.826904296875,156.160003662109,156.690002441406,5561,156.690002441406,2022-01-04
155.300003051758,155.679992675781,155.270004272461,155.5,3263,155.5,2022-01-05
152.339996337891,152.669998168945,151.979995727539,152.470001220703,1574,152.470001220703,2022-01-06
153.320007324219,153.360000610352,152.75,152.649993896484,292,152.649993896484,2022-01-07
153.179992675781,153.300003051758,151.270004272461,151.770004272461,3507,151.770004272461,2022-01-10
152.5,153,152.160003662109,152.860000610352,2303,152.860000610352,2022-01-11
153.839996337891,154.380004882812,153.639999389648,154,1371,154,2022-01-12
154.419998168945,154.800003051758,154,154.300003051758,3092,154.300003051758,2022-01-13
153.539993286133,153.759994506836,152.559997558594,153.119995117188,1532,153.119995117188,2022-01-14
152.960006713867,153.669998168945,152.960006713867,153.490005493164,1668,153.490005493164,2022-01-17
152.5,152.5,151.570007324219,152.220001220703,4909,152.220001220703,2022-01-18
152.220001220703,153.779998779297,151.860000610352,153.029998779297,2806,153.029998779297,2022-01-19
154.070007324219,155.380004882812,153.979995727539,155.380004882812,4451,155.380004882812,2022-01-20
152.529998779297,153.070007324219,151.350006103516,152.570007324219,2280,152.570007324219,2022-01-21
151.5,151.649993896484,147.059997558594,147.289993286133,3922,147.289993286133,2022-01-24
147.979995727539,149.139999389648,147.619995117188,148.710006713867,6598,148.710006713867,2022-01-25
149.940002441406,150.910003662109,149.380004882812,150.059997558594,10411,150.059997558594,2022-01-26
146.940002441406,149.509994506836,146.940002441406,149.360000610352,3502,149.360000610352,2022-01-27
146.850006103516,146.910003662109,144.850006103516,146.130004882812,865,146.130004882812,2022-01-28
147,147.509994506836,146.619995117188,147.509994506836,2568,147.509994506836,2022-01-31
147.619995117188,148.830001831055,147.440002441406,148.830001831055,4596,148.830001831055,2022-02-01
149.440002441406,149.830001831055,148.669998168945,148.669998168945,2771,148.669998168945,2022-02-02
149.179992675781,149.360000610352,147.350006103516,147.429992675781,3264,147.429992675781,2022-02-03
148.100006103516,148.100006103516,146.470001220703,146.740005493164,3804,146.740005493164,2022-02-04
147.809997558594,148.800003051758,147.729995727539,148.419998168945,1822,148.419998168945,2022-02-07
150.320007324219,151.309997558594,150.139999389648,150.860000610352,2074,150.860000610352,2022-02-08
152.300003051758,153.429992675781,152.029998779297,153.100006103516,3513,153.100006103516,2022-02-09
153.360000610352,153.75,152.729995727539,153.300003051758,3849,153.300003051758,2022-02-10
152.169998168945,153.529998779297,152.039993286133,152.990005493164,2612,152.990005493164,2022-02-11
152.199996948242,153.039993286133,151.520004272461,152.119995117188,3684,152.119995117188,2022-02-14
152.789993286133,153.149993896484,152.410003662109,153.080001831055,1576,153.080001831055,2022-02-15
153.699996948242,154.179992675781,153.270004272461,153.75,1818,153.75,2022-02-16
155.029998779297,155.059997558594,153.710006713867,154.449996948242,1435,154.449996948242,2022-02-17
153.860000610352,154.130004882812,153.009994506836,153.009994506836,2372,153.009994506836,2022-02-18
154,154,152.929992675781,153.539993286133,1900,153.539993286133,2022-02-21
152.610000610352,153.419998168945,152.100006103516,152.759994506836,3017,152.759994506836,2022-02-22
152.899993896484,153.360000610352,151.899993896484,151.710006713867,2055,151.710006713867,2022-02-23
148.740005493164,150.029998779297,147.699996948242,149.490005493164,1607,149.490005493164,2022-02-24
149.169998168945,151.389999389648,149.169998168945,151.229995727539,1438,151.229995727539,2022-02-25
151.039993286133,152.179992675781,150.630004882812,152.179992675781,14406,152.179992675781,2022-02-28
152.119995117188,152.149993896484,150.919998168945,151.679992675781,797,151.679992675781,2022-03-01
152.100006103516,153.190002441406,151.050003051758,153.190002441406,4954,153.190002441406,2022-03-02
153.369995117188,154.979995727539,153.089996337891,153.199996948242,1701,153.199996948242,2022-03-03
154.360000610352,154.889999389648,153.5,153.929992675781,4973,153.929992675781,2022-03-04
154,155.320007324219,153.770004272461,153.770004272461,3073,153.770004272461,2022-03-07
151.240005493164,152.259994506836,150.490005493164,150.509994506836,7234,150.509994506836,2022-03-08
151.210006713867,152.199996948242,151.020004272461,151.149993896484,2975,151.149993896484,2022-03-09
152.600006103516,153.470001220703,151.470001220703,152.169998168945,5862,152.169998168945,2022-03-10
153.740005493164,155.550003051758,153.229995727539,153.479995727539,1091,153.479995727539,2022-03-11
153.479995727539,153.479995727539,151.729995727539,151.779998779297,3847,151.779998779297,2022-03-14
149.539993286133,151.350006103516,148.210006713867,151.199996948242,2107,151.199996948242,2022-03-15
153.699996948242,155.550003051758,153.559997558594,155.009994506836,2559,155.009994506836,2022-03-16
156.910003662109,157.399993896484,156.309997558594,156.850006103516,13360,156.850006103516,2022-03-17
158.270004272461,160.139999389648,158.039993286133,160.139999389648,5980,160.139999389648,2022-03-18
158.630004882812,160.740005493164,158.630004882812,160.149993896484,1414,160.149993896484,2022-03-21
161.070007324219,162.080001831055,160.929992675781,161.889999389648,37272,161.889999389648,2022-03-22
161.869995117188,162.639999389648,161.460006713867,162.360000610352,2177,162.360000610352,2022-03-23
163.490005493164,163.630004882812,162.869995117188,163.460006713867,2875,163.460006713867,2022-03-24
162.960006713867,163.660003662109,162.440002441406,163.630004882812,3268,163.630004882812,2022-03-25
163.960006713867,164.240005493164,162.960006713867,162.960006713867,2465,162.960006713867,2022-03-28
163.639999389648,163.979995727539,162.839996337891,163.149993896484,1656,163.149993896484,2022-03-29
164.149993896484,164.149993896484,163.110000610352,163.600006103516,2171,163.600006103516,2022-03-30
162.589996337891,163.550003051758,162.520004272461,162.880004882812,1679,162.880004882812,2022-03-31
163.080001831055,164.839996337891,163.039993286133,164.25,10428,164.25,2022-04-01
164.550003051758,166.759994506836,164.029998779297,166.679992675781,2213,166.679992675781,2022-04-04
168,168.449996948242,166.910003662109,167.509994506836,1940,167.509994506836,2022-04-05
167.529998779297,167.529998779297,165.220001220703,165.259994506836,2351,165.259994506836,2022-04-06
164.5,165.199996948242,163.779998779297,163.779998779297,2742,163.779998779297,2022-04-07
165.860000610352,166.059997558594,165.449996948242,165.740005493164,2202,165.740005493164,2022-04-08
164.089996337891,164.619995117188,163.070007324219,163.399993896484,3465,163.399993896484,2022-04-11
163.690002441406,164.919998168945,163.139999389648,164.899993896484,2372,164.899993896484,2022-04-12
163.960006713867,164.160003662109,163.270004272461,163.960006713867,1253,163.960006713867,2022-04-13
163.960006713867,165.899993896484,163.869995117188,165.309997558594,1384,165.309997558594,2022-04-14
165.309997558594,165.440002441406,163.5,164.710006713867,2371,164.710006713867,2022-04-19
165.139999389648,165.720001220703,165,165.139999389648,6213,165.139999389648,2022-04-20
164.759994506836,165.070007324219,163.979995727539,164.070007324219,3924,164.070007324219,2022-04-21
161.759994506836,162.539993286133,160.600006103516,160.759994506836,1276,160.759994506836,2022-04-22
158.220001220703,158.220001220703,156.240005493164,156.309997558594,1360,156.309997558594,2022-04-25
158.25,158.309997558594,156.490005493164,156.710006713867,3405,156.710006713867,2022-04-26
158.300003051758,159.059997558594,157.820007324219,158.960006713867,4657,158.960006713867,2022-04-27
160.949996948242,161.539993286133,159.490005493164,160.360000610352,1765,160.360000610352,2022-04-28
162,162.720001220703,161.5,161.699996948242,7774,161.699996948242,2022-04-29
160,160,158.449996948242,158.669998168945,3292,158.669998168945,2022-05-02
160.770004272461,160.970001220703,159.509994506836,160.869995117188,3265,160.869995117188,2022-05-03
160.919998168945,160.919998168945,159.449996948242,159.460006713867,2465,159.460006713867,2022-05-04
161.699996948242,161.740005493164,158.610000610352,158.610000610352,1358,158.610000610352,2022-05-05
157,157.350006103516,154.139999389648,155.350006103516,779,155.350006103516,2022-05-06
154.339996337891,155.199996948242,151.979995727539,152.199996948242,2455,152.199996948242,2022-05-09
152.179992675781,153.119995117188,150.75,150.75,3058,150.75,2022-05-10
152,154.169998168945,151.210006713867,153.259994506836,2074,153.259994506836,2022-05-11
149.550003051758,151.490005493164,149.339996337891,150.970001220703,1858,150.970001220703,2022-05-12
153.580001831055,155.529998779297,153.580001831055,155.179992675781,844,155.179992675781,2022-05-13
154.360000610352,155.820007324219,154.360000610352,155.529998779297,1152,155.529998779297,2022-05-16
156.809997558594,157.169998168945,156.369995117188,156.639999389648,1501,156.639999389648,2022-05-17
157.270004272461,157.470001220703,155.619995117188,155.619995117188,1544,155.619995117188,2022-05-18
154.940002441406,154.970001220703,153.270004272461,154.399993896484,2210,154.399993896484,2022-05-19
156.850006103516,157.75,156.330001831055,156.330001831055,6540,156.330001831055,2022-05-20
157.270004272461,157.270004272461,155.479995727539,156.550003051758,2638,156.550003051758,2022-05-23
154.529998779297,154.619995117188,153.020004272461,153.020004272461,1982,153.020004272461,2022-05-24
155.630004882812,155.630004882812,154.330001831055,155.080001831055,448,155.080001831055,2022-05-25
155.330001831055,155.990005493164,154.520004272461,155.429992675781,2886,155.429992675781,2022-05-26
156.570007324219,158.619995117188,156.300003051758,158.619995117188,1417,158.619995117188,2022-05-27
159.479995727539,159.479995727539,158.479995727539,158.880004882812,2698,158.880004882812,2022-05-30
157.919998168945,159.169998168945,157.690002441406,157.789993286133,3920,157.789993286133,2022-05-31
159.160003662109,160.100006103516,158.610000610352,158.800003051758,2129,158.800003051758,2022-06-01
158.979995727539,159.699996948242,158.729995727539,159.699996948242,314,159.699996948242,2022-06-02
159.830001831055,160.149993896484,158.770004272461,158.770004272461,1911,158.770004272461,2022-06-03
159.630004882812,160.639999389648,159.399993896484,159.949996948242,458,159.949996948242,2022-06-06
157.789993286133,159.130004882812,157.440002441406,158.860000610352,1564,158.860000610352,2022-06-07
158.610000610352,158.729995727539,157.25,158.009994506836,1371,158.009994506836,2022-06-08
156.149993896484,156.990005493164,155.020004272461,155.570007324219,3483,155.570007324219,2022-06-09
155,155.009994506836,152.220001220703,152.220001220703,1211,152.220001220703,2022-06-10
151.190002441406,151.229995727539,148.679992675781,149.279998779297,2087,149.279998779297,2022-06-13
149.690002441406,149.690002441406,148.080001831055,148.539993286133,3690,148.539993286133,2022-06-14
147.259994506836,149.600006103516,147.259994506836,149.600006103516,1273,149.600006103516,2022-06-15
148.910003662109,148.960006713867,145.009994506836,145.740005493164,1698,145.740005493164,2022-06-16
145.639999389648,146.779998779297,144.789993286133,145.399993896484,2240,145.399993896484,2022-06-17
145.660003662109,146.289993286133,145.350006103516,146.190002441406,1267,146.190002441406,2022-06-20
