"CSUS.MI.Open","CSUS.MI.High","CSUS.MI.Low","CSUS.MI.Close","CSUS.MI.Volume","CSUS.MI.Adjusted","Date"
373,373,369.399993896484,370.100006103516,336,370.100006103516,2022-07-14
373.890014648438,377.429992675781,373.570007324219,377.429992675781,279,377.429992675781,2022-07-15
378.429992675781,380.290008544922,378.429992675781,378.470001220703,337,378.470001220703,2022-07-18
373.399993896484,377.630004882812,370.480010986328,377.630004882812,222,377.630004882812,2022-07-19
381,384.880004882812,379.980010986328,384.880004882812,313,384.880004882812,2022-07-20
384.579986572266,385.369995117188,384.579986572266,385.369995117188,397,385.369995117188,2022-07-21
386.600006103516,388.390014648438,384.570007324219,384.570007324219,436,384.570007324219,2022-07-22
384,384.769989013672,383.019989013672,384.390014648438,277,384.390014648438,2022-07-25
382.329986572266,383.290008544922,382.279998779297,383.290008544922,779,383.290008544922,2022-07-26
383.929992675781,387.709991455078,383.929992675781,387.709991455078,427,387.709991455078,2022-07-27
388.299987792969,393.970001220703,387.929992675781,393.890014648438,643,393.890014648438,2022-07-28
395.109985351562,399.399993896484,395.109985351562,396.850006103516,694,396.850006103516,2022-07-29
397.5,398.320007324219,395.480010986328,398.029998779297,556,398.029998779297,2022-08-01
395,398.859985351562,395,398.859985351562,183,398.859985351562,2022-08-02
398.5,404.079986572266,398.5,404.079986572266,227,404.079986572266,2022-08-03
403.5,403.720001220703,401.920013427734,401.920013427734,269,401.920013427734,2022-08-04
402,402.269989013672,402,402.100006103516,215,402.100006103516,2022-08-05
405.029998779297,406.690002441406,404.410003662109,404.489990234375,453,404.489990234375,2022-08-08
402.029998779297,402.029998779297,400.010009765625,400.010009765625,138,400.010009765625,2022-08-09
399.670013427734,403.170013427734,399.670013427734,403.170013427734,481,403.170013427734,2022-08-10
405.529998779297,406.679992675781,405.239990234375,406.380004882812,255,406.380004882812,2022-08-11
405.5,410.850006103516,405.5,410.779998779297,168,410.779998779297,2022-08-12
418.980010986328,419.299987792969,418.929992675781,419.299987792969,74,419.299987792969,2022-08-16
419.260009765625,419.260009765625,415.609985351562,416.359985351562,277,416.359985351562,2022-08-17
415.019989013672,419.170013427734,415.019989013672,419.170013427734,127,419.170013427734,2022-08-18
418.600006103516,419,416.850006103516,416.850006103516,302,416.850006103516,2022-08-19
415.450012207031,415.450012207031,412.820007324219,414.390014648438,247,414.390014648438,2022-08-22
413.25,413.25,410.179992675781,410.519989013672,207,410.519989013672,2022-08-23
410.230010986328,412.390014648438,410.230010986328,412.390014648438,121,412.390014648438,2022-08-24
413,414.130004882812,413,414.100006103516,150,414.100006103516,2022-08-25
414.679992675781,414.679992675781,408.519989013672,408.519989013672,286,408.519989013672,2022-08-26
401.200012207031,402.450012207031,399.429992675781,400.079986572266,127,400.079986572266,2022-08-29
396.970001220703,396.980010986328,394.619995117188,395.220001220703,133,395.220001220703,2022-08-30
396.299987792969,397.369995117188,391.670013427734,392.779998779297,106,392.779998779297,2022-08-31
388.679992675781,391,387.829986572266,390.809997558594,305,390.809997558594,2022-09-01
393.329986572266,396.369995117188,393.329986572266,396.369995117188,270,396.369995117188,2022-09-02
391.320007324219,393.140014648438,391.320007324219,393.140014648438,141,393.140014648438,2022-09-05
393.140014648438,393.140014648438,389.779998779297,393.079986572266,65,393.079986572266,2022-09-06
390.209991455078,392.589996337891,390.209991455078,392.589996337891,189,392.589996337891,2022-09-07
395,398.869995117188,393.850006103516,398.869995117188,213,398.869995117188,2022-09-08
395.420013427734,401.190002441406,395.420013427734,400.899993896484,99,400.899993896484,2022-09-09
397.529998779297,402.920013427734,397.529998779297,402.920013427734,169,402.920013427734,2022-09-12
402.920013427734,402.920013427734,402.920013427734,402.920013427734,0,402.920013427734,2022-09-13
402.920013427734,402.920013427734,402.920013427734,402.920013427734,0,402.920013427734,2022-09-14
402.920013427734,402.920013427734,402.920013427734,402.920013427734,0,402.920013427734,2022-09-15
402.920013427734,402.920013427734,402.920013427734,402.920013427734,0,402.920013427734,2022-09-16
402.920013427734,402.920013427734,402.920013427734,402.920013427734,0,402.920013427734,2022-09-19
402.920013427734,402.920013427734,402.920013427734,402.920013427734,0,402.920013427734,2022-09-20
389.119995117188,389.119995117188,389.119995117188,389.119995117188,153,389.119995117188,2022-09-21
380.200012207031,382.100006103516,376.570007324219,379.299987792969,292,379.299987792969,2022-09-22
378.5,379.070007324219,375.839996337891,376.299987792969,342,376.299987792969,2022-09-23
377.5,378.890014648438,376.410003662109,378.890014648438,141,378.890014648438,2022-09-26
380.299987792969,381,378.290008544922,378.290008544922,484,378.290008544922,2022-09-27
375.299987792969,379.190002441406,374.25,379.190002441406,155,379.190002441406,2022-09-28
377.350006103516,377.350006103516,368.940002441406,369.290008544922,322,369.290008544922,2022-09-29
371.679992675781,371.679992675781,371.440002441406,371.440002441406,221,371.440002441406,2022-09-30
363.100006103516,369.679992675781,362.809997558594,369.579986572266,606,369.579986572266,2022-10-03
373.359985351562,377.070007324219,373.359985351562,377.070007324219,507,377.070007324219,2022-10-04
375,376.649993896484,375,376.649993896484,325,376.649993896484,2022-10-05
379.079986572266,381.480010986328,377.75,381.200012207031,508,381.200012207031,2022-10-06
378.25,379.950012207031,372.5,372.5,1701,372.5,2022-10-07
370,371.989990234375,370,370.260009765625,161,370.260009765625,2022-10-10
366.089996337891,368.079986572266,366.089996337891,367.940002441406,165,367.940002441406,2022-10-11
367.899993896484,368.850006103516,365.630004882812,367.170013427734,365,367.170013427734,2022-10-12
366,366.929992675781,365.399993896484,366.929992675781,257,366.929992675781,2022-10-13
373.25,375.320007324219,368.5,368.5,274,368.5,2022-10-14
367,371.329986572266,367,371.329986572266,196,371.329986572266,2022-10-17
374.25,379.339996337891,372.989990234375,372.989990234375,208,372.989990234375,2022-10-18
377.880004882812,377.880004882812,374.820007324219,374.820007324219,182,374.820007324219,2022-10-19
372.600006103516,375.200012207031,372.600006103516,375.200012207031,298,375.200012207031,2022-10-20
370.730010986328,373.739990234375,370.730010986328,373.739990234375,251,373.739990234375,2022-10-21
378.970001220703,379.869995117188,377.100006103516,378.799987792969,301,378.799987792969,2022-10-24
381.399993896484,382.070007324219,381.010009765625,381.970001220703,111,381.970001220703,2022-10-25
378.630004882812,382.190002441406,378.119995117188,382.190002441406,314,382.190002441406,2022-10-26
378.540008544922,380.369995117188,378.269989013672,380.369995117188,770,380.369995117188,2022-10-27
375.75,384.859985351562,375.75,384.859985351562,180,384.859985351562,2022-10-28
387.130004882812,389.320007324219,387.029998779297,388.850006103516,185,388.850006103516,2022-10-31
389.329986572266,390.380004882812,389.329986572266,387.309997558594,11,387.309997558594,2022-11-01
386.480010986328,386.480010986328,384.230010986328,384.399993896484,95,384.399993896484,2022-11-02
380.989990234375,380.989990234375,378.519989013672,379.769989013672,1237,379.769989013672,2022-11-03
378.200012207031,380.070007324219,373.029998779297,373.029998779297,174,373.029998779297,2022-11-04
374.790008544922,376.470001220703,374.790008544922,375.079986572266,363,375.079986572266,2022-11-07
375.529998779297,378.799987792969,375.529998779297,378.799987792969,418,378.799987792969,2022-11-08
375.799987792969,375.799987792969,373.839996337891,373.839996337891,301,373.839996337891,2022-11-09
371.399993896484,382.160003662109,371.399993896484,382.160003662109,224,382.160003662109,2022-11-10
384,384,379.989990234375,379.989990234375,178,379.989990234375,2022-11-11
382,383.980010986328,381.440002441406,382.209991455078,260,382.209991455078,2022-11-14
379.690002441406,384.5,379.470001220703,384.5,523,384.5,2022-11-15
381.529998779297,381.529998779297,378.089996337891,378.429992675781,163,378.429992675781,2022-11-16
375.320007324219,376.399993896484,375.260009765625,376.399993896484,407,376.399993896484,2022-11-17
377,380.980010986328,377,379.010009765625,393,379.010009765625,2022-11-18
381,382.399993896484,381,381.160003662109,482,381.160003662109,2022-11-21
380,383.299987792969,380,383.299987792969,356,383.299987792969,2022-11-22
383.420013427734,384.929992675781,383.420013427734,384.549987792969,159,384.549987792969,2022-11-23
385.369995117188,385.380004882812,384.559997558594,384.559997558594,515,384.559997558594,2022-11-24
384.070007324219,385.170013427734,383.450012207031,383.450012207031,451,383.450012207031,2022-11-25
381.429992675781,381.429992675781,378.869995117188,380.670013427734,187,380.670013427734,2022-11-28
380.230010986328,380.230010986328,377.799987792969,377.799987792969,465,377.799987792969,2022-11-29
379.200012207031,380.209991455078,379.200012207031,379.989990234375,340,379.989990234375,2022-11-30
387.399993896484,387.769989013672,384.5,384.5,362,384.5,2022-12-01
383.5,384.869995117188,381,382.540008544922,515,382.540008544922,2022-12-02
381.299987792969,381.299987792969,379.190002441406,379.190002441406,456,379.190002441406,2022-12-05
377.5,377.809997558594,372.670013427734,372.670013427734,259,372.670013427734,2022-12-06
372.799987792969,372.799987792969,370.670013427734,370.670013427734,261,370.670013427734,2022-12-07
370.399993896484,370.399993896484,370.399993896484,371.690002441406,7,371.690002441406,2022-12-08
373.399993896484,373.399993896484,372.470001220703,373.049987792969,456,373.049987792969,2022-12-09
369.899993896484,371.799987792969,369.559997558594,371.799987792969,222,371.799987792969,2022-12-12
375.690002441406,378.190002441406,375.230010986328,378.190002441406,204,378.190002441406,2022-12-13
375.269989013672,376.5,374.839996337891,376.5,324,376.5,2022-12-14
369.299987792969,369.859985351562,362.799987792969,362.799987792969,315,362.799987792969,2022-12-15
360.690002441406,360.690002441406,358.899993896484,359.660003662109,244,359.660003662109,2022-12-16
360.029998779297,360.720001220703,357.290008544922,357.290008544922,295,357.290008544922,2022-12-19
355.519989013672,355.739990234375,355.519989013672,355.540008544922,265,355.540008544922,2022-12-20
357.059997558594,362.679992675781,357.059997558594,362.679992675781,168,362.679992675781,2022-12-21
361.799987792969,361.799987792969,356.209991455078,356.209991455078,386,356.209991455078,2022-12-22
357,357.529998779297,357,357,235,357,2022-12-23
359.299987792969,360.029998779297,356.730010986328,356.730010986328,75,356.730010986328,2022-12-27
357.700012207031,357.700012207031,354.630004882812,354.630004882812,256,354.630004882812,2022-12-28
353.209991455078,357.480010986328,353.209991455078,357.480010986328,703,357.480010986328,2022-12-29
356.010009765625,356.010009765625,353.799987792969,353.799987792969,111,353.799987792969,2022-12-30
360.470001220703,363.109985351562,360.470001220703,363.109985351562,35,363.109985351562,2023-01-02
361,364.609985351562,357.799987792969,357.799987792969,96,357.799987792969,2023-01-03
358.119995117188,360.970001220703,358.109985351562,360.970001220703,50,360.970001220703,2023-01-04
359.540008544922,360.070007324219,358.399993896484,358.399993896484,39,358.399993896484,2023-01-05
358.820007324219,359.700012207031,358.820007324219,361.140014648438,802,361.140014648438,2023-01-06
363.739990234375,363.739990234375,363.739990234375,363.739990234375,172,363.739990234375,2023-01-09
358.470001220703,359.309997558594,357.510009765625,359.309997558594,193,359.309997558594,2023-01-10
361.510009765625,363.299987792969,361.510009765625,363.299987792969,76,363.299987792969,2023-01-11
365.309997558594,365.890014648438,363.760009765625,363.760009765625,170,363.760009765625,2023-01-12
364.529998779297,364.529998779297,363.429992675781,364.299987792969,410,364.299987792969,2023-01-13
364.940002441406,366.390014648438,364.940002441406,366.390014648438,230,366.390014648438,2023-01-16
365,366.989990234375,365,366.989990234375,296,366.989990234375,2023-01-17
365.579986572266,365.720001220703,363.609985351562,363.609985351562,374,363.609985351562,2023-01-18
359.799987792969,359.799987792969,357.660003662109,357.660003662109,514,357.660003662109,2023-01-19
357.700012207031,360.579986572266,357.700012207031,360.579986572266,363,360.579986572266,2023-01-20
361.600006103516,367.799987792969,361.100006103516,367.799987792969,356,367.799987792969,2023-01-23
366.309997558594,367.079986572266,366.299987792969,366.5,274,366.5,2023-01-24
365,365,362.600006103516,362.600006103516,245,362.600006103516,2023-01-25
366.440002441406,368.320007324219,366.440002441406,368.320007324219,327,368.320007324219,2023-01-26
369.579986572266,372.5,369.579986572266,372.5,647,372.5,2023-01-27
369.299987792969,370.109985351562,369.299987792969,370.109985351562,355,370.109985351562,2023-01-30
369.269989013672,370.109985351562,366.980010986328,370.109985351562,319,370.109985351562,2023-01-31
371.700012207031,371.700012207031,370.230010986328,370.230010986328,487,370.230010986328,2023-02-01
375.290008544922,381.350006103516,373.880004882812,381.350006103516,663,381.350006103516,2023-02-02
378.670013427734,384.049987792969,377.200012207031,384.049987792969,404,384.049987792969,2023-02-03
379.299987792969,382.070007324219,379.239990234375,382.070007324219,108,382.070007324219,2023-02-06
381.25,382.600006103516,381.190002441406,382.600006103516,229,382.600006103516,2023-02-07
384.200012207031,384.369995117188,381.980010986328,381.980010986328,823,381.980010986328,2023-02-08
383.510009765625,383.510009765625,381.760009765625,381.760009765625,278,381.760009765625,2023-02-09
378.700012207031,379.700012207031,377.109985351562,379.700012207031,428,379.700012207031,2023-02-10
379.899993896484,382.720001220703,379.899993896484,382.720001220703,200,382.720001220703,2023-02-13
383,383.579986572266,380.399993896484,380.399993896484,382,380.399993896484,2023-02-14
382.600006103516,385.100006103516,382.600006103516,385.100006103516,346,385.100006103516,2023-02-15
386.600006103516,386.600006103516,383.390014648438,384.769989013672,435,384.769989013672,2023-02-16
380.700012207031,381.579986572266,378.769989013672,378.769989013672,352,378.769989013672,2023-02-17
379.200012207031,379.829986572266,378.820007324219,379.269989013672,215,379.269989013672,2023-02-20
378.220001220703,378.679992675781,374.760009765625,374.760009765625,152,374.760009765625,2023-02-21
374.200012207031,375.109985351562,373.109985351562,375.109985351562,479,375.109985351562,2023-02-22
377.100006103516,377.579986572266,374.899993896484,374.899993896484,301,374.899993896484,2023-02-23
376.549987792969,376.549987792969,373.730010986328,373.730010986328,354,373.730010986328,2023-02-24
376.399993896484,376.480010986328,375.130004882812,375.130004882812,348,375.130004882812,2023-02-27
372.799987792969,374.070007324219,372.320007324219,374.070007324219,308,374.070007324219,2023-02-28
372.350006103516,372.350006103516,368.929992675781,368.929992675781,511,368.929992675781,2023-03-01
368.25,370.670013427734,368.25,370.670013427734,178,370.670013427734,2023-03-02
373.119995117188,377.670013427734,373.119995117188,377.670013427734,484,377.670013427734,2023-03-03
378.660003662109,380.100006103516,378.660003662109,380.100006103516,304,380.100006103516,2023-03-06
378.549987792969,379.380004882812,377.209991455078,377.709991455078,382,377.709991455078,2023-03-07
377,377.790008544922,376.380004882812,376.380004882812,406,376.380004882812,2023-03-08
376.149993896484,376.600006103516,375.429992675781,376.600006103516,335,376.600006103516,2023-03-09
366.790008544922,367.399993896484,365.709991455078,367.399993896484,232,367.399993896484,2023-03-10
361.890014648438,362.209991455078,356.109985351562,359.140014648438,400,359.140014648438,2023-03-13
360.380004882812,364.730010986328,359.609985351562,364.730010986328,280,364.730010986328,2023-03-14
363.5,365,359.799987792969,363.850006103516,300,363.850006103516,2023-03-15
364.559997558594,369.070007324219,363.510009765625,369.070007324219,4222,369.070007324219,2023-03-16
370.609985351562,371,366.279998779297,366.279998779297,308,366.279998779297,2023-03-17
362.700012207031,365.299987792969,362.700012207031,365.299987792969,358,365.299987792969,2023-03-20
367.619995117188,368.399993896484,367.619995117188,368.399993896484,244,368.399993896484,2023-03-21
368.700012207031,369.390014648438,368.700012207031,368.880004882812,249,368.880004882812,2023-03-22
362.399993896484,365.309997558594,362.399993896484,365.309997558594,534,365.309997558594,2023-03-23
364.640014648438,364.899993896484,363.059997558594,364.899993896484,96,364.899993896484,2023-03-24
368.010009765625,368.010009765625,368.010009765625,368.010009765625,263,368.010009765625,2023-03-27
367,367,364.399993896484,364.869995117188,503,364.869995117188,2023-03-28
367.309997558594,368.660003662109,367.309997558594,368.660003662109,429,368.660003662109,2023-03-29
370.899993896484,371.179992675781,370.100006103516,370.100006103516,1291,370.100006103516,2023-03-30
372.390014648438,374.690002441406,372.390014648438,374.690002441406,340,374.690002441406,2023-03-31
377.399993896484,377.399993896484,375.920013427734,375.920013427734,482,375.920013427734,2023-04-03
376.040008544922,376.790008544922,373.109985351562,373.109985351562,309,373.109985351562,2023-04-04
371.75,373.989990234375,371.75,372.540008544922,134,372.540008544922,2023-04-05
372.540008544922,372.540008544922,372.149993896484,372.410003662109,431,372.410003662109,2023-04-06
375.220001220703,375.480010986328,374.209991455078,375.109985351562,310,375.109985351562,2023-04-11
374.5,375.690002441406,372.690002441406,372.690002441406,122,372.690002441406,2023-04-12
371,371.269989013672,370.570007324219,371.269989013672,115,371.269989013672,2023-04-13
372.510009765625,374.480010986328,372.510009765625,374.399993896484,618,374.399993896484,2023-04-14
375.5,376.730010986328,375.5,376.730010986328,206,376.730010986328,2023-04-17
377.299987792969,378.779998779297,377.010009765625,377.070007324219,308,377.070007324219,2023-04-18
376,376.619995117188,376,376.619995117188,232,376.619995117188,2023-04-19
374.989990234375,374.989990234375,374.989990234375,374.989990234375,346,374.989990234375,2023-04-20
375.25,375.25,373.510009765625,374.609985351562,218,374.609985351562,2023-04-21
372.899993896484,373.690002441406,372.559997558594,372.559997558594,317,372.559997558594,2023-04-24
371.510009765625,371.510009765625,371.510009765625,372.100006103516,5,372.100006103516,2023-04-25
367.880004882812,367.880004882812,365.010009765625,367.809997558594,243,367.809997558594,2023-04-26
366.690002441406,369.959991455078,366.690002441406,369.959991455078,260,369.959991455078,2023-04-27
372.209991455078,374.200012207031,372.200012207031,374.200012207031,1136,374.200012207031,2023-04-28
376.600006103516,377.980010986328,370.790008544922,370.790008544922,403,370.790008544922,2023-05-02
372.380004882812,372.380004882812,370.809997558594,370.809997558594,432,370.809997558594,2023-05-03
367.200012207031,368.980010986328,367.200012207031,367.399993896484,615,367.399993896484,2023-05-04
367.600006103516,372.410003662109,367.600006103516,372.410003662109,262,372.410003662109,2023-05-05
372.450012207031,373.589996337891,372.309997558594,373.329986572266,307,373.329986572266,2023-05-08
373.519989013672,375.339996337891,373.519989013672,375.339996337891,860,375.339996337891,2023-05-09
373.399993896484,375.109985351562,373.399993896484,375.109985351562,499,375.109985351562,2023-05-10
378.100006103516,378.489990234375,377.119995117188,377.119995117188,553,377.119995117188,2023-05-11
377,379.489990234375,377,377.570007324219,391,377.570007324219,2023-05-12
379.070007324219,379.790008544922,378,378,711,378,2023-05-15
378.100006103516,378.369995117188,377.119995117188,378.339996337891,105,378.339996337891,2023-05-16
378.299987792969,379.980010986328,378.299987792969,379.980010986328,217,379.980010986328,2023-05-17
382.649993896484,386.880004882812,382.649993896484,386.880004882812,645,386.880004882812,2023-05-18
388.720001220703,388.720001220703,386.089996337891,386.089996337891,438,386.089996337891,2023-05-19
386.329986572266,387.989990234375,386.079986572266,387.809997558594,640,387.809997558594,2023-05-22
387.470001220703,387.679992675781,386.320007324219,387.480010986328,534,387.480010986328,2023-05-23
383,383,381.760009765625,381.760009765625,470,381.760009765625,2023-05-24
384.570007324219,386.739990234375,384.570007324219,384.839996337891,363,384.839996337891,2023-05-25
385,390.910003662109,384.950012207031,390.910003662109,358,390.910003662109,2023-05-26
392.480010986328,392.980010986328,392.149993896484,392.980010986328,331,392.980010986328,2023-05-29
393.910003662109,393.910003662109,391.799987792969,391.799987792969,463,391.799987792969,2023-05-30
392.100006103516,393.010009765625,390.260009765625,390.260009765625,427,390.260009765625,2023-05-31
391.519989013672,391.709991455078,389.709991455078,390.260009765625,240,390.260009765625,2023-06-01
392.260009765625,393.980010986328,392.260009765625,398.450012207031,269,398.450012207031,2023-06-02
400.480010986328,400.540008544922,400.480010986328,400.540008544922,277,400.540008544922,2023-06-05
398,400.200012207031,398,400.200012207031,669,400.200012207031,2023-06-06
400,400.200012207031,399.820007324219,399.820007324219,572,399.820007324219,2023-06-07
397.700012207031,397.720001220703,396.079986572266,397.299987792969,1093,397.299987792969,2023-06-08
397.109985351562,399.549987792969,397.109985351562,399.510009765625,657,399.510009765625,2023-06-09
400.440002441406,400.820007324219,399.790008544922,400.820007324219,1369,400.820007324219,2023-06-12
402.450012207031,404.600006103516,402.450012207031,404.600006103516,323,404.600006103516,2023-06-13
404,404.290008544922,403.679992675781,404.279998779297,201,404.279998779297,2023-06-14
403.799987792969,403.799987792969,400.25,403.089996337891,694,403.089996337891,2023-06-15
403.989990234375,404.790008544922,403.700012207031,404.790008544922,809,404.790008544922,2023-06-16
403.320007324219,403.320007324219,402.859985351562,402.859985351562,516,402.859985351562,2023-06-19
402.279998779297,402.279998779297,401.059997558594,401.410003662109,474,401.410003662109,2023-06-20
401.149993896484,401.910003662109,398.720001220703,398.720001220703,413,398.720001220703,2023-06-21
395.799987792969,398.540008544922,395.100006103516,398.540008544922,398,398.540008544922,2023-06-22
399.350006103516,401.730010986328,399.290008544922,399.290008544922,406,399.290008544922,2023-06-23
397.700012207031,398.019989013672,397.700012207031,398.019989013672,644,398.019989013672,2023-06-26
396.839996337891,397.429992675781,395.940002441406,397.429992675781,562,397.429992675781,2023-06-27
399.149993896484,401.839996337891,398.850006103516,401.570007324219,572,401.570007324219,2023-06-28
401.700012207031,403.519989013672,401.290008544922,403.519989013672,985,403.519989013672,2023-06-29
405.399993896484,407.190002441406,405.399993896484,406.929992675781,472,406.929992675781,2023-06-30
408.670013427734,409.179992675781,408.329986572266,408.329986572266,425,408.329986572266,2023-07-03
408.399993896484,408.959991455078,408.290008544922,408.959991455078,459,408.959991455078,2023-07-04
408.179992675781,409.600006103516,406.739990234375,409.600006103516,1661,409.600006103516,2023-07-05
408.019989013672,408.019989013672,403.75,403.75,121,403.75,2023-07-06
404.200012207031,404.700012207031,403.390014648438,403.390014648438,439,403.390014648438,2023-07-07
400.399993896484,401.309997558594,400.399993896484,401.309997558594,335,401.309997558594,2023-07-10
401.149993896484,402.679992675781,401.149993896484,402.679992675781,512,402.679992675781,2023-07-11
403.450012207031,403.450012207031,403.239990234375,403.239990234375,80,403.239990234375,2023-07-12
402.959991455078,402.959991455078,402.399993896484,402.399993896484,515,402.399993896484,2023-07-13
402.510009765625,403.010009765625,401.799987792969,402.989990234375,480,402.989990234375,2023-07-14
401.260009765625,403.209991455078,401.260009765625,403.209991455078,477,403.209991455078,2023-07-17
402.209991455078,405.160003662109,401.890014648438,405.160003662109,650,405.160003662109,2023-07-18
406.510009765625,409.880004882812,406.510009765625,409.769989013672,935,409.769989013672,2023-07-19
408,409.660003662109,408,409.660003662109,639,409.660003662109,2023-07-20
409.040008544922,411.630004882812,409.019989013672,410.230010986328,503,410.230010986328,2023-07-21
410,411.899993896484,410,411.899993896484,1070,411.899993896484,2023-07-24
413.670013427734,414.109985351562,413.369995117188,414.109985351562,1571,414.109985351562,2023-07-25
412.040008544922,413.209991455078,412.040008544922,412.529998779297,1084,412.529998779297,2023-07-26
413.480010986328,419.149993896484,413.480010986328,418.630004882812,690,418.630004882812,2023-07-27
417,417,415.410003662109,416.959991455078,459,416.959991455078,2023-07-28
416.959991455078,417.119995117188,416.679992675781,416.700012207031,849,416.700012207031,2023-07-31
418.600006103516,418.660003662109,417.799987792969,418.420013427734,521,418.420013427734,2023-08-01
414.880004882812,416.440002441406,413.899993896484,414.459991455078,365,414.459991455078,2023-08-02
412.149993896484,412.529998779297,411.160003662109,412.529998779297,972,412.529998779297,2023-08-03
414.029998779297,414.029998779297,411.220001220703,411.220001220703,436,411.220001220703,2023-08-04
410.230010986328,410.290008544922,409.649993896484,409.690002441406,417,409.690002441406,2023-08-07
410.790008544922,410.790008544922,408.769989013672,409.100006103516,605,409.100006103516,2023-08-08
411.630004882812,411.630004882812,408.489990234375,408.489990234375,629,408.489990234375,2023-08-09
409.399993896484,411.130004882812,408.290008544922,409.309997558594,10022,409.309997558594,2023-08-10
407.049987792969,409.489990234375,407,407.320007324219,2225,407.320007324219,2023-08-11
409.299987792969,410.859985351562,409.299987792969,410.859985351562,2976,410.859985351562,2023-08-14
407.25,408.049987792969,407.089996337891,408.049987792969,374,408.049987792969,2023-08-16
405.920013427734,405.940002441406,405.299987792969,405.299987792969,310,405.299987792969,2023-08-17
402.359985351562,402.359985351562,400.640014648438,401.739990234375,653,401.739990234375,2023-08-18
402.5,403.760009765625,402.299987792969,402.299987792969,540,402.299987792969,2023-08-21
406.970001220703,407.070007324219,406.070007324219,406.269989013672,3640,406.269989013672,2023-08-22
406.220001220703,408.75,406.220001220703,408.75,349,408.75,2023-08-23
411.609985351562,411.769989013672,407.540008544922,407.540008544922,326,407.540008544922,2023-08-24
406.929992675781,407.739990234375,406.529998779297,407.220001220703,899,407.220001220703,2023-08-25
408.100006103516,410.720001220703,408.089996337891,409.980010986328,338,409.980010986328,2023-08-28
410.480010986328,413.779998779297,410.480010986328,413.779998779297,401,413.779998779297,2023-08-29
415.119995117188,415.119995117188,413.790008544922,413.890014648438,265,413.890014648438,2023-08-30
417.769989013672,418.329986572266,417.769989013672,418.329986572266,434,418.329986572266,2023-08-31
418.079986572266,419.890014648438,418.079986572266,419.890014648438,415,419.890014648438,2023-09-01
420.440002441406,420.820007324219,419.869995117188,419.869995117188,223,419.869995117188,2023-09-04
419.950012207031,422.290008544922,419.950012207031,422.290008544922,422,422.290008544922,2023-09-05
420,420.450012207031,418.230010986328,418.230010986328,1040,418.230010986328,2023-09-06
417.660003662109,417.790008544922,417.359985351562,417.790008544922,562,417.790008544922,2023-09-07
418,419.230010986328,417.359985351562,419.230010986328,325,419.230010986328,2023-09-08
418.739990234375,420.029998779297,418.459991455078,418.459991455078,322,418.459991455078,2023-09-11
419.399993896484,419.399993896484,418.929992675781,418.929992675781,252,418.929992675781,2023-09-12
417.459991455078,418.859985351562,416.399993896484,418.859985351562,526,418.859985351562,2023-09-13
419.640014648438,423.489990234375,419.640014648438,423.489990234375,579,423.489990234375,2023-09-14
425.029998779297,425.029998779297,419.869995117188,419.989990234375,43,419.989990234375,2023-09-15
419.970001220703,420,419.049987792969,419.160003662109,946,419.160003662109,2023-09-18
419,419,415.790008544922,416.220001220703,819,416.220001220703,2023-09-19
417.450012207031,418.290008544922,416.839996337891,417.040008544922,667,417.040008544922,2023-09-20
413.75,413.769989013672,410.480010986328,410.480010986328,541,410.480010986328,2023-09-21
408.980010986328,410.170013427734,408.760009765625,410.170013427734,1097,410.170013427734,2023-09-22
407.450012207031,410.390014648438,407.450012207031,410.390014648438,566,410.390014648438,2023-09-25
408.359985351562,408.380004882812,407.100006103516,407.100006103516,441,407.100006103516,2023-09-26
408.440002441406,409,408.179992675781,408.5,533,408.5,2023-09-27
407.679992675781,409.010009765625,407.679992675781,409.010009765625,893,409.010009765625,2023-09-28
409.25,411.399993896484,409.25,410.339996337891,693,410.339996337891,2023-09-29
409.739990234375,411.040008544922,407.880004882812,411.040008544922,1451,411.040008544922,2023-10-02
411.420013427734,411.420013427734,405.850006103516,405.850006103516,142,405.850006103516,2023-10-03
404.510009765625,406.089996337891,404.510009765625,405.320007324219,1931,405.320007324219,2023-10-04
405.739990234375,406.239990234375,403.709991455078,403.709991455078,586,403.709991455078,2023-10-05
405.399993896484,406.480010986328,402.799987792969,406.480010986328,999,406.480010986328,2023-10-06
407.410003662109,410.260009765625,407.410003662109,410.260009765625,982,410.260009765625,2023-10-09
412.410003662109,415.489990234375,411.950012207031,415.489990234375,793,415.489990234375,2023-10-10
413.739990234375,414.850006103516,412.880004882812,413.140014648438,456,413.140014648438,2023-10-11
415.649993896484,417.179992675781,415.649993896484,417.179992675781,925,417.179992675781,2023-10-12
415.350006103516,417.239990234375,414.350006103516,415.059997558594,232,415.059997558594,2023-10-13
414.329986572266,417.429992675781,413.940002441406,417.429992675781,591,417.429992675781,2023-10-16
416.380004882812,416.380004882812,415.640014648438,416.049987792969,590,416.049987792969,2023-10-17
414.779998779297,414.779998779297,414.630004882812,414.630004882812,832,414.630004882812,2023-10-18
411.100006103516,411.5,409.700012207031,409.700012207031,6174,409.700012207031,2023-10-19
405.649993896484,405.649993896484,401.799987792969,401.799987792969,635,401.799987792969,2023-10-20
399.029998779297,400.260009765625,397.559997558594,400.260009765625,593,400.260009765625,2023-10-23
400.700012207031,402.859985351562,400.700012207031,402.859985351562,703,402.859985351562,2023-10-24
